product_id,parent_sku
4832,CTL-CL50P24-D
4833,CTL-CL36P14-D
4837,CTL-CL36P22-D
4841,CTL-C15122
4842,CTL-LB50R20-D
4844,WM-CSL-4FT-25W
4845,WM-LSL-4FT-40W
4849,WM-LSL-2FT-20W
4850,WM-WA-4FT-30W
4851,WM-WA-2FT-25W
4854,WM-WAS-4FT-42W
4855,WM-LTR-2X4-50W
4857,WM-LTR-2X2-40W
4858,CTL-LB75PAR30
4863,CTL-LB50PAR20
4864,WM-LP-1X4-40W
4865,WM-LP-2X4
4867,WM-LP-2X2-40W
4873,WM-CL-FLT
4874,WM-CL-HL-54W
4875,WM-CL-HL-45W
4876,WM-CL-HL-36W
4879,WM-CL-HL-27W
4880,WM-LLVT-8FT
4881,WM-LLVT2-4FT
4882,WM-LLVT-2FT-25W
4883,WM-LLVT-4FT
4884,WM-LLHB3-2FT-100W
4885,WM-LLHB2
