product_id,parent_sku,"Light Source","Fixture Size","Color Rendering Index (CRI)","Lumen Output","Color Temperature","Total Input Watts","Ballast and Voltage","Listings and Ratings","Driver Type","Luminaire Efficacy Rating (LER)","L70 Expected Life (hours)","Lamp Count","Pack Size","Total Input Watt","Color Temperature (CCT)","Max Ambient Temp",__alsobought,"Max Color Rendering Index (CRI)Temp","Lamp Type",Base,Bulb,Watts,"Initial Lumens","Mean Lumens","Color Temp. (deg K)","Color Rendition Index (CRI)",Coating,"Lamp Life (3hrs. per start)","Lamp Life (12hrs. per start)","MOL (in / mm)","MOD (in / mm)",Manufacturer,"Ballast Technology","Ballast Type","Lamp Wattage","Line Voltage","Starting Type","Ballast Factor","Insulation Rating",Pack,"Total Inputs","L70 Expected Hours (hours)","Pack size","Rated Life",Warranty,"Color Rendering Index","Expected Life (hours)","Color Rendering index (CRI)","Max Ambient","Light Soure","L70 Expected Life Hours","Fixture Watts",DriverType,"Total Input  Watts","Color Rendering Imdex (CRI)","L70 Expected Life (hour)","Luminaire Efficacy Rating  (LER)","Color Temperature  (CCT)","Luminaire Efficacy Rating","Luminaire Efficacy rating (LER)","Total Watt Input","Driver  Type","Driver Typw","L70 Expected Life","Color Rendering Index (CRI0","LIght Source",120-277V,"Color Rendering  Index (CRI)","Fixrture Size","Fxiture Size"
2483,TF-CRVRL24L,LED,2X4,-,"3450, 4800, or 5400",5000K,57,"Electronic, 120/277V","UL Listed",0-10V,-,-,1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,TF-CRVRL22L,LED,2X2,-,"3,500 or 4,200",5000K,28,"Electronic, 120/277V","UL Listed",0-10V,-,-,1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,TF-EWW24L,LED,Other,>80,2400,5000K,24,"Electronic, 120/277V","UL Listed",0-10V,-,"60,000 hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,TF-EWW48L,LED,"4' Linear",>80,"3500 or 4000",5000K,48,"Electronic, 120/277V","UL Listed",0-10V,-,"60,000 hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,TF-SKDFR48L,LED,"4' Linear",>80,"2700 or 3400",5000K,28,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,TF-SKDFR96L,LED,"8' Linear",>80,"5400 or 7000",5000K,57,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,TF-SKDWBFR24LJ35W3400LDMV,LED,"2' Linear",>80,"3400 lm",5000K,35,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,TF-SKDWBFR48L,LED,"4' Linear",>80,"4000 or 7000",5000K,40,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,TF-SKDWBFR96L,LED,"8' Linear",>80,"8000 or 10800",5000K,80,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,TF-LVS648L,LED,"4' Linear",>80,3800-6000,5000K,72,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,TF-LVS696L,LED,"8' Linear",>80,4000-12000,5000K,144,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,TF-ECLMW424LS48W4000LDMV,LED,"2' Linear",>80,"4000 lm",5000K,48,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,TF-ECLMW224L,LED,"2' Linear",>80,"2,000-2,900lm",5000K,36,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,TF-ECLMW448LS96W8000LDMV,LED,"4' Linear",>80,"8000 lm",5000K,96,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,LED,"4' Linear",>80,"2,900-5,800lm",5000K,57,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,DG-PF80Q,LED,Other,>80,"7,700",5000K,100,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,DG-PF70Q,LED,Other,>80,"2,620lm-8,400lm",5000K,84,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,TF-PUF22L,LED,2X2,>80,"1800 or 2900",5000K,24,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,LED,Other,>80,"4700-19,500",5000K,140,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,TF-CLMMW248L,LED,"4' Linear",>80,3450-5400,5000K,57,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,TF-CLMMW448L,LED,"4' Linear",>80,"7200 or 9600",5000K,72,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,DG-AFR31Q,LED,Other,>80,"4,700-19,500",5000K,140,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,TF-C24LFR,LED,"2' Linear",>80,"3000 or 3400",4000K,"24W, 30W","Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,TF-C48LFR,LED,"4' Linear",>80,4500-7100,4000K,57,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,TF-C96LFR,LED,"8' Linear",>80,9100-14200,4000K,118,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,TF-KDS48L,LED,"4' Linear",>80,2800-4000,5000K,35,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589,TF-KDS96L,LED,"8' Linear",>80,5650-8000,5000K,72,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,TF-IND48L,LED,"4' Linear",>80,"4050, 5650 & 6400 Delivered Lumens",5000K,57,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,TF-IND96L,LED,"8' Linear",>80,7800-12400,5000K,114,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,DG-FTRBQ,LED,Other,>80,"470-1,870",5000K,22,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,DG-AFS30Q,LED,Other,>80,"100-21,000",5000K,140,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,DG-AFS32Q,LED,Other,>80,"4,600-18,000",5000K,140,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,TF-CITE48L,LED,"4' Linear",>80,4500-7000,5000K,72,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,TF-CITE96L,LED,"8' Linear",>80,"9,200-11,200",5000K,97,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,TF-UDLL22L,LED,2X2,>80,"2700 & 3200 lm",5000K,28,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,TF-UDLL24L,LED,2X4,>80,"6000, 7100 lm",5000K,"48W, 57W","Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,TF-215A24L,LED,"2' Linear",>80,2400-4800,5000K,48,"Electronic, 120/277V","UL Listed","0-10V Dimming",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,TF-215A48L,LED,"4' Linear",>80,4800-9600,5000K,97,"Electronic, 120/277V","UL Listed","0-10V Dimming",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,DG-AFR30Q,LED,Other,>80,"5,100-21,000",5000K,140,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,DG-AFS31Q,LED,Other,>80,"4,600-18,000",5000K,140,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,TF-44RSF48L,LED,"4' Linear",>80,"2400 or 4800",5000K,24,"Electronic, 120/277V","UL Listed","0-10V Dimming",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,TF-44RSF96L,LED,"8' Linear",>80,"4800 or 9600",5000K,48,"Electronic, 120/277V","UL Listed","0-10V Dimming",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,TF-44RFSF96L,LED,"8' Linear",>80,4800-10800,5000K,114,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,TF-44WSF48L,LED,"4' Linear",>80,4800-10800,5000K,114,"Electronic, 120/277V","UL Listed",120-277V,-,"50,000",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,TF-44WSF96L,LED,"4' Linear",>80,"4800 or 9600",5000K,48,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,TF-66RSF48LR48W4800LDMV,LED,"4' Linear",>80,"4800 lm",5000K,48,"Electronic, 120/277V","UL Listed","0-10V Dimming",-,"50,000",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,TF-66RSF96L,LED,"8' Linear",>80,"4800 or 9600",5000K,48,"Electronic, 120/277V","UL Listed","0-10V Dimming",-,"50,000",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,TF-AO,LED,Other,>80,"1000 Delivered Lumens",4000K,13,"Electronic, 120/277V","UL Listed","120V, Dimmable",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,TF-BKAMW48L,LED,"4' Linear",>80,"4500, 5100 Delivered Lumens",4000K,57,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,TF-BKRMW24L,LED,"2' Linear",>80,"2200 Delivered Lumens",4000K,12,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,TF-BKRMW48L,LED,"4' Linear",>80,"2200 Delivered Lumens",4000K,24,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,TF-BKSMW48L,LED,"4' Linear",>80,"2200 Delivered Lumens",4000K,24,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,TF-BR,LED,Other,>80,"1000 Lumens",4000K,13,"Electronic, 120/277V","UL Listed","120V, Dimmable",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,TF-CIRDC11L,LED,"11 Round""",>80,"900 & 1350",3000K,13,"Electronic, 120/277V","UL Listed","120V, Dimmable",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,TF-CIRDC14L,LED,Other,>80,"1350 or 1850",3000K,14,"Electronic, 120/277V","UL Listed","120V, Dimmable",-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,TF-FHBL48L,LED,"4' Linear",>80,4050-8200,5000K,72,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,TF-FHBL96L,LED,"8' Linear",>80,"10800 or 12000",5000K,97,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,TF-HBC22L,LED,"2' Linear",>80,"9000, 16000, 20000 Delivered Lumens",5000K,144,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000+ hrs",1,25,24W,"4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,DG-SBQ,LED,Other,-,"770-1,870",5000K,10-22W,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347V, 50/60Hz (15w Only)",-,-,1,25,24W,"3000K, 4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,TF-HOTCE11L,LED,"11 Round""",-,"900 or 1350",4000K,13,"Electronic, 120/277V","UL Listed",120V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,TF-HOTCE14L,LED,Other,-,"1350 or 1850",4000K,14,"Electronic, 120/277V","UL Listed",120V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,TF-LINMW48L,LED,"4' Linear",-,"3600 or 5400",5000K,14,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,TF-LINMW96L,LED,"8' Linear",-,"7200 or 10800",5000K,48,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,TF-LLLRA48L35W,LED,"4' Linear",-,"2,246lm",4000K,35,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,TF-LLLSA48L23W1500L,LED,"4' Linear",-,"1,500lm",4000K,23,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,TF-LLLSB47L42W,LED,"4' Linear",-,"2,488lm",4000K,42,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,TF-APWINCLPLED,"High Pressure Sodium",Other,-,"2,488lm",4000K,9.5,"Electronic, 120/277V","UL Listed","120V Dimmable",-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,TF-CITE24LFR,LED,"2' Linear",-,"2700 or 3300",5000K,24,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,TF-CITE48LFR,LED,"4' Linear",-,"5600 or 6800",5000K,48,"Electronic, 120/277V","UL Listed",0-10V,-,"50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,TF-CITE96LFR,LED,"8' Linear",-,"11200 or 13600",5000K,97,"Electronic, 120/277V","UL Listed",0-10V,"82 Im/W","50,000 hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,TF-EOS,LED,Other,82+,900-1900,4000K,22,"Electronic, 120/277V","UL Listed",120V,"82 Im/W","50,000+ hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,TF-LLLSC48L58W,LED,"4' Linear",82+,"3,456lm",4000K,58,"Electronic, 120/277V","UL Listed",0-10V,"82 Im/W","50,000+ hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,TF-PLIN48L,LED,"4' Linear",82+,"5900, 6400",4000K,48,"Electronic, 120/277V","UL Listed",0-10V,"82 Im/W","50,000+ hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,TF-PLIN96L,LED,"8' Linear",82+,"11300, 12800",4000K,97,"Electronic, 120/277V","UL Listed",0-10V,"82 Im/W","50,000+ hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,TF-VAN24L,LED,"2' Linear",82+,"2250 or 2550",5000K,24,"Electronic, 120/277V","UL Listed",0-10V,"82 Im/W","50,000+ hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,TF-VAN48L,LED,"4' Linear",82+,2850-4500,5000K,57,"Electronic, 120/277V","UL Listed",0-10V,"82 Im/W","50,000+ hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,TF-SS213A24L,LED,"2' Linear",82+,"2050 or 3000",5000K,15,"Electronic, 120/277V","UL Listed","Step Dimming","82 Im/W","50,000+ hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,TF-SS213A48L,LED,"4' Linear",82+,"4800 or 5700",5000K,48,"Electronic, 120/277V","UL Listed","Step Dimming","82 Im/W","50,000+ hrs",1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,DG-B9Q,LED,Other,-,"2,420",5000K,18W,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz",-,-,1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,DG-PF80QC1X176,LED,Other,-,"19,500",5000K,176W,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,-,1,25,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,JI-ZY-T8-15W1200,"T8 LED","4' Linear",-,1900,5000K,176W,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,-,1,30,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,JI-ZY-T8-18W1200,"T8 LED","4' Linear",-,2200,5000K,176W,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz",-,-,1,30,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,LT-LEDH-3110ICA,LED,"3.5 Round""",80,555lm,4000K,9,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz","61.7 lm/W","50,000",1,30,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,LT-LEDH-3110,LED,"3.5 Round""",80,555lm,4000K,9,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz","61.7 lm/W","50,000",1,30,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,LT-LEDH-3110ICAR,LED,Other,80,555lm,4000K,9,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz","61.7 lm/W","50,000",1,30,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,LT-LEDH-3110R,LED,Other,80,"555 lm",4000K,9,"Electronic, 120/277V","UL Listed","120-277V, 50/60Hz or 347-480V, 50/60Hz","61.7 lm/W","50,000 hrs",1,30,24W,"3000K, 4000K, 5000K",-,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
