Product_sku,Light_Source,Fixture_Size,"Listings and Ratings","Ballast and Voltage","Color Rendering Index (CRI)","Driver Type","Lumen Output","L70 Expected Life (hours)","L90 Expected Life (hours)","Color Temperature","Total Input Watt","Total Input Watts","Pack Size","Luminaire Efficacy Rating (LER)","Color Temperature (CCT)","Max Ambient Temp","Lamp Count",Lens,Socket,Application,"Insulation Rating",__alsobought,"Rated Life","Max Ambient"
WM-UCA-42,LED,Other,,,84,120V,"1,100lm",,,MCT,,20W,,,,,,,,,,,,
WM-UCA-8,LED,Other,,,84,120V,150lm,,,MCT,,3W,,,,,,,,,,,,
WM-T8-EZ3-2FT-15W,LED,Other,,,>80,"120-277VAC 50/60Hz","2,000lm-2,032lm","50,000hrs",,4000K,,15W,,,,,,,,,,,,
WM-STL3-30W,LED,Other,,,≥70,120-277V,"3,900lm","50,000hrs",,5000K,,30,,,,,,,,,,,,
WM-STL3-100W,LED,Other,,,≥70,120-277V,"13,5000lm","50,000hrs.",,5000K,,100W,,,,,,,,,,,,
WM-STL3-150W,LED,Other,,,≥80,120-277V,"21,000lm","50,000hrs.",,5000K,,150W,,,,,,,,,,,,
WM-STL3-80W,LED,Other,,,≥70,120-277V,10800lm,"50,000hrs",,5000K,,80W,,,,,,,,,,,,
WM-STL3-50W,LED,Other,,,≥70,120-277V,6750lm,"50,000hrs.",,5000K,,50W,,,,,,,,,,,,
WM-CRL-EGN-18W,LED,Other,,,>80,"100-277VAC 50/60Hz","1,639lm",50000hrs.,,5000K,,18W,,,,,,,,,,,,
WM-CRL-EGN-27W,LED,Other,,,>80,"100-277VAC 50/60Hz","2,341-2,387lm","50,000hrs.",,5000K,,27W,,,,,,,,,,,,
WM-CRL-EGN-40W,LED,Other,,,>80,"100-277VAC 50/60Hz","3,346-3,447lm","50,000hrs",,5000K,,40W,,,,,,,,,,,,
WM-CRE-04,LED,-,,,>70,100~277ACV,900lm,"50,000hrs.",,5000K,,10,,,,,,,,,,,,
WM-CRE-05,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,10,,,,,,,,,,,,
WM-CRL4-27W,LED,Other,,,>80,"100~277V AC","2,387-2,341lm","50,000hrs",,5000K,,27W,,,,,,,,,,,,
WM-CRE-HL20-01,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,20W,,,,,,,,,,,,
WM-CRE-HL20-02,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,20W,,,,,,,,,,,,
WM-CRE-HL20-03,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,20W,,,,,,,,,,,,
WM-CRE-HL20-04,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,20W,,,,,,,,,,,,
WM-CRE-HL20-05,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,"Color Temperature",,20W,,,,,,,,,,,,
WM-CRE-HL20-06,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,20W,,,,,,,,,,,,
WM-CRE-HL20-07,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,20,,,,,,,,,,,,
WM-CRE-HL20-08,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,20W,,,,,,,,,,,,
WM-CRE-HL20-10,LED,,,,>70,100~277ACV,900lm,"50,000hrs",,5000K,,20W,,,,,,,,,,,,
WM-CRES-52,LED,,,,>70,100~277ACV,"1,300lm","50,000hrs",,5000K,,15W,,,,,,,,,,,,
WM-CRLC6-15W,LED,,,,>70,100~277ACV,1200lm,"50,000hrs",,5000K,,15W,,,,,,,,,,,,
WM-LESW-15W-30W-MCTP,LED,Other,,,"> 80",,,"70,000 hrs",,"Multi Color Temp",,15W/20W/30W,,,,,,,,,,,,
LLL-LL4RR,LED,4Round,,,90+,,950-1020lm,"50,000hrs",,4000K,,14.5W,,,,,,,,,,,,
LLL-LB4R,LED,"4 Round",,,80,,700-730lm,"36,000hrs",,4100,,11W,,,,,,,,,,,,
TF-TADP11X19LD15D120,LED,"11 X 19",,,>80,120V,"1,000lm","50,000hrs",,3000K,,15,,,,,,,,,,,,
TF-TADP14X27LD28D120,LED,"14 X 27",,,>80,120V,"1,700lm","50,000 hrs.",,3000K,,28,,,,,,,,,,,,
TF-TADP18X34LD40D120,LED,"18 X 34",,,>80,120V,"2,500lm","50,000 hrs.",,3000K,,28,,,,,,,,,,,,
TF-SABDP50X50LPD85DMV,LED,"50 X 50",,,>80,120-277V,"8,000lm","50,000hrs.",,5000K,,85,,,,,,,,,,,,
TF-WABP47X47LYD28DMV,LED,"47 X47",,,>80,120-277V,"3,200lm","50,000hrs.",,5000K,,28,,,,,,,,,,,,
TF-SAP34D27DMV-C,LED,"34 Dia. x 26 H",,,>90,120-277V,"2,400lm","50,000hrs.",,3000K,,27,,,,,,,,,,,,
TF-SAP44D27DMV-T,LED,"44 Dia. x 25 H",,,>90,120-277V,"2,400lm","50,000hrs.",,3000K,,27,,,,,,,,,,,,
TF-LABA2412LYD12WDMV,LED,"24 x 12",,,>80,120-277V,"1,320lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA2416LYD12WDMV,LED,"24 X 16",,,>80,120-277V,"1,320lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
WM-LF12-6,LED,,,,,12VAC/DC,400-450lm,"50,000hrs",,5000K,,6W,,66lm/W-75lm/W,,,,,,,,,,
WM-LF3-WH-15,LED,,,,,120~277V,"1,500lm-1,600lm","70,000hrs",,3000K,,15W,,,,,,,,,,,,
TF-LABA2424LYD12WDMV,LED,"24 X 24",,,>80,120-277V,"1,320lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA4812LYU12D24DMV,LED,"48 X 12",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LABA4816LYU12D24DMV,LED,"48 X 16",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA4824LYU12D24DMV,LED,"48 X 24",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA7212LYU18D36DMV,LED,"72 X 12",,,>80,120-277V,"5,940lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA7216LYU18D36DMV,LED,"72 X 16",,,>80,120-277V,"5,940lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
WM-LP-1X4-45W,LED,,,,>82,AC100V～277V,"4,950-5,175lm","50,000hrs",,5000K,,45W,,>0.87,,,,,,,,,,
TF-LABA4812LYD24WDMV,LED,"48 X 12",,,>80,120-277V,"2,640lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LABA7224LYU18D36DMV,LED,"72 X 24",,,>80,120-277V,"5,940lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA2424LYU6D12DMV,LED,"24 X 24",,,>80,120-277V,"1,980lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA2416LYU6D12DMV,LED,"24 X 16",,,>80,120-277V,"1,980lm","50,000hrs.",,5000K,,6,,,,,,,,,,,,
TF-LABA2412LYU6D12DMV,LED,"24 X 12",,,>80,120-277V,"1,980lm","50,000hrs.",,5000K,,6,,,,,,,,,,,,
TF-LABA9624LYU24D48DMV,LED,"96 X 24",,,>80,120-277V,"7,920lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA9616LYU24D48DMV,LED,"96 X 16",,,>80,120-277V,"7,920lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LABA9612LYU24D48DMV,LED,"96 X 12",,,>80,120-277V,"7,920lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
WM-LPNG-1X4-4KLM,LED,,,,≥80,120~277V,"4,000-4,400lm","50,000hrs",,5000K,,40W,,"100/110 LPW",,,,,,,,,,
WM-LPNG-2X4-5KLM,LED,,,,≥80,120~277V,"5,000-5,500lm","50,000hrs",,5000K,,50W,,"100/110 LPW",,,,,,,,,,
WM-LPNG-2X4-6KLM,LED,,,,≥80,120~277V,"6,000-6,600lm","50,000hrs",,5000K,,60W,,"90/105/110 LPW",,,,,,,,,,
WM-LPNG-2X4-7KLM,LED,,,,≥80,120~277V,"7,000-7,200lm","50,000hrs",,5000K,,60W,,"116/120 LPW",,,,,,,,,,
WM-LR-ECO-20W,LED,,,,>80,120~277VAC,"2,400lm","50,000hrs",,5000K,,20W,,,,,,,,,,,,
TF-LABA7212LYD36WDMV,LED,"72 X 12",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
TF-LABA7216LYD36WDMV,LED,"72 X 16",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
TF-LABA7224LYD36WDMV,LED,"72 X 24",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
TF-LABA9612LYD48WDMV,LED,"96 X 12",,,>80,120-277V,"5,280lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-LABA9616LYD48WDMV,LED,"96 X 16",,,>80,120-277V,"5,280lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-LABA9624LYD48WDMV,LED,"96 X 24",,,>80,120-277V,"5,280lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-LAB2412LYD12WDMV,LED,"24 X 12",,,>80,120-277V,"1,320lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LAB2412LYU6D12DMV,LED,"24 X 12",,,>80,120-277V,"1,980lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LAB2416LYD12WDMV,LED,"24 X 16",,,>80,120-277V,"1,320lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LAB2416LYU6D12DMV,LED,"24 X 16",,,>80,120-277V,"1,980lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LAB2424LYD12WDMV,LED,"24 X 24",,,>80,120-277V,"1,320lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
WM-LW360-120W,LED,,,,≥80,120-277V,"15,600lm","70,000hrs",,5000K,,120W,,130LPW,,,,,,,,,,
TF-LAB2424LYU6D12DMV,LED,"24 X 24",,,>80,120-277V,"1,980lm","50,000hrs.",,5000K,,12,,,,,,,,,,,,
TF-LAB4812LYD24WDMV,LED,"48 X 12",,,>80,120-277V,"2,640lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LAB4812LYU12D24DMV,LED,"48 X 12",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LAB4816LYD24WDMV,LED,"48 X 16",,,>80,120-277V,"2,640lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LAB4816LYU12D24DMV,LED,"48 X 16",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LAB4824LYD24WDMV,LED,"48 X 24",,,>80,120-277V,"2,640lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LAB4824LYU12D24DMV,LED,"48 X 24",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-454,LED,"72 X 12",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
TF-LAB7212LYU18D36DMV,LED,"72 X 12",,,>80,120-277V,"5,940lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
TF-LAB7216LYD36WDMV,LED,"72 X 16",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
TF-LAB7216LYU18D36DMV,LED,"72 X 16",,,>80,120-277V,"5,940lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
TF-LAB7224LYD36WDMV,LED,"72 X 24",,,>80,120-277V,"3,960lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
WM-LWPX-50W,LED,,,,≥80,120~277V,"5,500lm","70,000hrs",,5000K,,50W,,"100 /110 LPW",,,,,,,,,,
TF-LABA4816LYD24WDMV,LED,"48 X 16",,,>80,120-277V,"2,640lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LABA4824LYD24WDMV,LED,"48 X 24",,,>80,120-277V,"2,640lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-LAB7224LYU18D36DMV,LED,"72 X 24",,,>80,120-277V,"5,940lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
TF-LAB9612LYD48WDMV,LED,"96 X 12",,,>80,120-277V,"5,280lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-LAB9612LYU24D48DMV,LED,"96 X 12",,,>80,120-277V,"7,920lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-LAB9616LYD48WDMV,LED,"96 X 16",,,>80,120-277V,"5,280lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-LAB9616LYU24D48DMV,LED,"96 X 16",,,>80,120-277V,"7,920lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-LAB9624LYD48WDMV,LED,"96 X 24",,,>80,120-277V,"5,280lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-LAB9624LYU24D48DMV,LED,"96 X 24",,,>80,120-277V,"7,920lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
WM-PAR36-12W,LED,,,,90,"12V AC/DC","1,000lm","25,000hrs",,5000K,,20W,,83LM/W,,,,,,,,,,
WM-PL120ADJ,LED,,,,,120VAC,250lm,,,5000K,,4.5W,,55LM/W,,,,,,,,,,
WM-RDL4-BF,LED,,,,90,120VAC,650-761lm,"35,000hrs",,5000K,,10W,,"74LM/W,76LM/W",,,,,,,,,,
WM-RDL6-BF,LED,,,,90,120VAC,"1,350lm",,,5000K,,18W,,75LM/W,,,,,,,,,,
WM-RSLC6-BF,LED,,,,≥90,120-277V,900lm,"50,000hrs",,5000K,,12W,,79LPW,,,,,,,,,,
WM-SCX-2FT-20W,LED,,,,≥80,120~277V,"2,240-2,420lm","50,000hrs",,MCT,,20W,,3000K,,,,,,,,,,
WM-SCX-4FT-40W,LED,,,,≥80,120~277V,"4,480-4,840lm","50,000hrs",,5000K,,40w,,,,,,,,,,,,
WM-SCX-6FT-60W,LED,,,,≥80,120-277VAC,"6,720-7,260lm","50,000hrs",,5000K,,60W,,,,,,,,,,,,
WM-SCX-8FT-80W,LED,,,,≥80,120~277V,"8,960-9,680lm","50,000hrs",,5000K,,80W,,,,,,,,,,,,
TF-LXT22LZ24W3000LDMV,LED,2x2,,,>80,120-277,"3,000lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-PRLW44RSF24LR16W,LED,"2' Linear",,,80,120-277V,"1,600lm","50,000hrs.",,5000K,,16,,,,,,,,,,,,
TF-PRLW44RSF72LR48W,LED,"6' Linear",,,80,120-277V,"4,800lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-PRLW44RSF96LR64W,LED,"8' Linear",,,80,120-277V,"6,400lm","50,000hrs.",,5000K,,64,,,,,,,,,,,,
TF-PRLW46RSF24LR16W,LED,"2' Linear",,,80,120-277V,"1,600lm","50,000hrs.",,5000K,,16,,,,,,,,,,,,
TF-PRLW46RSF48LR32W,LED,"4' Linear",,,80,120-277V,"3,200lm","50,000hrs.",,5000K,,32,,,,,,,,,,,,
TF-PRLW46RSF72LR48W,LED,"6' Linear",,,80,120-277V,"4,800lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-PRLW46RSF96LR64W,LED,"8' Linear",,,80,120-277V,"6,400lm","50,000hrs.",,5000K,,64,,,,,,,,,,,,
TF-RIGP48LC48W,LED,"4' Linear",,,80,120-277V,"4,000lm","50,000hrs.",,5000K,,48,,,,,,,,,,,,
TF-RIGP24LC24W,LED,"2' Linear",,,80,120-277V,2000lm,"50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-RIGP72LC72W,LED,"6' Linear",,,80,120-277V,"6,000lm","50,000hrs.",,5000K,,72,,,,,,,,,,,,
TF-RIGP96LC96W,LED,"8' Linear",,,80,120-277V,"8,000lm","50,000hrs.",,5000K,,96,,,,,,,,,,,,
TF-PUF22LS24W,LED,,,,80,120-277V,"1,800lm","50,000hrs.",,5000K,,24,,,,,,,,,,,,
TF-PUF22LH36W,LED,,,,80,120-277V,"2,900lm","50,000hrs.",,5000K,,36,,,,,,,,,,,,
WSD-SB06W,LED,,,,70,120-277V/277-480V,"13,000lm",,,5000K,,100,,,,,,,,,,13489,,
WSD-SB10W,LED,,,,70,120-277V/277-480V,"8,700lm",,,5000K,,60,,,,,,,,,,13489,,
WSD-SB15W,LED,,,,70,120-277V/277-480V,"21,000lm",,,5000K,,150,,,,,,,,,,13489,,
WSD-SB20W,LED,,,,70,120-277V/277-480V,"27,000lm",,,5000K,,200,,,,,,,,,,13489,,
WSD-SB30W,LED,,,,70,120-277V/277-480V,"42,132lm",,,5000K,,300,,,,,,,,,,13489,,
WSD-SB40W,LED,,,,70,120-277V/277-480V,"56,783lm",,,5000K,,400,,,,,,,,,,13489,,
WSD-ST10W27,LED,,,,70,120-277V,"15,000lm",,,5000K,,100,,,,,,,,,,,,
WSD-ST15W27,LED,,,,70,120-277V,"22,700lm",,,5000K,,150,,,,,,,,,,,,
WSD-45WDW27,LED,,,,70,120-277V,"6,300lm",,,5000K,,45,,,,,,,,,,,,
WSD-PT10W27,LED,,,,>70,120-277V,"13,500lm","50,000hrs.",,5000K,,100,,130lm/w,,,,,,,,,,
WM-LSWX-5-30W,LED,,,,≥70,120~277V,"600lm-3,600lm",,,5000K,,5W/10W/20W/30W,,,,,,,,,,,,
WSD-PT15W27,LED,,,,>70,120-277V,"19,800lm","50,000hrs.",,5000K,,150,,>130lm/w,,,,,,,,,,
WSD-RPT06W27,LED,,,,>70,120-277V,"8,520lm","75,000hrs.",,5000K,,60,,120lm/w,,,,,,,,,,
WSD-SPT06W27,LED,,,,Ra>70,120-277V,"8,520lm","75,000hrs.",,5000K,,60,,130lm/w,,,,,,,,,,
WM-SLE-120V,LED,,,,,"120V AC",90lm-104lm,"50,000hrs",,5000K,,2W,,30lm/W~35lm/W,,,,,,,,,,
WSD-HPT06W27,LED,,,,Ra>70,120-277V,"8,010lm","75,000hrs.",,5000K,,60,,140lm/w,,,,,,,,,,
WSD-HPT10W27,LED,,,,Ra>70,120-277V,"13,210 Lm","75,000 hrs",,5000K,,100W,,135lm/w,,,,,,,,,,
WM-SLE-12V,LED,,,,,"12V AC /DC",100lm-118lm,"50,000hrs",,5000K,,2W,,33lm/W~40lm/W,,,,,,,,,,
WSD-BL25W27,LED,,,,Ra>70,120-277V,"3,360Lm","75,000 hrs",,5000K,,25,,130lm/w,,,,,,,,,,
WM-SLEA-120V,LED,,,,,"120V AC",86lm,,,5000K,,2W,,43LM/W,,,,,,,,,,
WSD-SE40W,LED,,,,80,"AC120-277V / 277-480V","56,800lm","75,000hrs.",,5000K,,400,,140lm/w,,,,,,,,13505,,
WM-SLEA-12V,LED,,,,,"12V AC",86lm,,,5000K,,2W,,43LM/W,,,,,,,,,,
WSD-SE60W,LED,,,,80,"AC120-277V / 277-480V","85,200 lm","75,000hrs.",,5000K,,600,,140lm/w,,,,,,,,13505,,
WSD-HWP45W27,LED,,,,70,120-277V,"6,651 lm","75,000 hrs.",,5000K,,45,,"147 lm/W",,,,,,,,,,
WSD-HWP07W27,LED,,,,70,120-277V,"10,150lm","75,000lm",,5000K,,70,,"145 lm/w",,,,,,,,,,
WSD-HWP10W27,LED,,,,70,120-277V,"14,300lm","75,000hrs.",,5000K,,100,,143lm/w,,,,,,,,,,
WSD-HWP12W27,LED,,,,70,120-277V,"17,035lm","75,000hrs.",,5000K,,120,,141lm/w,,,,,,,,,,
WM-LWAX-SM-12W,LED,,,,,120~277V,"1,500lm","70,000hrs",,MCT,,12W,,"125 LPW",,,,,,,,,,
PI-PT-STL-4FT,LED,"4' Linear",,,80+,120-277V,"6,710lm","50,000hrs.",,3500K/4000K/5000K,,(35/45/55,,122lm/w,,,,,,,,,,
WSD-SWP02W27,LED,,,,70,120-277V,"2,720lm","75,000hrs.",,5000K,,20,,136lm/w,,,,,,,,,,
WSD-SWP45W27,LED,,,,70,120-277V,"5,895lm","75,000hrs.",,5000K,,45,,131lm/w,,,,,,,,,,
WM-PL120ADJ-3KIT,LED,,,,,120VAC,250lm,,,5000K,,4.5W,,55LM/W,,,,,,,,,,
WSD-SWP07W27,LED,,,,70,120-277V,"9,170lm","75,000hrs.",,5000K,,70,,131lm/w,,,,,,,,,,
WSD-SWP10W27,LED,,,,70,120-277V,"13,100lm","75,000hrs.",,5000K,,100,,131lm/w,,,,,,,,,,
WSD-45WAWP27,LED,,,,Ra>70,120-277V,"6,741lm","75,000hrs.",,5000K,,45,,,,,,,,,,,,
WSD-70WAWP27,LED,,,,Ra>70,120-277V,,"75,000hrs.",,5000K,,70,,,,,,,,,,,,
WSD-FWP45W,LED,,,,70,"120-277V / 347V","6,756lm","75,000hrs.",,5000K,,45,,150lm/w,,,,,,,,,,
WSD-BWP45W27,LED,,,,70,120-277V,"6,300lm","75,000hrs.",,5000K,,45,,140lm/w,,,,,,,,,,
WSD-BWP07W27,LED,,,,70,120-277V,"9,446lm","75,000hrs.",,5000K,,70,,135lm/w,,,,,,,,,,
WSD-GWP05W27,LED,,,,70,120-277V,"6,600lm","75,000 hrs",,5000K,,50,,132lm/w,,,,,,,,,,
WSD-GWP10W27,LED,,,,70,120-277V,"13,500lm","75,000 hrs",,5000K,,100,,135lm/w,,,,,,,,,,
WSD-GWP07W27,LED,,,,70,120-277V,"9,380lm","75,000 hrs",,5000K,,70,,134lm/w,,,,,,,,,,
WM-SCX-3FT-30W,LED,,,,≥80,120-277VAC,"3,360lm-3,630lm","50,000hrs",,5000K,,30W,,,,,,,,,,,,
WM-IGL-3W,LED,,,,,12VAC/DC,290lm,"50,000hrs",,4000K,,3W,,96LM/W,,,,,,,,,,
WSD-WP01W27,LED,,,,,120-277V,"1,450lm","75,000hrs.",,5000K,,10W,,145lm/w,,,,,,,,,,
LLL-LRG4-HO,LED,4Round,,,90+,,"900-1,400lm","50,000hours",,5000K,,15W,,,,,,,,,,,,
WSD-WP015W27,LED,,,,,120-277V,"2,100lm","75,000hrs.",,5000K,,15,,140lm/w,,,,,,,,,,
WSD-WP02W27,LED,,,,,120-277V,"2,420lm","75,000hrs.",,5000K,,20,,121lm/w,,,,,,,,,,
LLL-LL4R,LED,"4 Round",,,"90 +",,750-760,"50,000 hrs",,5000K,,"13.5 W",,,,,,,,,,,,
WSD-UPGC45W,LED,,,,70,AC120-277V,"6,300lm","50,000hrs",,5000K,,45,,140lm/w,,,,,,,,,,
WSD-UPGC07W,LED,,,,70,AC120-277V,"9,800lm","50,000hrs",,5000K,,70,,140lm/W,,,,,,,,,,
WSD-UPGC09W,LED,,,,70,AC120-277V,"12,600lm","50,000hrs",,5000K,,90,,140lm/W,,,,,,,,,,
WSD-CP95W,LED,,,,70,AC120-277V,"12,721lm","50,000hrs",,5000K,,95,,130lm/W,,,,,,,,,,
WSD-CP12W,LED,,,,70,AC120-277V,"16,086lm","50,000hrs",,5000K,,120,,130lm/W,,,,,,,,,,
WSD-CP15W,LED,,,,70,AC120-277V,"21,250lm","50,000hrs",,5000K,,150,,140lm/W,,,,,,,,,,
WSD-CP20W,LED,,,,70,AC120-277V,"28,390 lm","50,000hrs",,5000K,,200,,140lm/W,,,,,,,,,,
WSD-FL03W27,LED,,,,Ra>70,120-277V,"4,350lm","50,000hrs.",,5000K,,30,,,,,,,,,,13490,,
WSD-FL45W27,LED,,,,Ra>70,120-277V,"6,750lm","50,000hrs.",,5000K,,45,,,,,,,,,,13490,,
WSD-FL07W27,LED,,,,Ra>70,120-277V,"10,441lm","50,000hrs",,5000K,,70,,,,,,,,,,13490,,
WSD-10WFL27,LED,,,,Ra>70,120-277V,"14,500lm","75,000 hrs.",,5000K,,100,,,,,,,,,,13491,,
WM-T5-12IN-5W,LED,,,,>80,120~277VAC,575lm-625lm,"50,000hrs",,5000K,,5W,,,,,,,,,,,,
WSD-15WFL27,LED,,,,Ra>70,120-277V,"21,750lm","75,000hrs.",,5000K,,150,,,,,,,,,,13491,,
WM-T5-TYPB-25W,LED,,,,,120VAC,"3,200lm","50,000hrs",,5000K,,25W,,125LM/W,,,,,,,,,,
WSD-20WFL27,LED,,,,Ra>70,120-277V,"29,000lm","75,000hrs.",,5000K,,200,,,,,,,,,,13491,,
