parent_sku,family_count,child_sku,"Color Temperature (CCT)","Finish Options","Factory Installed Lamps","Wiring Options","End Cap Finish Options","Lamp Type Options","Select Reflector","Voltage Options","Wattage Options","Letter Color Options","Number of Faces","Wattage & Lumen Options","Fixture Wattage",Color,"Main Cable Length","Lens Options","Height Options","Wattage & Optics Options","Driver Option","LED Module & Wattage Options","End Cap Options",WattageOptions,"Pendant Mounting Kit","Beam Angle Options","Mounting Options","Trim Ring Finish","Select Finish (Reflectors & Baffles)","Length & Wattage Options","Output Wattage Options","Output Voltage Options","Wattage & Optics/Beams Options","Connector Type Options","Emergency Battery Options","Trimplate Options","Occupancy Sensor","Trim Options","Size\, Wattage & Lumen Options","Size & Wattage Options","Control Options","Square Trim Ring Options","Round Trim Ring Options","Accessories Options","Trim Shape Options","Color Te\,mperature (CCT)","Reflector Options",Reflector,"Reflector Finish","Color Temperature","Fixture Options","Color Temperat","Frosted Lens","Distribution Options"
RP-4427,3,RP-4427BA-17-4K,4000K,"Brushed Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4427,3,RP-4427BA-27-3K,3000K,"Brushed Aluminum",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4427,3,RP-4427BA-27-4K,4000K,"Brushed Aluminum",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4427,3,RP-4427OB-13-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4427,3,RP-4427OB-13-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4427,3,RP-4427OB-17-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4427,3,RP-4427OB-17-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4427,3,RP-4427OB-27-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4427,3,RP-4427OB-27-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BK-13-3K,3000K,Black,,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BK-13-4K,4000K,Black,,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BK-17-3K,3000K,Black,,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BK-17-4K,4000K,Black,,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BK-27-3K,3000K,Black,,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BK-27-4K,4000K,Black,,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BA-13-3K,3000K,"Brushed Aluminum",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BA-13-4K,4000K,"Brushed Aluminum",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BA-17-3K,3000K,"Brushed Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BA-17-4K,4000K,"Brushed Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BA-27-3K,3000K,"Brushed Aluminum",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426BA-27-4K,4000K,"Brushed Aluminum",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426OB-13-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426OB-13-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426OB-17-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426OB-17-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426OB-27-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4426,3,RP-4426OB-27-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BK-13-3K,3000K,Black,,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BK-13-4K,4000K,Black,,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BK-17-3K,3000K,Black,,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BK-17-4K,4000K,Black,,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BK-27-3K,3000K,Black,,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BK-27-4K,4000K,Black,,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BA-13-3K,3000K,"Brushed Aluminum",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BA-13-4K,4000K,"Brushed Aluminum",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BA-17-3K,3000K,"Brushed Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BA-17-4K,4000K,"Brushed Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BA-27-3K,3000K,"Brushed Aluminum",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425BA-27-4K,4000K,"Brushed Aluminum",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425OB-13-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425OB-13-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425OB-17-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425OB-17-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425OB-27-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4425,3,RP-4425OB-27-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-HBE-2,1,ETH-HBE-2-90W,,,,,,,,,"90 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-HBE-2,1,ETH-HBE-2-110W,,,,,,,,,"110 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-HBE-2,1,ETH-HBE-2-162W,,,,,,,,,"162 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424BK-13-3K,3000K,Black,,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424BK-13-4K,4000K,Black,,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424BK-17-3K,3000K,Black,,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424BK-17-4K,4000K,Black,,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424BA-13-3K,3000K,"Brush Aluminum",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424BA-13-4K,4000K,"Brush Aluminum",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424BA-17-3K,3000K,"Brush Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424BA-17-4K,4000K,"Brush Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424OB-13-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424OB-13-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424OB-17-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4424,3,RP-4424OB-17-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423BK-13-3K,3000K,Black,,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423BK-13-4K,4000K,Black,,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423BK-17-3K,3000K,Black,,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423BK-17-4K,4000K,Black,,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423BA-13-3K,3000K,"Black Aluminum",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423BA-13-4K,4000K,"Black Aluminum",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423BA-17-3K,3000K,"Black Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423BA-17-4K,4000K,"Black Aluminum",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423OB-13-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423OB-13-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423OB-17-3K,3000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4423,3,RP-4423OB-17-4K,4000K,"Oil-Rubbed Bronze",,,,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4420,1,RP-4420-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4420,1,RP-4420-OB,,"Oil Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4420,1,RP-4420-BA,,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4347-15,1,RP-4347WH-15-3K,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4347-15,1,RP-4347OB-15-3K,,"Oil Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4347-15,1,RP-4347BR-15-3K,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4342,1,RP-4342OB-D,,"Oil Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4342,1,RP-4342BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4341,1,RP-4341-OB-D,,"Oil-rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4341,1,RP-4341-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4333,1,RP-4333-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4333,1,RP-4333-OB,,"Oil Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4333,1,RP-4333-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4327D-1-30,1,RP-4327D-1-30-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4327D-1-30,1,RP-4327D-1-30-OB,,"Oil Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4327D-1-30,1,RP-4327D-1-30-BN,,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-C03,1,ETH-C03-100W-50K,,,,,,,,,,,,"100 Watts / 15\,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-C03,1,ETH-C03-150W-50K,,,,,,,,,,,,"150 Watts / 22\,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-TRK-24-34W,1,ETH-TRK-24-34W-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-TRK-24-34W,1,ETH-TRK-24-34W-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-TRK-22-30W,1,ETH-TRK-22-30W-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-TRK-22-30W,1,ETH-TRK-22-30W-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-TRK-22-30W,1,ETH-TRK-22-30W-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-72W-126-28-TG-01,1,ETH-72W-126-28-TG-01-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-72W-126-28-TG-01,1,ETH-72W-126-28-TG-01-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4117-1-WH,1,RP-4117-1-WH-35-4K,,,,,,,,,"35 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4117-1-WH,1,RP-4117-1-WH-50-4K,,,,,,,,,"50 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP-4115WH,1,RP-4115WH-OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Microwave motion sensor",,,
RP-4115WH,1,RP-4115WH-EM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emergency Battery Backup",,,
RP-4115WH,1,RP-4115WH-NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,
ETH-WRP-4-40W,1,ETH-WRP-4-40W-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-WRP-4-40W,1,ETH-WRP-4-40W-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-M03-60W-H,1,ETH-M03-60W-H-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-M03-60W-H,1,ETH-M03-60W-H-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-M02-30W-H,1,ETH-M02-30W-H-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-M02-30W-H,1,ETH-M02-30W-H-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-LS-8-65W,1,ETH-LS-8-65W-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-LS-8-65W,1,ETH-LS-8-65W-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-LS-4,2,ETH-LS-4-25W-40K,4000K,,,,,,,,,,,"25 Watts / 3\,350 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-LS-4,2,ETH-LS-4-25W-50K,5000K,,,,,,,,,,,"25 Watts / 3\,350 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-LS-4,2,ETH-LS-4-40W-40K,4000K,,,,,,,,,,,"40 Watts / 5\,280 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH-LS-4,2,ETH-LS-4-40W-50K,5000K,,,,,,,,,,,"40 Watts / 5\,280 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-BWALED4FT-40,1,BL-BWALED4FT-40-35KMV-ET,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-BWALED4FT-40,1,BL-BWALED4FT-40-4KMV-ET,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL-BWALED4FT-40,1,BL-BWALED4FT-40-5KMV-ET,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF117X1WHLN15W,1,TF-SES25RFSF117X1WHLN15W-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF117X1WHLN15W,1,TF-SES25RFSF117X1WHLN15W-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF117X1WHLN15W,1,TF-SES25RFSF117X1WHLN15W-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF132X1WHLN18W,1,TF-SES25RFSF132X1WHLN18W-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF132X1WHLN18W,1,TF-SES25RFSF132X1WHLN18W-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF132X1WHLN18W,1,TF-SES25RFSF132X1WHLN18W-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-927-NS15,2700K,,,,,,,,,,,,,,,,,,,,,,,"Narrow Spot - 15 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-927-NF25,2700K,,,,,,,,,,,,,,,,,,,,,,,"Narrow Flood - 25 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-927-FL40,2700K,,,,,,,,,,,,,,,,,,,,,,,"Flood - 40 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-930-NS15,3000K,,,,,,,,,,,,,,,,,,,,,,,"Narrow Spot - 15 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-930-NF25,3000K,,,,,,,,,,,,,,,,,,,,,,,"Narrow Flood - 25 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-930-FL40,3000K,,,,,,,,,,,,,,,,,,,,,,,"Flood - 40 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-940-NS15,4000K,,,,,,,,,,,,,,,,,,,,,,,"Narrow Spot - 15 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-940-NF25,4000K,,,,,,,,,,,,,,,,,,,,,,,"Narrow Flood - 25 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-8PAR20DIM,2,GC-8PAR20DIM-940-FL40,4000K,,,,,,,,,,,,,,,,,,,,,,,"Flood - 40 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF1328X1WHLN18W,1,TF-SES25RFSF1328X1WHLN18W-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF1328X1WHLN18W,1,TF-SES25RFSF1328X1WHLN18W-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-SES25RFSF1328X1WHLN18W,1,TF-SES25RFSF1328X1WHLN18W-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W35-HC401WH,3500K,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W35-HC401BL,3500K,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W35-HC401RD,3500K,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W35-HC401IR,3500K,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W35-HC401SI,3500K,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W35-HC401BR,3500K,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W40-HC401WH,4000K,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W40-HC401BL,4000K,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W40-HC401RD,4000K,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W40-HC401IR,4000K,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W40-HC401SI,4000K,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF-PLIN2328X1WHLN18W,2,TF-PLIN2328X1WHLN18W40-HC401BR,4000K,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
