parent_sku,child_sku,color_temprature
TF-LAB9612LYD48WDMV,TF-LAB9612LYD48WDMV-40KA17HC605WH,4000K
TF-LAB9612LYD48WDMV,TF-LAB9612LYD48WDMV-50KA17HC605WH,5000K
TF-LAB9612LYU24D48DMV,TF-LAB9612LYU24D48DMV-30KA17HC605WH,3000K
TF-LAB9612LYU24D48DMV,TF-LAB9612LYU24D48DMV-35KA17HC605WH,3500K
TF-LAB9612LYU24D48DMV,TF-LAB9612LYU24D48DMV-40KA17HC605WH,4000K
TF-LAB9612LYU24D48DMV,TF-LAB9612LYU24D48DMV-50KA17HC605WH,5000K
TF-LAB9616LYD48WDMV,TF-LAB9616LYD48WDMV-30KA17HC605WH,3000K
TF-LAB9616LYD48WDMV,TF-LAB9616LYD48WDMV-35KA17HC605WH,3500K
TF-LAB9616LYD48WDMV,TF-LAB9616LYD48WDMV-40KA17HC605WH,4000K
TF-LAB9616LYD48WDMV,TF-LAB9616LYD48WDMV-50KA17HC605WH,5000K
TF-LAB9616LYU24D48DMV,TF-LAB9616LYU24D48DMV-30KA17HC605WH,3000K
TF-LAB9616LYU24D48DMV,TF-LAB9616LYU24D48DMV-35KA17HC605WH,3500K
TF-LAB9616LYU24D48DMV,TF-LAB9616LYU24D48DMV-40KA17HC605WH,4000K
TF-LAB9616LYU24D48DMV,TF-LAB9616LYU24D48DMV-50KA17HC605WH,5000K
TF-LAB9624LYD48WDMV,TF-LAB9624LYD48WDMV-30KA17HC605WH,3000K
TF-LAB9624LYD48WDMV,TF-LAB9624LYD48WDMV-35KA17HC605WH,3500K
TF-LAB9624LYD48WDMV,TF-LAB9624LYD48WDMV-40KA17HC605WH,4000K
TF-LAB9624LYD48WDMV,TF-LAB9624LYD48WDMV-50KA17HC605WH,5000K
TF-LAB9624LYU24D48DMV,TF-LAB9624LYU24D48DMV-30KA17HC605WH,3000K
TF-LAB9624LYU24D48DMV,TF-LAB9624LYU24D48DMV-35KA17HC605WH,3500K
TF-LAB9624LYU24D48DMV,TF-LAB9624LYU24D48DMV-40KA17HC605WH,4000K
TF-LAB9624LYU24D48DMV,TF-LAB9624LYU24D48DMV-50KA17HC605WH,5000K
WM-PAR36-12W,WM-PAR36-12W-30K,3000K
WM-PAR36-12W,WM-PAR36-12W-40K,4000K
WM-PAR36-12W,WM-PAR36-12W-50K,5000K
WM-PL120ADJ,WM-PL120ADJ-30K-BK,3000K
WM-PL120ADJ,WM-PL120ADJ-30K-BN,3000K
WM-PL120ADJ,WM-PL120ADJ-30K-WH,3000K
WM-PL120ADJ,WM-PL120ADJ-40K-BK,4000K
WM-PL120ADJ,WM-PL120ADJ-40K-BN,4000K
WM-PL120ADJ,WM-PL120ADJ-40K-WH,4000K
WM-PL120ADJ,WM-PL120ADJ-50K-BK,5000K
WM-PL120ADJ,WM-PL120ADJ-50K-BN,5000K
WM-PL120ADJ,WM-PL120ADJ-50K-WH,5000K
WM-RDL4-BF,WM-RDL4-BF-27K,2700K
WM-RDL4-BF,WM-RDL4-BF-30K,3000K
WM-RDL4-BF,WM-RDL4-BF-35K,3500K
WM-RDL4-BF,WM-RDL4-BF-41K,4100K
WM-RDL4-BF,WM-RDL4-BF-50K,5000K
WM-RDL6-BF,WM-RDL6-BF-27K,2700K
WM-RDL6-BF,WM-RDL6-BF-30K,3000K
WM-RDL6-BF,WM-RDL6-BF-35K,3500K
WM-RDL6-BF,WM-RDL6-BF-41K,4100K
WM-RDL6-BF,WM-RDL6-BF-50K,5000K
WM-RSLC6-BF,WM-RSLC6-BF-30K,3000K
WM-RSLC6-BF,WM-RSLC6-BF-40K,4000K
WM-RSLC6-BF,WM-RSLC6-BF-50K,5000K
WM-SCX-2FT-20W,WM-SCX-2FT-20W-30K-D,3000K
WM-SCX-2FT-20W,WM-SCX-2FT-20W-35K-D,3500K
WM-SCX-2FT-20W,WM-SCX-2FT-20W-40K-D,4000K
WM-SCX-2FT-20W,WM-SCX-2FT-20W-50K-D,5000K
WM-SCX-4FT-40W,WM-SCX-4FT-40W-30K-D,3000K
WM-SCX-4FT-40W,WM-SCX-4FT-40W-35K-D,3500K
WM-SCX-4FT-40W,WM-SCX-4FT-40W-40K-D,4000K
WM-SCX-4FT-40W,WM-SCX-4FT-40W-50K-D,5000K
WM-SCX-6FT-60W,WM-SCX-6FT-60W-30K-D,3000K
WM-SCX-6FT-60W,WM-SCX-6FT-60W-35K-D,3500K
WM-SCX-6FT-60W,WM-SCX-6FT-60W-40K-D,4000K
WM-SCX-6FT-60W,WM-SCX-6FT-60W-50K-D,5000K
WM-SCX-8FT-80W,WM-SCX-8FT-80W-30K-D,3000K
WM-SCX-8FT-80W,WM-SCX-8FT-80W-35K-D,3500K
WM-SCX-8FT-80W,WM-SCX-8FT-80W-40K-D,4000K
WM-SCX-8FT-80W,WM-SCX-8FT-80W-50K-D,5000K
TF-LXT22LZ24W3000LDMV,TF-LXT22LZ24W3000LDMV30K,3000K
TF-LXT22LZ24W3000LDMV,TF-LXT22LZ24W3000LDMV35K,3500K
TF-LXT22LZ24W3000LDMV,TF-LXT22LZ24W3000LDMV40K,4000K
TF-LXT22LZ24W3000LDMV,TF-LXT22LZ24W3000LDMV50K,5000K
TF-PRLW44RSF24LR16W,TF-PRLW44RSF24LR16W-1600LDMV30K,3000K
TF-PRLW44RSF24LR16W,TF-PRLW44RSF24LR16W-1600LDMV35K,3500K
TF-PRLW44RSF24LR16W,TF-PRLW44RSF24LR16W-1600LDMV40K,4000K
TF-PRLW44RSF24LR16W,TF-PRLW44RSF24LR16W-1600LDMV50K,5000K
TF-PRLW44RSF48LR32W,TF-PRLW44RSF48LR32W-3200LDMV30K,3000K
TF-PRLW44RSF48LR32W,TF-PRLW44RSF48LR32W-3200LDMV35K,3500K
TF-PRLW44RSF48LR32W,TF-PRLW44RSF48LR32W-3200LDMV40K,4000K
TF-PRLW44RSF48LR32W,TF-PRLW44RSF48LR32W-3200LDMV50K,5000K
TF-PRLW44RSF72LR48W,TF-PRLW44RSF72LR48W-4800LDMV30K,3000K
TF-PRLW44RSF72LR48W,TF-PRLW44RSF72LR48W-4800LDMV35K,3500K
TF-PRLW44RSF72LR48W,TF-PRLW44RSF72LR48W-4800LDMV40K,4000K
TF-PRLW44RSF72LR48W,TF-PRLW44RSF72LR48W-4800LDMV50K,5000K
TF-PRLW44RSF96LR64W,TF-PRLW44RSF96LR64W-6400LDMV30K,3000K
TF-PRLW44RSF96LR64W,TF-PRLW44RSF96LR64W-6400LDMV35K,3500K
TF-PRLW44RSF96LR64W,TF-PRLW44RSF96LR64W-6400LDMV40K,4000K
TF-PRLW44RSF96LR64W,TF-PRLW44RSF96LR64W-6400LDMV50K,5000K
TF-PRLW46RSF24LR16W,TF-PRLW46RSF24LR16W-1600LDMV30K,3000K
TF-PRLW46RSF24LR16W,TF-PRLW46RSF24LR16W-1600LDMV35K,3500K
TF-PRLW46RSF24LR16W,TF-PRLW46RSF24LR16W-1600LDMV40K,4000K
TF-PRLW46RSF24LR16W,TF-PRLW46RSF24LR16W-1600LDMV50K,5000K
TF-PRLW46RSF48LR32W,TF-PRLW46RSF48LR32W-3200LDMV30K,3000K
TF-PRLW46RSF48LR32W,TF-PRLW46RSF48LR32W-3200LDMV35K,3500K
TF-PRLW46RSF48LR32W,TF-PRLW46RSF48LR32W-3200LDMV40K,4000K
TF-PRLW46RSF48LR32W,TF-PRLW46RSF48LR32W-3200LDMV50K,5000K
TF-PRLW46RSF72LR48W,TF-PRLW46RSF72LR48W-4800LDMV30K,3000K
TF-PRLW46RSF72LR48W,TF-PRLW46RSF72LR48W-4800LDMV35K,3500K
TF-PRLW46RSF72LR48W,TF-PRLW46RSF72LR48W-4800LDMV40K,4000K
TF-PRLW46RSF72LR48W,TF-PRLW46RSF72LR48W-4800LDMV50K,5000K
TF-PRLW46RSF96LR64W,TF-PRLW46RSF96LR64W-6400LDMV30K,3000K
TF-PRLW46RSF96LR64W,TF-PRLW46RSF96LR64W-6400LDMV35K,3500K
TF-PRLW46RSF96LR64W,TF-PRLW46RSF96LR64W-6400LDMV40K,4000K
TF-PRLW46RSF96LR64W,TF-PRLW46RSF96LR64W-6400LDMV50K,5000K
TF-RIGP48LC48W,TF-RIGP48LC48W4000LDMV-30KWHHC421WH,3000K
TF-RIGP48LC48W,TF-RIGP48LC48W4000LDMV-35KWHHC421WH,3500K
TF-RIGP48LC48W,TF-RIGP48LC48W4000LDMV-40KWHHC421WH,4000K
TF-RIGP48LC48W,TF-RIGP48LC48W4000LDMV-50KWHHC421WH,5000K
TF-RIGP24LC24W,TF-RIGP24LC24W-2000LDMV30KWHHC421WH,3000K
TF-RIGP24LC24W,TF-RIGP24LC24W-2000LDMV35KWHHC421WH,3500K
TF-RIGP24LC24W,TF-RIGP24LC24W-2000LDMV40KWHHC421WH,4000K
TF-RIGP24LC24W,TF-RIGP24LC24W-2000LDMV50KWHHC421WH,5000K
TF-RIGP72LC72W,TF-RIGP72LC72W-6000LDMV30KWHHC421WH,3000K
TF-RIGP72LC72W,TF-RIGP72LC72W-6000LDMV35KWHHC421WH,3500K
TF-RIGP72LC72W,TF-RIGP72LC72W-6000LDMV40KWHHC421WH,4000K
TF-RIGP72LC72W,TF-RIGP72LC72W-6000LDMV50KWHHC421WH,5000K
TF-RIGP96LC96W,TF-RIGP96LC96W-8000LDMV30KWHHC421WH,3000K
TF-RIGP96LC96W,TF-RIGP96LC96W-8000LDMV35KWHHC421WH,3500K
TF-RIGP96LC96W,TF-RIGP96LC96W-8000LDMV40KWHHC421WH,4000K
TF-RIGP96LC96W,TF-RIGP96LC96W-8000LDMV50KWHHC421WH,5000K
TF-PUF22LS24W,TF-PUF22LS24W-1800LDMV30K,3000K
TF-PUF22LS24W,TF-PUF22LS24W-1800LDMV35K,3500K
TF-PUF22LS24W,TF-PUF22LS24W-1800LDMV40K,4000K
TF-PUF22LS24W,TF-PUF22LS24W-1800LDMV50K,5000K
TF-PUF22LH36W,TF-PUF22LH36W-2900LDMV30K,3000K
TF-PUF22LH36W,TF-PUF22LH36W-2900LDMV35K,3500K
TF-PUF22LH36W,TF-PUF22LH36W-2900LDMV40K,4000K
TF-PUF22LH36W,TF-PUF22LH36W-2900LDMV50K,5000K
WSD-ST10W27,WSD-ST10W27-40K-S,4000K
WSD-ST10W27,WSD-ST10W27-50K-S,5000K
WSD-ST15W27,WSD-ST15W27-40K-S,4000K
WSD-ST15W27,WSD-ST15W27-50K-S,5000K
WSD-45WDW27,WSD-45WDW27-40K-S-P,4000K
WSD-45WDW27,WSD-45WDW27-50K-S-P,5000K
WSD-PT10W27,WSD-PT10W27-40K,4000K
WSD-PT10W27,WSD-PT10W27-50K,5000K
WM-LSWX-5-30W,WM-LSWX-5-30W-30K-PC,3000K
WM-LSWX-5-30W,WM-LSWX-5-30W-40K-PC,4000K
WM-LSWX-5-30W,WM-LSWX-5-30W-50K-PC,5000K
WSD-PT15W27,WSD-PT15W27-40K,4000K
WSD-PT15W27,WSD-PT15W27-50K,5000K
WSD-RPT06W27,WSD-RPT06W27-40K-B-I2,4000K
WSD-RPT06W27,WSD-RPT06W27-40K-B-I3,4000K
WSD-RPT06W27,WSD-RPT06W27-50K-B-I2,5000K
WSD-RPT06W27,WSD-RPT06W27-50K-B-I3,5000K
WSD-SPT06W27,WSD-SPT06W27-40K-B,4000K
WSD-SPT06W27,WSD-SPT06W27-50K-B,5000K
WM-SLE-120V,WM-SLE-120V-27K,2700K
WM-SLE-120V,WM-SLE-120V-30K,3000K
WM-SLE-120V,WM-SLE-120V-40K,4000K
WM-SLE-120V,WM-SLE-120V-50K,5000K
WSD-HPT06W27,WSD-HPT06W27-40K-B,4000K
WSD-HPT06W27,WSD-HPT06W27-50K-B,5000K
WSD-HPT10W27,WSD-HPT10W27-40K-B,4000K
WSD-HPT10W27,WSD-HPT10W27-50K-B,5000K
WM-SLE-12V,WM-SLE-12V-27K,2700K
WM-SLE-12V,WM-SLE-12V-30K,3000K
WM-SLE-12V,WM-SLE-12V-40K,4000K
WM-SLE-12V,WM-SLE-12V-50K,5000K
WSD-BL25W27,WSD-BL25W27-40K-B,4000K
WSD-BL25W27,WSD-BL25W27-50K-B,5000K
WM-SLEA-120V,WM-SLEA-120V-27K,2700K
WM-SLEA-120V,WM-SLEA-120V-30K,3000K
WM-SLEA-120V,WM-SLEA-120V-40K,4000K
WM-SLEA-120V,WM-SLEA-120V-50K,5000K
WSD-SE40W,WSD-SE40W27-40K-S-N4-T,4000K
WSD-SE40W,WSD-SE40W27-50K-S-N4-T,4000K
WSD-SE40W,WSD-SE40W48-40K-S-N4-T,5000K
WSD-SE40W,WSD-SE40W48-50K-S-N4-T,5000K
WM-SLEA-12V,WN-SLEA-12V-27K,2700K
WM-SLEA-12V,WN-SLEA-12V-30K,3000K
WM-SLEA-12V,WN-SLEA-12V-40K,4000K
WM-SLEA-12V,WN-SLEA-12V-50K,5000K
WSD-SE60W,WSD-SE60W27-40K-S-N4-T,4000K
WSD-SE60W,WSD-SE60W48-40K-S-N4-T,4000K
WSD-SE60W,WSD-SE60W27-50K-S-N4-T,5000K
WSD-SE60W,WSD-SE60W48-50K-S-N4-T,5000K
WSD-HWP45W27,WSD-HWP45W27-40K,4000K
WSD-HWP45W27,WSD-HWP45W27-50K,5000K
WSD-HWP07W27,WSD-HWP07W27-40K-D,4000K
WSD-HWP07W27,WSD-HWP07W27-50K-D,5000K
WSD-HWP10W27,WSD-HWP10W27-40K,4000K
WSD-HWP10W27,WSD-HWP10W27-50K,5000K
WSD-HWP12W27,WSD-HWP12W27-40K,4000K
WSD-HWP12W27,WSD-HWP12W27-50K,5000K
WM-LWAX-SM-12W,WM-LWAX-SM-12W-30K,3000K
WM-LWAX-SM-12W,WM-LWAX-SM-12W-40K,4000K
WM-LWAX-SM-12W,WM-LWAX-SM-12W-50K,5000K
WSD-SWP02W27,WSD-SWP02W27-40K-D,4000K
WSD-SWP02W27,WSD-SWP02W27-50K-D,5000K
WSD-SWP45W27,WSD-SWP45W27-40K-D,4000K
WSD-SWP45W27,WSD-SWP45W27-50K-D,5000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-30K-BK,3000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-30K-BN,3000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-30K-WH,3000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-40K-BK,4000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-40K-BN,4000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-40K-WH,4000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-50K-BK,5000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-50K-BN,5000K
WM-PL120ADJ-3KIT,WM-PL120ADJ-3KIT-50K-WH,5000K
WSD-SWP07W27,WSD-SWP07W27-40K-D,4000K
WSD-SWP07W27,WSD-SWP07W27-50K-D,5000K
WSD-SWP10W27,WSD-SWP10W27-40K-D,4000K
WSD-SWP10W27,WSD-SWP10W27-50K-D,5000K
WSD-45WAWP27,WSD-45WAWP27-40K-D,4000K
WSD-45WAWP27,WSD-45WAWP27-50K-D,5000K
WSD-70WAWP27,WSD-70WAWP27-40K-D,4000K
WSD-70WAWP27,WSD-70WAWP27-50K-D,5000K
WSD-BWP45W27,WSD-BWP45W27-40K-D,4000K
WSD-BWP45W27,WSD-BWP45W27-50K-D,5000K
WSD-BWP07W27,WSD-BWP07W27-40K-D,4000K
WSD-BWP07W27,WSD-BWP07W27-50K-D,5000K
WSD-GWP05W27,WSD-GWP05W27-40K-D,4000K
WSD-GWP05W27,WSD-GWP05W27-50K-D,5000K
WSD-GWP10W27,WSD-GWP10W27-40K-D,4000K
WSD-GWP10W27,WSD-GWP10W27-50K-D,5000K
WSD-GWP07W27,WSD-GWP07W27-40K-D,4000K
WSD-GWP07W27,WSD-GWP07W27-50K-D,5000K
WM-SCX-3FT-30W,WM-SCX-3FT-30W-30K-D,3000K
WM-SCX-3FT-30W,WM-SCX-3FT-30W-35K-D,3500K
WM-SCX-3FT-30W,WM-SCX-3FT-30W-40K-D,4000K
WM-SCX-3FT-30W,WM-SCX-3FT-30W-50K-D,5000K
WM-IGL-3W,WM-IGL-3W-30K,3000K
WM-IGL-3W,WM-IGL-3W-40K,4000K
WSD-WP01W27,"WSD-WP01W27-40K-D- P",4000K
WSD-WP01W27,"WSD-WP01W27-50K-D- P",5000K
LLL-LRG4-HO,LLL-LRG4-27K-HO-WH,2700K
LLL-LRG4-HO,LLL-LRG4-27K-HO-BK,2700K
LLL-LRG4-HO,LLL-LRG4-30K-HO-WH,3000K
LLL-LRG4-HO,LLL-LRG4-30K-HO-BK,3000K
LLL-LRG4-HO,LLL-LRG4-40K-HO-WH,4000K
LLL-LRG4-HO,LLL-LRG4-40K-HO-BK,4000K
LLL-LRG4-HO,LLL-LRG4-35K-HO-WH,3500K
LLL-LRG4-HO,LLL-LRG4-35K-HO-BK,3500K
LLL-LRG4-HO,LLL-LRG4-50K-HO-WH,5000K
LLL-LRG4-HO,LLL-LRG4-50K-HO-BK,5000K
WSD-WP015W27,"WSD-WP015W27-40K-D- P",4000K
WSD-WP015W27,"WSD-WP015W27-50K-D- P",5000K
WSD-WP02W27,WSD-WP02W27-40K-D-P,4000K
WSD-WP02W27,WSD-WP02W27-50K-D-P,5000K
LLL-LL4R,LLL-LL4R-27K-WH,2700K
LLL-LL4R,LLL-LL4R-27K-BK,2700K
LLL-LL4R,LLL-LL4R-30K-WH,3000K
LLL-LL4R,LLL-LL4R-30K-BK,3000K
LLL-LL4R,LLL-LL4R-40K-WH,4000K
LLL-LL4R,LLL-LL4R-40K-BK,4000K
LLL-LL4R,LLL-LL4R-50K-WH,5000K
LLL-LL4R,LLL-LL4R-50K-BK,5000K
LLL-LL4R,LLL-LL4R-27K-BN,2700K
LLL-LL4R,LLL-LL4R-27K-BC,2700K
LLL-LL4R,LLL-LL4R-30K-BN,3000K
LLL-LL4R,LLL-LL4R-30K-BC,3000K
LLL-LL4R,LLL-LL4R-40K-BN,4000K
LLL-LL4R,LLL-LL4R-40K-BC,4000K
LLL-LL4R,LLL-LL4R-50K-BN,5000K
LLL-LL4R,LLL-LL4R-50K-BC,5000K
WSD-PGC45W27,WSD-PGC45W27-40K-D,4000K
WSD-PGC45W27,WSD-PGC45W27-50K-D,5000K
WSD-UPGC45W,WSD-UPGC45W27-40K-W,4000K
WSD-UPGC45W,WSD-UPGC45W27-50K-W,5000K
WSD-UPGC07W,WSD-UPGC07W27-40K-W,4000K
WSD-UPGC07W,WSD-UPGC07W27-50K-W,5000K
WSD-UPGC09W,WSD-UPGC09W27-40K-W,4000K
WSD-UPGC09W,WSD-UPGC09W27-50K-W,5000K
WSD-CP95W,WSD-CP95W27-40K-W,4000K
WSD-CP95W,WSD-CP95W27-50K-W,5000K
WSD-CP12W,WSD-CP12W27-40K-W,4000K
WSD-CP12W,WSD-CP12W27-50K-W,5000K
WSD-CP15W,WSD-CP15W27-40K-W,4000K
WSD-CP15W,WSD-CP15W27-50K-W,5000K
WSD-CP20W,WSD-CP20W27-40K-W,4000K
WSD-CP20W,WSD-CP20W27-50K-W,5000K
WSD-FL03W27,WSD-FL03W27-40K-D-K,4000K
WSD-FL03W27,WSD-FL03W27-50K-D-K,5000K
WSD-FL45W27,WSD-FL45W27-40K-D-K-P-G2,4000K
WSD-FL45W27,WSD-FL45W27-50K-D-K-P-G2,5000K
WSD-FL07W27,WSD-FL07W27-40K-D-K-P-G2,4000K
WSD-FL07W27,WSD-FL07W27-50K-D-K-P-G2,5000K
WSD-10WFL27,WSD-10WFL27-40K-D,4000K
WSD-10WFL27,WSD-10WFL27-50K-D,5000K
WM-T5-12IN-5W,WM-T5-12IN-5W-30K-D,3000K
WM-T5-12IN-5W,WM-T5-12IN-5W-40K-D,4000K
WM-T5-12IN-5W,WM-T5-12IN-5W-50K-D,5000K
WSD-15WFL27,WSD-15WFL27-40K-D,4000K
WSD-15WFL27,WSD-15WFL27-50K-D,5000K
WM-T5-TYPB-25W,WM-T5-TYPB-25W-40K-F,4000K
WM-T5-TYPB-25W,WM-T5-TYPB-25W-50K-F,5000K
WSD-20WFL27,WSD-20WFL27-40K-D,4000K
WSD-20WFL27,WSD-20WFL27-50K-D,5000K
LLL-LL4S,LLL-LL4S-27K-WH,2700K
LLL-LL4S,LLL-LL4S-27K-BK,2700K
LLL-LL4S,LLL-LL4S-30K-WH,3000K
LLL-LL4S,LLL-LL4S-30K-BK,3000K
LLL-LL4S,LLL-LL4S-40K-WH,4000K
LLL-LL4S,LLL-LL4S-40K-BK,4000K
WSD-LHB2F130W,WSD-LHB2F130W27-35K-GEN2,3500K
WSD-LHB2F130W,WSD-LHB2F130W27-40K-GEN2,4000K
WSD-LHB2F130W,WSD-LHB2F130W27-50K-GEN2,5000K
WSD-LHB4F300W,WSD-LHB4F300W27-35K-GEN2,3500K
WSD-LHB4F300W,WSD-LHB4F300W27-40K-GEN2,4000K
WSD-LHB4F300W,WSD-LHB4F300W27-50K-GEN2,5000K
WSD-LHB4F255W,WSD-LHB4F255W27-35K-GEN2,3500K
WSD-LHB4F255W,WSD-LHB4F255W27-40K-GEN2,4000K
WSD-LHB4F255W,WSD-LHB4F255W27-50K-GEN2,5000K
WSD-LHB2F85W,WSD-LHB2F85W27-35K-GEN2,3500K
WSD-LHB2F85W,WSD-LHB2F85W27-40K-GEN2,4000K
WSD-LHB2F85W,WSD-LHB2F85W27-50K-GEN2,5000K
WSD-LHB2F170W,WSD-LHB2F170W27-35K-GEN2,3500K
WSD-LHB2F170W,WSD-LHB2F170W27-40K-GEN2,4000K
WSD-LHB2F170W,WSD-LHB2F170W27-50K-GEN2,5000K
WSD-VP2FT25W27,WSD-VP2FT25W27-40K,4000K
WSD-VP2FT25W27,WSD-VP2FT25W27-50K,5000K
WSD-VP4FT45W27-G2,WSD-VP4FT45W27-40K-G-G2,4000K
WSD-VP4FT45W27-G2,WSD-VP4FT45W27-50K-G-G2,5000K
WSD-UFO10W27,WSD-UFO10W27-40K-D,4000K
WSD-UFO10W27,WSD-UFO10W27-50K-D,5000K
WM-T5-22IN-9W,WM-T5-22IN-9W-30K,3000K
WM-T5-22IN-9W,WM-T5-22IN-9W-40K,4000K
WM-T5-22IN-9W,WM-T5-22IN-9W-50K,5000K
WSD-UFO15W27,WSD-UFO15W27-40K-D,4000K
WSD-UFO15W27,WSD-UFO15W27-50K-D,5000K
WM-CRLC8-20W,WM-CRLC8-20W-30K-D,3000K
WM-CRLC8-20W,WM-CRLC8-20W-40K-D,4000K
WM-CRLC8-20W,WM-CRLC8-20W-50K-D,5000K
WSD-P14FT36W,WSD-P14FT36W-40K,4000K
WSD-P14FT36W,WSD-P14FT36W-50K,5000K
WSD-P24FT48W,WSD-P24FT48W-40K,4000K
WSD-P24FT48W,WSD-P24FT48W-50K,5000K
WSD-RP4FT40W,WSD-RP4FT40W-35K,3500K
WSD-RP4FT40W,WSD-RP4FT40W-40K,4000K
WSD-RP4FT40W,WSD-RP4FT40W-50K,5000K
"WSD -ST4FT40",WSD-ST4FT40-35K,3500K
"WSD -ST4FT40",WSD-ST4FT40-40K,4000K
"WSD -ST4FT40",WSD-ST4FT40-50K,5000K
WSD-ST8FT64,WSD-ST8FT64-40K,4000K
WSD-ST8FT64,WSD-ST8FT64-50K,5000K
WSD-RP4FT303540W-3545K,WSD-RP4FT303540W-35K,3500K
WSD-RP4FT303540W-3545K,WSD-RP4FT303540W-40K,4000K
WSD-RP4FT303540W-3545K,WSD-RP4FT303540W-50K,5000K
WM-LSWX-20W,WM-LSWX-20W-30K-PC,3000K
WM-LSWX-20W,WM-LSWX-20W-50K-PC,5000K
LLL-LL6R,LLL-LL6R-27K-WH,2700K
LLL-LL6R,LLL-LL6R-27K-BK,2700K
LLL-LL6R,LLL-LL6R-27K-BN,2700K
LLL-LL6R,LLL-LL6R-27K-BC,2700K
LLL-LL6R,LLL-LL6R-30K-WH,3000K
LLL-LL6R,LLL-LL6R-30K-BK,3000K
LLL-LL6R,LLL-LL6R-30K-BN,3000K
LLL-LL6R,LLL-LL6R-30K-BC,3000K
LLL-LL6R,LLL-LL6R-40K-WH,4000K
LLL-LL6R,LLL-LL6R-40K-BK,4000K
LLL-LL6R,LLL-LL6R-40K-BN,4000K
LLL-LL6R,LLL-LL6R-40K-BC,4000K
LLL-LL6R,LLL-LL6R-50K-WH,5000K
LLL-LL6R,LLL-LL6R-50K-BK,5000K
LLL-LL6R,LLL-LL6R-50K-BN,5000K
LLL-LL6R,LLL-LL6R-50K-BC,5000K
WSD-CP45W27,WSD-CP45W27-40K-D,4000K
WSD-CP45W27,WSD-CP45W27-50K-D,5000K
WSD-PGC07W27,WSD-PGC07W27-40K-D,4000K
WSD-PGC07W27,WSD-PGC07W27-50K-D,5000K
WM-CRLC8-15W,WM-CRLC8-15W-30K-D,3000K
WM-CRLC8-15W,WM-CRLC8-15W-40K-D,4000K
WM-CRLC8-15W,WM-CRLC8-15W-50K-D,5000K
LLL-LB6R,LLL-LB6R-30K-WH,3000K
LLL-LB6R,LLL-LB6R-30K-BK,3000K
LLL-LB6R,LLL-LB6R-41K-BK,4100K
LLL-LB6R,LLL-LBGR-41K-BK,4100K
WSD-UFO20W27,WSD-UFO20W27-40K-D,4000K
WSD-UFO20W27,WSD-UFO20W27-50K-D,5000K
LLL-LY6RCS,LLL-LY6RCS-30K-WH,3000K
LLL-LY6RCS,LLL-LY6RCS-30K-BK,3000K
LLL-LY6RCS,LLL-LY6RCS-30K-BN,3000K
LLL-LY6RCS,LLL-LY6RCS-41K-WH,4100K
LLL-LY6RCS,LLL-LY6RCS-41K-BK,4100K
LLL-LY6RCS,LLL-LY6RCS-41K-BN,4100K
WM-CRLC8-15W-D-WH,WM-CRLC8-15W-30K-D-WH,3000K
WM-CRLC8-15W-D-WH,WM-CRLC8-15W-40K-D-WH,4000K
WM-CRLC8-15W-D-WH,WM-CRLC8-15W-50K-D-WH,5000K
LLL-LL10R,LLL-LL10R-30K_WH,3000K
LLL-LL10R,LLL-LL10R-30K-BK,3000K
LLL-LL10R,LLL-LL10R-40K-WH,4000K
LLL-LL10R,LLL-LL10R-40K-BK,4000K
LLL-LL8R,LLL-LL8R-30K-WH,3000K
LLL-LL8R,LLL-LL8R-30K-BK,3000K
LLL-LL8R,LLL-LL8R-40K-WH,4000K
LLL-LL8R,LLL-LL8R-40K-BK,4000K
LLL-LY82RCD,LLL-LY82RCD-30K-WH,3000K
LLL-LY82RCD,LLL-LY82RCD-30K-BK,3000K
LLL-LY82RCD,LLL-LY82RCD-41K-WH,4100K
LLL-LY82RCD,LLL-LY82RCD-41K-BK,4100K
WM-IGL-7W,WM-IGL-7W-30K,3000K
WM-IGL-7W,WM-IGL-7W-40K,4000K
WSD-UHB20W48,WSD-UHB20W48-40K-D,4000K
WSD-UHB20W48,WSD-UHB20W48-50K-D,5000K
TF-LLLSA97L46W,TF-LLLSA97L46W-3000L30KSA,3000K
TF-LLLSA97L46W,TF-LLLSA97L46W-3000L40KSA,4000K
LLL-LL4RBX,LLL-LL4RBX-27K-WH,2700K
LLL-LL4RBX,LLL-LL4RBX-27K-BK,2700K
LLL-LL4RBX,LLL-LL4RBX-27K-BN,2700K
LLL-LL4RBX,LLL-LL4RBX-30K-WH,3000K
LLL-LL4RBX,LLL-LL4RBX-30K-BK,3000K
LLL-LL4RBX,LLL-LL4RBX-30K-BN,3000K
LLL-LL4RBX,LLL-LL4RBX-41K-WH,4100K
LLL-LL4RBX,LLL-LL4RBX-41K-BK,4100K
LLL-LL4RBX,LLL-LL4RBX-41K-BN,4100K
