sku,parent,Color_Temperature,price,cost_price,Retail_price,sale_price
DG-HLV4AOQ-F136-U-50K-CP,DG-HLV4AOQ,5000K,1548.6,0,,
DG-HLV4AOQ-F136-U-50K-LP,DG-HLV4AOQ,5000K,1654.3,0,,
DG-HLV4AOQ-F136-H-40K-CP,DG-HLV4AOQ,5000K,1700,0,,
DG-HLV4AOQ-F136-H-40K-LP,DG-HLV4AOQ,5000K,1805.75,0,,
DG-HLV4AOQ-F136-H-50K-CP,DG-HLV4AOQ,5000K,1700,0,,
DG-HLV4AOQ-F136-H-50K-LP,DG-HLV4AOQ,5000K,1805.75,0,,
DG-DTRBQF1X15UHA-BR,DG-DTRBQF1X15UHA,5000K,702.86,0,,
DG-DTRBQF1X15UHA-BR-36,DG-DTRBQF1X15UHA,5000K,795.71,0,,
DG-DTRBQF1X15UHA-BR-30,DG-DTRBQF1X15UHA,5000K,795.71,0,,
DG-DTRBQF1X15UHA-BL,DG-DTRBQF1X15UHA,5000K,702.86,0,,
DG-DTRBQF1X15UHA-BL-36,DG-DTRBQF1X15UHA,5000K,795.71,0,,
DG-DTRBQF1X15UHA-BL-30,DG-DTRBQF1X15UHA,5000K,795.71,0,,
DG-HLV2AOQ-F47-U-40K-CP,DG-HLV2AOQ,5000K,828.6,0,,
DG-HLV2AOQ-F47-U-40K-LP,DG-HLV2AOQ,5000K,901.45,0,,
DG-HLV2AOQ-F47-U-50K-CP,DG-HLV2AOQ,5000K,828.6,0,,
DG-HLV2AOQ-F47-U-50K-LP,DG-HLV2AOQ,5000K,901.45,0,,
DG-HLV2A580OQ-F47-H-40K-CP,DG-HLV2AOQ,5000K,961.45,0,,
DG-HLV2AOQ-F47-H-40K-LP,DG-HLV2AOQ,5000K,1034.3,0,,
DG-HLV2AOQ-F47-H-50K-CP,DG-HLV2AOQ,5000K,961.45,0,,
DG-HLV2AOQ-F47-H-50K-LP,DG-HLV2AOQ,5000K,1034.3,0,,
DG-HLV2AOQ-F66-U-40K-CP,DG-HLV2AOQ,5000K,895.75,0,,
DG-HLV2AOQ-F66-U-40K-LP,DG-HLV2AOQ,5000K,968.6,0,,
DG-HLV2AOQ-F66-U-50K-CP,DG-HLV2AOQ,5000K,895.75,0,,
DG-HLV2AOQ-F66-U-50K-LP,DG-HLV2AOQ,5000K,968.6,0,,
DG-HLV2AOQ-F66-H-40K-CP,DG-HLV2AOQ,5000K,1028.6,0,,
DG-HLV2AOQ-F66-H-40K-LP,DG-HLV2AOQ,5000K,1101.45,0,,
DG-HLV2AOQ-F66-H-50K-CP,DG-HLV2AOQ,5000K,1028.6,0,,
DG-HLV2AOQ-F66-H-50K-LP,DG-HLV2AOQ,5000K,1101.45,0,,
TF-131A14L-J35W4300LDMV-30K,TF-131A14L,5000K,140,0,,
TF-131A14L-J35W4300LDMV-35K,TF-131A14L,5000K,140,0,,
TF-131A14L-J35W4300LDMV-40K,TF-131A14L,5000K,140,0,,
TF-131A14L-J35W4300LDMV-50K,TF-131A14L,5000K,140,0,,
TF-131A14L-J48W5800LDMV-30K,TF-131A14L,5000K,144.3,0,,
TF-131A14L-J48W5800LDMV-35K,TF-131A14L,5000K,144.3,0,,
TF-131A14L-J48W5800LDMV-40K,TF-131A14L,5000K,144.3,0,,
TF-131A14L-J48W5800LDMV-50K,TF-131A14L,5000K,144.3,0,,
TF-131A22L-F28W3200LDMV-30K*,TF-131A22L,5000K,110,0,,
TF-131A22L-F28W3200LDMV-35K*,TF-131A22L,5000K,110,0,,
TF-131A22L-F28W3200LDMV-40K*,TF-131A22L,5000K,110,0,,
TF-131A22L-F28W3200LDMV-50K*,TF-131A22L,5000K,110,0,,
TF-131A22L-F35W3900LDMV-30K*,TF-131A22L,5000K,115.72,0,,
TF-131A22L-F35W3900LDMV-35K*,TF-131A22L,5000K,115.72,0,,
TF-131A22L-F35W3900LDMV-40K*,TF-131A22L,5000K,115.72,0,,
TF-131A22L-F35W3900LDMV-50K*,TF-131A22L,5000K,115.72,0,,
BL-RH-WP-1,BL-RH-WP,5000K,18.95,0,,
BL-RH-WP-2,BL-RH-WP,5000K,24.45,0,,
TF-128A24L-J35W4600LDMV40K,TF-128A24L,5000K,234.3,0,,
TF-128A24L-J48W6300LDMV40K,TF-128A24L,5000K,237.15,0,,
TF-128A24L-J57W7100LDMV40K,TF-128A24L,5000K,242.86,0,,
TF-128A14L-J35W3450LDMV40K,TF-128A14L,5000K,206.72,0,,
TF-128A14L-J48W4800LDMV40K,TF-128A14L,5000K,208.6,0,,
TF-153A14L-J35W4300LDMV-30K,TF-153A14L,5000K,187.15,0,,
TF-153A14L-J35W4300LDMV-35K,TF-153A14L,5000K,187.15,0,,
TF-153A14L-J35W4300LDMV-40K,TF-153A14L,5000K,187.15,0,,
TF-153A14L-J35W4300LDMV-50K,TF-153A14L,5000K,187.15,0,,
TF-153A14L-J48W5800LDMV-30K,TF-153A14L,5000K,190,0,,
TF-153A14L-J48W5800LDMV-35K,TF-153A14L,5000K,190,0,,
TF-153A14L-J48W5800LDMV-40K,TF-153A14L,5000K,190,0,,
TF-153A14L-J48W5800LDMV-50K,TF-153A14L,5000K,190,0,,
TF-153A22L-J24W2700LDMV-30K,TF-153A22L,5000K,160,0,,
TF-153A22L-J24W2700LDMV-35K,TF-153A22L,5000K,160,0,,
TF-153A22L-J24W2700LDMV-40K,TF-153A22L,5000K,160,0,,
TF-153A22L-J24W2700LDMV-50K,TF-153A22L,5000K,160,0,,
TF-153A22L-J28W3200LDMV-30K,TF-153A22L,5000K,165.72,0,,
TF-153A22L-J28W3200LDMV-35K,TF-153A22L,5000K,165.72,0,,
TF-153A22L-J28W3200LDMV-40K,TF-153A22L,5000K,165.72,0,,
TF-153A22L-J28W3200LDMV-50K,TF-153A22L,5000K,165.72,0,,
TF-153A22L-J35W3900LDMV-30K,TF-153A22L,5000K,168.6,0,,
TF-153A22L-J35W3900LDMV-35K,TF-153A22L,5000K,168.6,0,,
TF-153A22L-J35W3900LDMV-40K,TF-153A22L,5000K,168.6,0,,
TF-153A22L-J35W3900LDMV-50K,TF-153A22L,5000K,168.6,0,,
TF-153A24L-J35W4600LDMV-30K,TF-153A24L,5000K,187.15,0,,
TF-153A24L-J35W4600LDMV-35K,TF-153A24L,5000K,187.15,0,,
TF-153A24L-J35W4600LDMV-40K,TF-153A24L,5000K,187.15,0,,
TF-153A24L-J35W4600LDMV-50K,TF-153A24L,5000K,187.15,0,,
TF-153A24L-J48W6300LDMV-30K,TF-153A24L,5000K,190,0,,
TF-153A24L-J48W6300LDMV-35K,TF-153A24L,5000K,190,0,,
TF-153A24L-J48W6300LDMV-40K,TF-153A24L,5000K,190,0,,
TF-153A24L-J48W6300LDMV-50K,TF-153A24L,5000K,190,0,,
TF-153A24L-J57W7100LDMV-30K,TF-153A24L,5000K,194.3,0,,
TF-153A24L-J57W7100LDMV-35K,TF-153A24L,5000K,194.3,0,,
TF-153A24L-J57W7100LDMV-40K,TF-153A24L,5000K,194.3,0,,
TF-153A24L-J57W7100LDMV-50K,TF-153A24L,5000K,194.3,0,,
EN-880111-I,EN-880111,5000K,0.68,0,,
EN-880111-W,EN-880111,5000K,0.68,0,,
TF-200A224LS28W3300LDMV-30K,TF-200A224LS28W3300LDMV,3000K,115.72,0,,
TF-200A224LS28W3300LDMV-35K,TF-200A224LS28W3300LDMV,3500K,115.72,0,,
TF-200A224LS28W3300LDMV-40K,TF-200A224LS28W3300LDMV,4000K,115.72,0,,
TF-200A224LS28W3300LDMV-50K,TF-200A224LS28W3300LDMV,5000K,115.72,0,,
EN-8661-I,EN-8661,5000K,0.33,0,,
EN-8661-W,EN-8661,5000K,0.33,0,,
EN-84150-I,EN-84150,Ivory,2.92,0,,
EN-84150-W,EN-84150,White,2.92,0,,
DG-HLF25QF1X132U-4K-CGY,DG-HLF25QF1X132U,4000K,1335.75,0,,
DG-HLF25QF1X132U-5K-CGY,DG-HLF25QF1X132U,5000K,1335.75,0,,
TF-200A424LS48W6000LDMV-30K,TF-200A424LS48W6000LDMV,3000K,125.72,0,,
TF-200A424LS48W6000LDMV-35K,TF-200A424LS48W6000LDMV,3500K,125.72,0,,
TF-200A424LS48W6000LDMV-40K,TF-200A424LS48W6000LDMV,4000K,125.72,0,,
TF-200A424LS48W6000LDMV-50K,TF-200A424LS48W6000LDMV,5000K,125.72,0,,
TF-200A248L-S48W5600LDMV-30K,TF-200A248L,5000K,157.15,0,,
TF-200A248L-S48W5600LDMV-35K,TF-200A248L,5000K,157.15,0,,
TF-200A248L-S48W5600LDMV-40K,TF-200A248L,5000K,157.15,0,,
TF-200A248L-S48W5600LDMV-50K,TF-200A248L,5000K,157.15,0,,
TF-200A248L-S57W6500LDMV-30K,TF-200A248L,5000K,161.43,0,,
TF-200A248L-S57W6500LDMV-35K,TF-200A248L,5000K,161.43,0,,
TF-200A248L-S57W6500LDMV-40K,TF-200A248L,5000K,161.43,0,,
TF-200A248L-S57W6500LDMV-50K,TF-200A248L,5000K,161.43,0,,
TF-200A296L-S97W11200LDMV-30K,TF-200A296L,5000K,314.3,0,,
TF-200A296L-S97W11200LDMV-35K,TF-200A296L,5000K,314.3,0,,
TF-200A296L-S97W11200LDMV-40K,TF-200A296L,5000K,314.3,0,,
TF-200A296L-S97W11200LDMV-50K,TF-200A296L,5000K,314.3,0,,
TF-200A296L-S114W13000LDMV-30K,TF-200A296L,5000K,320,0,,
TF-200A296L-S114W13000LDMV-35K,TF-200A296L,5000K,320,0,,
TF-200A296L-S114W13000LDMV-40K,TF-200A296L,5000K,320,0,,
TF-200A296L-S114W13000LDMV-50K,TF-200A296L,5000K,320,0,,
TF-201A48L-S24W2800LDMV-30K,TF-201A48L,5000K,154.3,0,,
TF-201A48L-S24W2800LDMV-35K,TF-201A48L,5000K,154.3,0,,
TF-201A48L-S24W2800LDMV-40K,TF-201A48L,5000K,154.3,0,,
TF-201A48L-S24W2800LDMV-50K,TF-201A48L,5000K,154.3,0,,
TF-201A48L-S32W4000LDMV-30K,TF-201A48L,5000K,160,0,,
TF-201A48L-S32W4000LDMV-35K,TF-201A48L,5000K,160,0,,
TF-201A48L-S32W4000LDMV-40K,TF-201A48L,5000K,160,0,,
TF-201A48L-S32W4000LDMV-50K,TF-201A48L,5000K,160,0,,
TF-201A48L-S48W5700LDMV-30K,TF-201A48L,5000K,170,0,,
TF-201A48L-S48W5700LDMV-35K,TF-201A48L,5000K,170,0,,
TF-201A48L-S48W5700LDMV-40K,TF-201A48L,5000K,170,0,,
TF-201A48L-S48W5700LDMV-50K,TF-201A48L,5000K,170,0,,
TF-201A48L-H72W8700LDMV-30K,TF-201A48L,5000K,227.15,0,,
TF-201A48L-H72W8700LDMV-35K,TF-201A48L,5000K,227.15,0,,
TF-201A48L-H72W8700LDMV-40K,TF-201A48L,5000K,227.15,0,,
TF-201A48L-H72W8700LDMV-50K,TF-201A48L,5000K,227.15,0,,
TF-201A96L-S48W5600LDMV-30K,TF-201A96L,5000K,294.3,0,,
TF-201A96L-S48W5600LDMV-35K,TF-201A96L,5000K,294.3,0,,
TF-201A96L-S48W5600LDMV-40K,TF-201A96L,5000K,294.3,0,,
TF-201A96L-S48W5600LDMV-50K,TF-201A96L,5000K,294.3,0,,
TF-201A96L-S65W8000LDMV-30K,TF-201A96L,5000K,338.6,0,,
TF-201A96L-S65W8000LDMV-35K,TF-201A96L,5000K,338.6,0,,
TF-201A96L-S65W8000LDMV-40K,TF-201A96L,5000K,338.6,0,,
TF-201A96L-S65W8000LDMV-50K,TF-201A96L,5000K,338.6,0,,
TF-201A96L-S97W11400LDMV-30K,TF-201A96L,5000K,345.72,0,,
TF-201A96L-S97W11400LDMV-35K,TF-201A96L,5000K,345.72,0,,
TF-201A96L-S97W11400LDMV-40K,TF-201A96L,5000K,345.72,0,,
TF-201A96L-S97W11400LDMV-50K,TF-201A96L,5000K,345.72,0,,
TF-209A48L-F32W3450LDMV-30K,TF-209A48L,5000K,131.43,0,,
TF-209A48L-F32W3450LDMV-35K,TF-209A48L,5000K,131.43,0,,
TF-209A48L-F32W3450LDMV-40K,TF-209A48L,5000K,131.43,0,,
TF-209A48L-F32W3450LDMV-50K,TF-209A48L,5000K,131.43,0,,
TF-209A48L-F48W4800LDMV-30K,TF-209A48L,5000K,135.72,0,,
TF-209A48L-F48W4800LDMV-35K,TF-209A48L,5000K,135.72,0,,
TF-209A48L-F48W4800LDMV-40K,TF-209A48L,5000K,135.72,0,,
TF-209A48L-F48W4800LDMV-50K,TF-209A48L,5000K,135.72,0,,
TF-UCLL22L-J28W3150LDMV-30K,TF-UCLL22L,5000K,117.15,0,,
TF-UCLL22L-J28W3150LDMV-35K,TF-UCLL22L,5000K,117.15,0,,
TF-UCLL22L-J28W3150LDMV-40K,TF-UCLL22L,5000K,117.15,0,,
TF-UCLL22L-J28W3150LDMV-50K,TF-UCLL22L,5000K,117.15,0,,
TF-UCLL22L-J32W3600LDMV-30K,TF-UCLL22L,5000K,121.43,0,,
TF-UCLL22L-J32W3600LDMV-35K,TF-UCLL22L,5000K,121.43,0,,
TF-UCLL22L-J32W3600LDMV-40K,TF-UCLL22L,5000K,121.43,0,,
TF-UCLL22L-J32W3600LDMV-50K,TF-UCLL22L,5000K,121.43,0,,
TF-UCLL22L-J42W4300LDMV-30K,TF-UCLL22L,5000K,128.6,0,,
TF-UCLL22L-J42W4300LDMV-35K,TF-UCLL22L,5000K,128.6,0,,
TF-UCLL22L-J42W4300LDMV-40K,TF-UCLL22L,5000K,128.6,0,,
TF-UCLL22L-J42W4300LDMV-50K,TF-UCLL22L,5000K,128.6,0,,
TF-UCLL24L-J32W4350LDMV-30K,TF-UCLL24L,5000K,141.43,0,,
TF-UCLL24L-J32W4350LDMV-35K,TF-UCLL24L,5000K,141.43,0,,
TF-UCLL24L-J32W4350LDMV-40K,TF-UCLL24L,5000K,141.43,0,,
TF-UCLL24L-J32W4350LDMV-50K,TF-UCLL24L,5000K,141.43,0,,
TF-UCLL24L-J48W6100LDMV-30K,TF-UCLL24L,5000K,147.15,0,,
TF-UCLL24L-J48W6100LDMV-35K,TF-UCLL24L,5000K,147.15,0,,
TF-UCLL24L-J48W6100LDMV-40K,TF-UCLL24L,5000K,147.15,0,,
TF-UCLL24L-J48W6100LDMV-50K,TF-UCLL24L,5000K,147.15,0,,
TF-UCLL24L-J57W6800LDMV-30K,TF-UCLL24L,5000K,150,0,,
TF-UCLL24L-J57W6800LDMV-35K,TF-UCLL24L,5000K,150,0,,
TF-UCLL24L-J57W6800LDMV-40K,TF-UCLL24L,5000K,150,0,,
TF-UCLL24L-J57W6800LDMV-50K,TF-UCLL24L,5000K,150,0,,
TF-UCLL14L-J32W4300LDMV-30K,TF-UCLL14L,5000K,135.72,0,,
TF-UCLL14L-J32W4300LDMV-35K,TF-UCLL14L,5000K,135.72,0,,
TF-UCLL14L-J32W4300LDMV-40K,TF-UCLL14L,5000K,135.72,0,,
TF-UCLL14L-J32W4300LDMV-50K,TF-UCLL14L,5000K,135.72,0,,
TF-UCLL14L-J48W6000LDMV-30K,TF-UCLL14L,5000K,138.6,0,,
TF-UCLL14L-J48W6000LDMV-35K,TF-UCLL14L,5000K,138.6,0,,
TF-UCLL14L-J48W6000LDMV-40K,TF-UCLL14L,5000K,138.6,0,,
TF-UCLL14L-J48W6000LDMV-50K,TF-UCLL14L,5000K,138.6,0,,
TF-VLT22LJ36W3700LDMV-30K,TF-VLT22LJ36W3700LDMV,3000K,161.43,0,,
TF-VLT22LJ36W3700LDMV-35K,TF-VLT22LJ36W3700LDMV,3500K,161.43,0,,
TF-VLT22LJ36W3700LDMV-40K,TF-VLT22LJ36W3700LDMV,4000K,161.43,0,,
TF-VLT22LJ36W3700LDMV-50K,TF-VLT22LJ36W3700LDMV,5000K,161.43,0,,
TF-VLT24L-J48W5500LDMV-30K,TF-VLT24L,5000K,180,0,,
TF-VLT24L-J48W5500LDMV-35K,TF-VLT24L,5000K,180,0,,
TF-VLT24L-J48W5500LDMV-40K,TF-VLT24L,5000K,180,0,,
TF-VLT24L-J48W5500LDMV-50K,TF-VLT24L,5000K,180,0,,
TF-VLT24L-J52W6000LDMV-30K,TF-VLT24L,5000K,185.72,0,,
TF-VLT24L-J52W6000LDMV-35K,TF-VLT24L,5000K,185.72,0,,
TF-VLT24L-J52W6000LDMV-40K,TF-VLT24L,5000K,185.72,0,,
TF-VLT24L-J52W6000LDMV-50K,TF-VLT24L,5000K,185.72,0,,
EN-83200-I,EN-83200,5000K,2.9,0,,
EN-83200-W,EN-83200,5000K,2.9,0,,
TF-LXT22LZ36W4200LDMV-30K,TF-LXT22LZ36W4200LDMV,3000K,182.86,0,,
TF-LXT22LZ36W4200LDMV-35K,TF-LXT22LZ36W4200LDMV,3500K,182.86,0,,
TF-LXT22LZ36W4200LDMV-40K,TF-LXT22LZ36W4200LDMV,4000K,182.86,0,,
TF-LXT22LZ36W4200LDMV-50K,TF-LXT22LZ36W4200LDMV,5000K,182.86,0,,
EN-83150L-W,EN-83150L,5000K,4.36,0,,
EN-83150L-C,EN-83150L,5000K,4.36,0,,
EN-83150-GY,EN-83150,5000K,1.23,0,,
EN-83150-I,EN-83150,5000K,1.23,0,,
EN-83150-LA,EN-83150,5000K,1.23,0,,
EN-83150-W,EN-83150,5000K,1.23,0,,
TF-LXT24LZ50W6450LDMV-30K,TF-LXT24LZ50W6450LDMV,3000K,217.15,0,,
TF-LXT24LZ50W6450LDMV-35K,TF-LXT24LZ50W6450LDMV,3500K,217.15,0,,
TF-LXT24LZ50W6450LDMV-40K,TF-LXT24LZ50W6450LDMV,4000K,217.15,0,,
TF-LXT24LZ50W6450LDMV-50K,TF-LXT24LZ50W6450LDMV,5000K,217.15,0,,
EN-82150L-W,EN-82150L,5000K,5,0,,
EN-82150L-I,EN-82150L,5000K,5,0,,
TF-CRVRL24L-J32W4000LDMV-30K,TF-CRVRL24L,5000K,221.43,0,,
TF-CRVRL24L-J32W4000LDMV-35K,TF-CRVRL24L,5000K,221.43,0,,
TF-CRVRL24L-J32W4000LDMV-40K,TF-CRVRL24L,5000K,221.43,0,,
TF-CRVRL24L-J32W4000LDMV-50K,TF-CRVRL24L,5000K,221.43,0,,
TF-CRVRL24L-J48W6100LDMV-30K,TF-CRVRL24L,5000K,225.72,0,,
TF-CRVRL24L-J48W6100LDMV-35K,TF-CRVRL24L,5000K,225.72,0,,
TF-CRVRL24L-J48W6100LDMV-40K,TF-CRVRL24L,5000K,225.72,0,,
TF-CRVRL24L-J48W6100LDMV-50K,TF-CRVRL24L,5000K,225.72,0,,
TF-CRVRL24L-J57W7200LDMV-30K,TF-CRVRL24L,5000K,230,0,,
TF-CRVRL24L-J57W7200LDMV-35K,TF-CRVRL24L,5000K,230,0,,
TF-CRVRL24L-J57W7200LDMV-40K,TF-CRVRL24L,5000K,230,0,,
TF-CRVRL24L-J57W7200LDMV-50K,TF-CRVRL24L,5000K,230,0,,
TF-CRVRL22L-J28W3500LDMV-30K,TF-CRVRL22L,5000K,191.43,0,,
TF-CRVRL22L-J28W3500LDMV-35K,TF-CRVRL22L,5000K,191.43,0,,
TF-CRVRL22L-J28W3500LDMV-40K,TF-CRVRL22L,5000K,191.43,0,,
TF-CRVRL22L-J28W3500LDMV-50K,TF-CRVRL22L,5000K,191.43,0,,
TF-CRVRL22L-J35W4200LDMV-30K,TF-CRVRL22L,5000K,194.3,0,,
TF-CRVRL22L-J35W4200LDMV-35K,TF-CRVRL22L,5000K,194.3,0,,
TF-CRVRL22L-J35W4200LDMV-40K,TF-CRVRL22L,5000K,194.3,0,,
TF-CRVRL22L-J35W4200LDMV-50K,TF-CRVRL22L,5000K,194.3,0,,
TF-EWW24L-J24W1600LDMV-30K,TF-EWW24L,5000K,271.42,0,,
TF-EWW24L-J24W1600LDMV-35K,TF-EWW24L,5000K,271.42,0,,
TF-EWW24L-J24W1600LDMV-40K,TF-EWW24L,5000K,271.42,0,,
TF-EWW24L-J24W1600LDMV-50K,TF-EWW24L,5000K,271.42,0,,
TF-EWW24L-Z35W2500LDMV-30K,TF-EWW24L,5000K,292.86,0,,
TF-EWW24L-Z35W2500LDMV-35K,TF-EWW24L,5000K,292.86,0,,
TF-EWW24L-Z35W2500LDMV-40K,TF-EWW24L,5000K,292.86,0,,
TF-EWW24L-Z35W2500LDMV-50K,TF-EWW24L,5000K,292.86,0,,
TF-EWW48L-J48W3500LDMV-30K,TF-EWW48L,5000K,301.43,0,,
TF-EWW48L-J48W3500LDMV-35K,TF-EWW48L,5000K,301.43,0,,
TF-EWW48L-J48W3500LDMV-40K,TF-EWW48L,5000K,301.43,0,,
TF-EWW48L-J48W3500LDMV-50K,TF-EWW48L,5000K,301.43,0,,
TF-EWW48L-Z57W4000LDMV-30K,TF-EWW48L,5000K,305.72,0,,
TF-EWW48L-Z57W4000LDMV-35K,TF-EWW48L,5000K,305.72,0,,
TF-EWW48L-Z57W4000LDMV-40K,TF-EWW48L,5000K,305.72,0,,
TF-EWW48L-Z57W4000LDMV-50K,TF-EWW48L,5000K,305.72,0,,
TF-SKDFR48L-J28W2800LDMV-30KWH,TF-SKDFR48L,5000K,134.3,0,,
TF-SKDFR48L-J28W2800LDMV-35KWH,TF-SKDFR48L,5000K,134.3,0,,
TF-SKDFR48L-J28W2800LDMV-40KWH,TF-SKDFR48L,5000K,134.3,0,,
TF-SKDFR48L-J28W2800LDMV-50KWH,TF-SKDFR48L,5000K,134.3,0,,
TF-SKDFR48L-J35W3400LDMV-30KWH,TF-SKDFR48L,5000K,144.3,0,,
TF-SKDFR48L-J35W3400LDMV-35KWH,TF-SKDFR48L,5000K,144.3,0,,
TF-SKDFR48L-J35W3400LDMV-40KWH,TF-SKDFR48L,5000K,144.3,0,,
TF-SKDFR48L-J35W3400LDMV-50KWH,TF-SKDFR48L,5000K,144.3,0,,
TF-SKDFR96L-J57W5400LDMV-30KWH,TF-SKDFR96L,5000K,171.43,0,,
TF-SKDFR96L-J57W5400LDMV-35KWH,TF-SKDFR96L,5000K,171.43,0,,
TF-SKDFR96L-J57W5400LDMV-40KWH,TF-SKDFR96L,5000K,171.43,0,,
TF-SKDFR96L-J57W5400LDMV-50KWH,TF-SKDFR96L,5000K,171.43,0,,
TF-SKDFR96L-J72W7000LDMV-30KWH,TF-SKDFR96L,5000K,248.6,0,,
TF-SKDFR96L-J72W7000LDMV-35KWH,TF-SKDFR96L,5000K,248.6,0,,
TF-SKDFR96L-J72W7000LDMV-40KWH,TF-SKDFR96L,5000K,248.6,0,,
TF-SKDFR96L-J72W7000LDMV-50KWH,TF-SKDFR96L,5000K,248.6,0,,
TF-SKDWBFR24LJ35W3400LDMV-30KWH,TF-SKDWBFR24LJ35W3400LDMV,3000K,134.3,0,,
TF-SKDWBFR24LJ35W3400LDMV-35KWH,TF-SKDWBFR24LJ35W3400LDMV,3500K,134.3,0,,
TF-SKDWBFR24LJ35W3400LDMV-40KWH,TF-SKDWBFR24LJ35W3400LDMV,4000K,134.3,0,,
TF-SKDWBFR24LJ35W3400LDMV-50KWH,TF-SKDWBFR24LJ35W3400LDMV,5000K,134.3,0,,
TF-SKDWBFR48L-J40W4000LDMV-30K,TF-SKDWBFR48L,5000K,144.3,0,,
TF-SKDWBFR48L-J40W4000LDMV-35K,TF-SKDWBFR48L,5000K,144.3,0,,
TF-SKDWBFR48L-J40W4000LDMV-40K,TF-SKDWBFR48L,5000K,144.3,0,,
TF-SKDWBFR48L-J40W4000LDMV-50K,TF-SKDWBFR48L,5000K,144.3,0,,
TF-SKDWBFR48L-Z72W7000LDMV-30K,TF-SKDWBFR48L,5000K,171.43,0,,
TF-SKDWBFR48L-Z72W7000LDMV-35K,TF-SKDWBFR48L,5000K,171.43,0,,
TF-SKDWBFR48L-Z72W7000LDMV-40K,TF-SKDWBFR48L,5000K,171.43,0,,
TF-SKDWBFR48L-Z72W7000LDMV-50K,TF-SKDWBFR48L,5000K,171.43,0,,
TF-SKDWBFR96L-J80W8000LDMV40KWH,TF-SKDWBFR96L,5000K,,0,,
TF-SKDWBFR96L-Z114W10800LDMV40KWH,TF-SKDWBFR96L,5000K,278.6,0,,
TF-LVS648L-J48W4000LDMV-30K-WH-HC301WH,TF-LVS648L,5000K,307.15,0,,
TF-LVS648L-J48W4000LDMV-30KBK-HC3015WWH,TF-LVS648L,5000K,307.15,0,,
TF-LVS648L-J48W4000LDMV-35KWH-HC3015WWH,TF-LVS648L,5000K,307.15,0,,
TF-LVS648L-J48W4000LDMV-35KBK-HC3015WWH,TF-LVS648L,5000K,307.15,0,,
TF-LVS648L-J48W4000LDMV-40KWH-HC3015WWH,TF-LVS648L,5000K,307.15,0,,
TF-LVS648L-J48W4000LDMV-40KBK-HC3015WWH,TF-LVS648L,5000K,307.15,0,,
TF-LVS648L-J48W4000LDMV-50KWH-HC3015WWH,TF-LVS648L,5000K,307.15,0,,
TF-LVS648L-J48W4000LDMV-50KBK-HC3015WWH,TF-LVS648L,5000K,307.15,0,,
TF-LVS648L-Z57W4800LDMV-30KWH-HC3015WWH,TF-LVS648L,5000K,260,0,,
TF-LVS648L-Z57W4800LDMV-30KBK-HC3015WWH,TF-LVS648L,5000K,260,0,,
TF-LVS648L-Z57W4800LDMV-35KWH-HC3015WWH,TF-LVS648L,5000K,260,0,,
TF-LVS648L-Z57W4800LDMV-35KBK-HC3015WWH,TF-LVS648L,5000K,260,0,,
TF-LVS648L-Z57W4800LDMV-40KWH-HC3015WWH,TF-LVS648L,5000K,260,0,,
TF-LVS648L-Z57W4800LDMV-40KBK-HC3015WWH,TF-LVS648L,5000K,260,0,,
TF-LVS648L-Z57W4800LDMV-50KWH-HC3015WWH,TF-LVS648L,5000K,260,0,,
TF-LVS648L-Z57W4800LDMV-50KBK-HC3015WWH,TF-LVS648L,5000K,260,0,,
TF-LVS648L-Z72W6000LDMV30KWH-HC3015WWH,TF-LVS648L,5000K,,0,,
TF-LVS648L-Z72W6000LDMV30KBK-HC3015WWH,TF-LVS648L,5000K,,0,,
TF-LVS648L-Z72W6000LDMV35KWH-HC3015WWH,TF-LVS648L,5000K,,0,,
TF-LVS648L-Z72W6000LDMV35KBK-HC3015WWH,TF-LVS648L,5000K,,0,,
TF-LVS648L-Z72W6000LDMV40KWH-HC3015WWH,TF-LVS648L,5000K,,0,,
TF-LVS648L-Z72W6000LDMV40KBK-HC3015WWH,TF-LVS648L,5000K,,0,,
TF-LVS648L-Z72W6000LDMV50KWH-HC3015WWH,TF-LVS648L,5000K,,0,,
TF-LVS648L-Z72W6000LDMV50KBK-HC3015WWH,TF-LVS648L,5000K,,0,,
TF-LVS696L-J48W4000LDMV-30KWHHC3015WH,TF-LVS696L,5000K,451.43,0,,
TF-LVS696L-J48W4000LDMV-35KWHHC3015WH,TF-LVS696L,5000K,451.43,0,,
TF-LVS696L-J48W4000LDMV-40KWHHC3015WH,TF-LVS696L,5000K,451.43,0,,
TF-LVS696L-J48W4000LDMV-50KWHHC3015WH,TF-LVS696L,5000K,451.43,0,,
TF-LVS696L-J96W8000LDMV-30KWHHC3015WH,TF-LVS696L,5000K,455.72,0,,
TF-LVS696L-J96W8000LDMV-35KWHHC3015WH,TF-LVS696L,5000K,455.72,0,,
TF-LVS696L-J96W8000LDMV-40KWHHC3015WH,TF-LVS696L,5000K,455.72,0,,
TF-LVS696L-J96W8000LDMV-50KWHHC3015WH,TF-LVS696L,5000K,455.72,0,,
TF-LVS696L-Z114W9600LDMV-30KWHHC3015WH,TF-LVS696L,5000K,461.43,0,,
TF-LVS696L-Z114W9600LDMV-35KWHHC3015WH,TF-LVS696L,5000K,461.43,0,,
TF-LVS696L-Z114W9600LDMV-40KWHHC3015WH,TF-LVS696L,5000K,461.43,0,,
