SKU,family_count,family
WM-PAR30-SN-10W,1,"Color Temperature (CCT)"
WM-PAR30-LN-10W,1,"Color Temperature (CCT)"
WM-LED-PL1,1,"Finish Options"
WM-WMX-MCTP,1,"Finish Options"
LT-LEDH-RT4SICA,2,"Voltage Options,Color Temperature (CCT)"
LT-LEDH-S8,3,"Wattage & Lumen Options,Color Temperature (CCT),Voltage Options"
WM-LPS,1,"Color Temperature (CCT)"
EX-VP,3,"Wattage & Lumen Options,Color Temperature (CCT),Control Options"
EX-TR22,1,"Fixture Options"
EX-FP24,1,"Fixture Options"
EX-EXB24,4,"Wattage & Lumen Options,Color Temperature (CCT),Control Options,Voltage Options"
EX-EXRK,3,"Wattage & Lumen Options,Color Temperature (CCT),Voltage Options"
EX-BFL,2,"Wattage & Lumen Options,Color Temperature (CCT)"
EX-WPMN,2,"Wattage & Lumen Options,Color Temperature (CCT)"
EX-CPS-C,3,"Wattage & Lumen Options,Color Temperature (CCT),Voltage Options"
EX-CB,3,"Wattage & Lumen Options,Color Temperature (CCT),Voltage Options"
EX-PTK,4,"Wattage & Lumen Options,Color Temperature (CCT),Voltage Options,Finish Options"
EX-EXAL,5,"Wattage & Lumen Options,Color Temperature (CCT),Control Options,Voltage Options,Finish Options"
BL-HBRE,2,"Wattage & Lumen Options,Color Temperature (CCT)"
BL-HBLA,2,"Wattage & Lumen Options,Color Temperature (CCT)"
MX-WPCL,2,"Wattage & Lumen Options,Voltage Options"
BL-PNL2X4,2,"Wattage & Lumen Options,Color Temperature (CCT)"
BL-PNL2X2-40L-PRM,1,"Color Temperature (CCT)"
BL-PNL1X4-40L,1,"Color Temperature (CCT)"
BL-PNL2X4-50L,1,"Color Temperature (CCT)"
BL-PNL2X2-40L,1,"Color Temperature (CCT)"
BL-BLCSLEDSS,2,"Length & Wattage Options,Color Temperature (CCT)"
WM-ULR-IN-16F-YHO,1,"Color Temperature (CCT)"
RP-4116WH-SERIES,1,"Fixture Configuration"
WM-SCPP-UD-4FT-60W,1,"Color Temperature (CCT)"
WM-SCLL-UD-4FT-60W,1,"Color Temperature (CCT)"
WM-SCLT-4FT-40W,1,"Color Temperature (CCT)"
TF-CWLLL96L90W9800LDMV,1,"Color Temperature (CCT)"
TF-CWLLL48L45W4900LDMV,1,"Color Temperature (CCT)"
WM-LTR-2X4-50W-PERF,1,"Color Temperature (CCT)"
WM-LTR-2X2-40W-PERF,1,"Color Temperature (CCT)"
WM-LSL-8FT-84W,1,"Color Temperature (CCT)"
WM-LSL-8FT-80W,1,"Color Temperature (CCT)"
WM-LSL-8FT-80W-A,1,"Color Temperature (CCT)"
WM-LAL-12V-118-31-30K,1,"Finish Options"
WM-LAL-12V-122-31-30K,1,"Finish Options"
WM-LAL-12V-124-31-30K,1,"Finish Options"
WM-LAL-12V-124-15-30K,1,"Finish Options"
WM-LAL-12V-117-31-30K,1,"Finish Options"
WM-LAL-12V-128-31-30K,1,"Finish Options"
WM-LAL-12V-127-23-30K,1,"Finish Options"
WM-LAL-12V-120-23-30K,1,"Finish Options"
MX-JJ,3,"Mounting Options,Wattage Options,Color Temperature (CCT)"
RP-8523,2,"Finish Options,Color Temperature (CCT)"
RP-8321H,3,"Wattage Options,Color Temperature (CCT),Beam Angle Options"
RP-8320H,3,"Wattage Options,Color Temperature (CCT),Beam Angle Options"
RP-8162H,2,"Wattage & Lumen Options,Color Temperature (CCT)"
RP-8126H,2,"Wattage Options,Color Temperature (CCT)"
EE-LAP-8,2,"Light Distribution Options,Color Temperature (CCT)"
EE-LAP-4,2,"Light Distribution Options,Color Temperature (CCT)"
RP-8125HIC,2,"Wattage Options,Color Temperature (CCT)"
RP-8125H,2,"Wattage Options,Color Temperature (CCT)"
RP-8124H,2,"Wattage Options,Color Temperature (CCT)"
RP-8122HIC,2,"Wattage Options,Color Temperature (CCT)"
RP-8122H,2,"Wattage Options,Color Temperature (CCT)"
RP-8121H,2,"Wattage Options,Color Temperature (CCT)"
RP-8120HIC,2,"Wattage Options,Color Temperature (CCT)"
RP-8120H,2,"Wattage Options,Color Temperature (CCT)"
RP-8081,2,"Wattage Options,Color Temperature (CCT)"
RP-8061,2,"Wattage Options,Color Temperature (CCT)"
RP-8041,2,"Wattage Options,Color Temperature (CCT)"
FL-WSD-CP,1,"Wattage Options"
RP-7588,1,"Finish Options"
RP-7587,1,"Finish Options"
RP-7586,1,"Finish Options"
RP-7584,1,"Finish Options"
FL-E2-RWP-,1,"Wattage Options"
FL-E2-RWP,1,"Wattage Options"
TPZ-F-VTC24-79,1,"Color Temperature (CCT)"
CTL-LB100A-3WAY,1,"Color Temperature (CCT)"
CTL-LWP30TUPDN-BZ,1,"Color Temperature (CCT)"
HL-DTDU35LED41MV,1,"Photo Cell"
TPZ-F-BL,3,"Wattage & Lumen Options,Color Temperature (CCT),Finish Options"
JI-ZY-P4-40W,1,"Color Temperature (CCT)"
TPZ-F-FL/70,2,"Color Temperature (CCT),Mounting Options"
"TPZ- F-FL/90",2,"Color Temperature (CCT),Mounting Options"
TPZ-F-WP,2,"Wattage & Lumen Options,Color Temperature (CCT)"
TPZ-F-CPS/40W,1,"Color Temperature (CCT)"
TPZ-F-CPR,2,"Wattage & Lumen Options,Finish Options"
SKU-LA21/25W,1,"Color Temperature (CCT)"
GL-IHB-212,3,"Wattage and Lumen Options,Color Temperature (CCT),Mounting Options"
TPZ-LA21/25W,1,"Color Temperature (CCT)"
TPZ-LA19/6W,1,"Color Temperature (CCT)"
TPZ-LA19/9W,1,"Color Temperature (CCT)"
GL-LOC-D-12-120-830,1,"Fixture Options"
GL-OWS-9-120-830,1,"Finish Options"
EX-DBAL-50W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-WPG-40W,4,"Color Temperature (CCT),Control Options,Finish Options,Voltage Options"
EX-BLRD,3,"Control Options,Voltage Options,Finish Options"
EX-DCAL-50W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-FL-70W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-PTL-200W,3,"Finish Options,Control Options,Voltage Options"
EX-FLL-150W,2,"Control Options,Voltage Options"
EX-EXL-4FT,1,"Control Options"
EX-BLSQ,2,"Voltage Options,Finish Options"
EX-CPS-28W-G,4,"Color Temperature (CCT),Control Options,Finish Options,Voltage Options"
EX-LHB-ECO-110W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-LHB-ECO-160W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-PTL-300W,3,"Control Options,Finish Options,Voltage Options"
EX-FL-50W,3,"Control Options,Color Temperature (CCT),Voltage Options"
EX-FLL-200W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-WPS-120W,4,"Color Temperature (CCT),Control Options,Finish Options,Voltage Options"
EX-PTL-150W,3,"Control Options,Finish Options,Voltage Options"
EX-CPS-40W-G,3,"Color Temperature (CCT),Finish Options,Voltage Options"
EX-CPS-70W-G,4,"Color Temperature (CCT),Control Options,Finish Options,Voltage Options"
EX-DBAL-80W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-DCAL-80W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-DDAL-200W,3,"Color Temperature (CCT),Finish Options,Voltage Options"
EX-WPC-80W,4,"Color Temperature (CCT),Control Options,Finish Options,Voltage Options"
EX-WPG-60W,4,"Color Temperature (CCT),Control Options,Finish Options,Voltage Options"
EX-FL-100W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-ST-1200W,2,"Color Temperature (CCT),Voltage Options"
EX-DBAL-200W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-WPS-35W,4,"Color Temperature (CCT),Control Options,Finish Options,Voltage Options"
TPZ-LPLT9D,2,"Color Temperature (CCT),Voltage Options"
EX-EXL-8FT,1,"Control Options"
EX-LRK-4FT,1,"Control Options"
EX-FP22,2,"Mounting Options,Control Options"
EX-FP14=,2,"Mounting Options,Control Options"
EX-ST-500W,2,"Color Temperature (CCT),Voltage Options"
EX-PTS-50W,4,"Color Temperature (CCT),Finish Options,Control Options,Voltage Options"
EX-PTS-100W,4,"Color Temperature (CCT),Finish Options,Control Options,Voltage Options"
EX-FL-30W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-LRK-8FT,1,"Control Options"
EX-LHB-ECO-220W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-ST-800W,2,"Color Temperature (CCT),Voltage Options"
EX-LHB-ECO-320W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-FL-15W,3,"Color Temperature (CCT),Control Options,Voltage Options"
EX-DDAL-150W,3,"Color Temperature (CCT),Finish Options,Voltage Options"
EX-DCAL-200W,3,"Color Temperature (CCT),Control Options,Voltage Options"
PI-PT-BLP3-22-3CP,1,"Accessories Options"
PI-PT-LSFA-4F,1,"Color Temperature (CCT)"
PI-PT-LSFA-8F,1,"Color Temperature (CCT)"
PI-PT-WA1-4F7I-40W,1,"Color Temperature (CCT)"
TPZ-LA19/12,1,"Color Temperature (CCT)"
PI-PT-VT1-4F-45W,1,"Color Temperature (CCT)"
PI-PT-T8-2FB-8W,1,"Color Temperature (CCT)"
PI-PT-T8-4FB-12W,1,"Color Temperature (CCT)"
TPZ-LBR40/13,1,"Color Temperature (CCT)"
PI-PT-T8I-4F-30W,1,"Color Temperature (CCT)"
TPZ-LBR40,2,"Wattage & Lumen Options,Color Temperature (CCT)"
TPZ-LP20/7,1,"Color Temperature (CCT)"
TPZ-LP30/10,1,"Color Temperature (CCT)"
PI-PT-T8-4FB-22W,1,"Color Temperature (CCT)"
PI-PT-T8I-8F-60W,1,"Color Temperature (CCT)"
TPZ-LA19/12W,1,"Color Temperature (CCT)"
PI-PT-DLSM-S-5I-10W-3CCT,1,"Square Trim Ring Options"
PI-PT-DLSM-R-5I-10W-3CCT,1,"Round Trim Ring Options"
PI-PT-DLSM-S-7I-15W-3CCT,1,"Square Trim Ring Options"
PI-PT-DLSM-R-7I-15W-3CCT,1,"Round Trim Ring Options"
PI-PT-DLSM-S-9I-18W-3CCT,1,"Square Trim Ring Options"
PI-PT-DLSM-R-9I-18W-3CCT,1,"Round Trim Ring Options"
LOD-12WT83FT,1,"Color Temperature (CCT)"
LOD-T88FT-38W,1,"Color Temperature (CCT)"
LOD-EXT82FD-10W,1,"Color Temperature (CCT)"
LOD-2FTSL22WDF,1,"Color Temperature (CCT)"
TPZ-SDL4/12,1,"Color Temperature (CCT)"
LOD-RGAL-100W-50KD,1,Voltage
LOD-MTRT-2FT25WX2,1,"Color Temperature (CCT)"
LOD-MTRT-4FT,2,"Wattage / Lumen Options,Color Temperature (CCT)"
LOD-U2FT-15W,1,"Color Temperature (CCT)"
LOD-GDHB,1,"Wattage / Lumen Options"
LOD-DL4EB-10W,1,"Color Temperature (CCT)"
"LOD-G1 120V-40W_PAR56-DIM 15D/25D 25D",1,"Color Temperature (CCT)"
BL-WLE-4FT-40L,1,"Color Temperature (CCT)"
BL-BLED2N-AT-QN,1,"Color Temperature (CCT)"
BL-BRK-4-BW,1,"Color Temperature (CCT)"
BL-BRK-56-BW-9L,1,"Color Temperature (CCT)"
BL-BRK-56-BW-15L,1,"Color Temperature (CCT)"
BL-BRK-LED6ICN9.5W,1,"Color Temperature (CCT)"
BL-BRK-LED6ICN-GR-11W,1,"Color Temperature (CCT)"
GC-6.5MR16DIM,2,"Color Temperature (CCT),Beam Angle Options"
BL-BRK-LED2ICN-GR-6.5W,1,"Color Temperature (CCT)"
GC-2.5MR11,1,"Color Temperature (CCT)"
GC-9BR30DIM,1,"Color Temperature (CCT)"
GC-17T8U6,1,"Color Temperature (CCT)"
GC-8.5PLV,1,"Color Temperature (CCT)"
BL-LED-FSP-WH4,1,"Color Temperature (CCT)"
BL-LED-FRP-WH6,1,"Color Temperature (CCT)"
BL-UTDR-4-7L,1,"Color Temperature (CCT)"
BL-DR-T525W,2,"Color Temperature (CCT),Accessories Options"
GC-15.5PAR38,1,"Color Temperature (CCT)"
BL-BOL-R-27L,1,"Color Temperature (CCT)"
GC-6.5MR16,2,"Color Temperature (CCT),Beam Angle Options"
BL-BOL-S-27L,1,"Color Temperature (CCT)"
GC-11.5T5HO/2F,1,"Color Temperature (CCT)"
BL-CYL-UPDN-2L,1,"Color Temperature (CCT)"
BL-WPE-3L,1,"Color Temperature (CCT)"
GC-13T8/4F/DIM,1,"Color Temperature (CCT)"
BL-PDL-4L,1,"Color Temperature (CCT)"
BL-WPA-3L,1,"Color Temperature (CCT)"
BL-LED-FSP-WH6,1,"Color Temperature (CCT)"
BL-UTDR-6-9L,1,"Color Temperature (CCT)"
BL-PTFR-7L,1,"Color Temperature (CCT)"
GC-10.5T5HO/2F,1,"Color Temperature (CCT)"
BL-CPLED-3,2,"Color Temperature (CCT),Finish Options"
BL-WPT-6L,1,"Color Temperature (CCT)"
GC-22T5HO,1,"Color Temperature (CCT)"
GC-11PAR30,1,"Color Temperature (CCT)"
GC-13.5PAR38DIM,2,"Color Temperature (CCT),Beam Angle Options"
GC-12PAR38DIM,1,"Color Temperature (CCT)"
BL-WPA-11L,1,"Color Temperature (CCT)"
BL-CPLED-5,2,"Color Temperature (CCT),Finish Options"
BL-PTFR-10L,1,"Color Temperature (CCT)"
BL-PDL-9L,1,"Color Temperature (CCT)"
BL-WPA-8L,1,"Color Temperature (CCT)"
BL-WPA-7L,1,"Color Temperature (CCT)"
BL-WPA-4L,1,"Color Temperature (CCT)"
GC-14.5PLH,1,"Color Temperature (CCT)"
BL-WPT-8L,1,"Color Temperature (CCT)"
BL-WPT-10L,1,"Color Temperature (CCT)"
BL-WPT-16L,1,"Color Temperature (CCT)"
GC-30PAR38HODIM,2,"Color Temperature (CCT),Beam Angle Options"
BL-CPLED-7,2,"Color Temperature (CCT),Finish Options"
BL-CPLED-13,2,"Color Temperature (CCT),Finish Options"
BL-PDL-13L,1,"Color Temperature (CCT)"
GC-5GU10DIM,2,"Color Temperature (CCT),Beam Angle Options"
GC-17PLV,1,"Color Temperature (CCT)"
GC-7PLO,1,"Color Temperature (CCT)"
GC-9PLO,1,"Color Temperature (CCT)"
GC-15.5PLH,1,"Color Temperature (CCT)"
GC-15A21DIM,1,"Color Temperature (CCT)"
GC-11A19,1,"Color Temperature (CCT)"
GC-15A21,1,"Color Temperature (CCT)"
GC-9.5A19DIM,1,"Color Temperature (CCT)"
GC-13A19DIM,1,"Color Temperature (CCT)"
GC-13PLL,1,"Color Temperature (CCT)"
GC-17PLL,1,"Color Temperature (CCT)"
GC-16PLL,1,"Color Temperature (CCT)"
GC-10PLL,1,"Color Temperature (CCT)"
GC-12T8/4F,1,"Color Temperature (CCT)"
GC-10T8/4F,1,"Color Temperature (CCT)"
GC-8.5PLL,1,"Color Temperature (CCT)"
GC-19.5PAR38HODIM,2,"Color Temperature (CCT),Beam Angle Options"
GC-9.5T5HE,1,"Color Temperature (CCT)"
GC-16.5PLV,1,"Color Temperature (CCT)"
GC-5.5PLSH,1,"Color Temperature (CCT)"
GC-5.5PLSV,1,"Color Temperature (CCT)"
GC-12T5HE,1,"Color Temperature (CCT)"
GC-8PLH,1,"Color Temperature (CCT)"
GC-5.5PLV,1,"Color Temperature (CCT)"
WM-LRSL-4FT-2L-6PK,1,"Color Temperature (CCT)"
OD-L9NAOMDIM,1,"Color Temperature (CCT)"
WM-LRSL-8FT-T4L-6PK,1,"Color Temperature (CCT)"
WM-LP-2X4-50W,1,"Color Temperature (CCT)"
WM-CL-EHL-120W,1,"Color Temperature (CCT)"
WM-CL-EHL-100W,1,"Color Temperature (CCT)"
WM-CL-EHL-75W,1,"Color Temperature (CCT)"
WM-CL-EHL-54W,1,"Color Temperature (CCT)"
WM-CL-EHL-45W,1,"Color Temperature (CCT)"
WM-CL-EHL-36W-E39,1,"Color Temperature (CCT)"
WM-CL-EHL-36W-E26,1,"Color Temperature (CCT)"
WM-CL-EHL-27W,1,"Color Temperature (CCT)"
WM-CL-EHL-18W,1,"Color Temperature (CCT)"
WM-CL-EHL-12W,1,"Color Temperature (CCT)"
OD-9W/ODT2S,1,"Color Temperature (CCT)"
OD-13W/ODT2S/E12,1,"Color Temperature (CCT)"
OD-18W/ODT2S,1,"Color Temperature (CCT)"
OD-13W/ODSGU,1,"Color Temperature (CCT)"
WM-CDLX-SM-5-25W,1,"Color Temperature (CCT)"
OD-18W/ODT2SGU,1,"Color Temperature (CCT)"
OD-23W/ODT2SGU,1,"Color Temperature (CCT)"
OD-26W/ODSGU,1,"Color Temperature (CCT)"
WM-CDLX-MD-15-45W,1,"Color Temperature (CCT)"
WM-CDLX-LG-30-80W,1,"Color Temperature (CCT)"
WM-GL-12V-12W,1,"Color Temperature (CCT)"
OD-85W/ODSP,1,"Color Temperature (CCT)"
OD-55W/ODS,1,"Color Temperature (CCT)"
WM-GL-12V-24W,1,"Color Temperature (CCT)"
WM-GL-12W,1,"Color Temperature (CCT)"
OD-ODS9W,1,"Color Temperature (CCT)"
WM-GL-24W,1,"Color Temperature (CCT)"
WM-LDSL-MCT-D,1,"Finish Options"
WM-WMCS-UDL-MCT,1,"Finish Options"
OD-ODS13W/4P,1,"Color Temperature (CCT)"
OD-ODD18W,1,"Color Temperature (CCT)"
OD-ODD18W/4P,1,"Color Temperature (CCT)"
OD-ODD26W,1,"Color Temperature (CCT)"
OD-ODD26W/4P,1,"Color Temperature (CCT)"
OD-ODT42W/4P,1,"Color Temperature (CCT)"
OD-ODT57W/4P,1,"Color Temperature (CCT)"
OD-ODLL40W,1,"Color Temperature (CCT)"
OD-ODLL55W,1,"Color Temperature (CCT)"
WM-WMCS-DL-MCT,1,"Finish Options"
WM-WMCL-UDL-MCT,1,"Finish Options"
WM-WMC-UDL-MCT,1,"Finish Options"
OD-L9A19N,1,"Color Temperature (CCT)"
OD-L11A19N,1,"Color Temperature (CCT)"
OD-L15A19N,1,"Color Temperature (CCT)"
WM-LFX-XS-15W,1,"Color Temperature (CCT)"
WM-LFX-SM-10-30W,1,"Color Temperature (CCT)"
WM-LFX-MD-15-50W,1,"Color Temperature (CCT)"
OD-L10HPAR30DIM/FL,1,"Color Temperature (CCT)"
OD-L11HPAR30LNDIM/FL,1,"Color Temperature (CCT)"
OD-L17PAR38DIM/FL,1,"Color Temperature (CCT)"
WM-LFE-15W,1,"Color Temperature (CCT)"
OD-L6MR16DIM/FL,1,"Color Temperature (CCT)"
OD-L6MRGUDIM/FL,1,"Color Temperature (CCT)"
WM-LFE-15W-KN,1,"Color Temperature (CCT)"
WM-LFXPRO-LG-50-150W-MCTP,1,"Finish Options"
WM-LFXPRO-XL-150-300W-MCTP,1,"Finish Options"
WM-LFX-LG-50-150W,1,"Color Temperature (CCT)"
WM-LFX-SM-10-30W-KN,1,"Color Temperature (CCT)"
WM-LFX-SM-10-30W-MCTP,1,"Finish Options"
WM-LFX-MD-15-50W-MCTP,1,"Finish Options"
ILP-RB3-13L-U,2,"Color Temperature (CCT),Lens Options"
WM-LFX-XL-150-300W,1,"Color Temperature (CCT)"
WM-LRS-G-MCT-C90,1,"Finish Options"
ILP-RB3-19L-U,2,"Color Temperature (CCT),Lens Options"
ILP-RB3-25L-U,2,"Color Temperature (CCT),Lens Options"
WM-LRS-H-MCT-C90,1,"Finish Options"
WM-LRS-F-MCT-C90,1,"Finish Options"
ILP-RB3-31L-U,2,"Color Temperature (CCT),Lens Options"
ILP-EDV-12L-U,2,"Color Temperature (CCT),Lens Options"
WM-LRS-E-MCT-C90,1,"Finish Options"
ILP-EDV-18L-U,2,"Color Temperature (CCT),Lens Options"
ILP-EDV-24L-U,2,"Color Temperature (CCT),Lens Options"
ILP-EVT-12L-U,1,"Color Temperature (CCT)"
ILP-EVT-18L-U,1,"Color Temperature (CCT)"
WM-WMC2-DL-MCT-DT,1,"Finish Options"
ILP-EVT-24L-U,1,"Color Temperature (CCT)"
ILP-EVT-30L-U,1,"Color Temperature (CCT)"
ILP-EVT-36L-U,1,"Color Temperature (CCT)"
ILP-EVT-42L-U,1,"Color Temperature (CCT)"
ILP-EVT-56L-U,1,"Color Temperature (CCT)"
ILP-VLN22-3L-U,1,"Color Temperature (CCT)"
ILP-VPAN14-22L/27L/33L-U,1,"Color Temperature (CCT)"
ILP-VPAN22-27L/33L/44L-U,1,"Color Temperature (CCT)"
ILP-VPAN24-66L-U,1,"Color Temperature (CCT)"
ILP-VVT2-3L-U,1,"Color Temperature (CCT)"
ILP-WTZ4-4L-U,1,"Color Temperature (CCT)"
ILP-SWP-3L-U-CCTS,1,"Finish Options"
ILP-SWP-5L-U-CCTS,1,"Finish Options"
ILP-SWP-8L-U-CCTS,1,"Finish Options"
ILP-SWP-10L-U-CCTS,1,"Finish Options"
ILP-CP-3L-U,2,"Lens Options,Finish Options"
ILP-CP-5L,4,"Voltage Options,Color Temperature (CCT),Lens Options,Finish Options"
ILP-CP-7L,4,"Voltage Options,Color Temperature (CCT),Lens Options,Finish Options"
ILP-CP-9L,3,"Voltage Options,Color Temperature (CCT),Lens Options"
ILP-VPAN24-33L/44L/55L-U,1,"Color Temperature (CCT)"
ILP-VLN22-4L-U,1,"Color Temperature (CCT)"
ILP-VLN24-3L-U-40,1,"Color Temperature (CCT)"
ILP-WTZ4-7L-U,1,"Color Temperature (CCT)"
ILP-VLN24-4L-U,1,"Color Temperature (CCT)"
ILP-VLN24-7L-U,1,"Color Temperature (CCT)"
ILP-VVT4-4L-U,1,"Color Temperature (CCT)"
RP-8081-40,1,"Color Temperature (CCT)"
RP-4406-30,1,"Finish Options"
RP-8920,1,"Finish Options"
RP-1046BN,1,"Finish Options"
RP-4422,1,"Finish Options"
RP-4314-1,1,"Finish Options"
RP-4318-1-30,1,"Color Temperature (CCT)"
RP-4329-1,2,"Finish Options,Color Temperature (CCT)"
RP-4330-1,2,"Finish Options,Color Temperature (CCT)"
RP-8708,1,"Color Temperature (CCT)"
RP-4313-1-30,1,"Finish Options"
RP-8742-1WH-90,1,"Color Temperature (CCT)"
RP-8742-2WH-90,1,"Color Temperature (CCT)"
RP-8554WH-90,1,"Color Temperature (CCT)"
RP-8503,1,"Finish Options"
RP-4503-30,1,"Finish Options"
RP-8542-2WH-90,1,"Color Temperature (CCT)"
RP-1046LED,1,"Finish Options"
RP-4421,1,"Finish Options"
RP-1RP88LED,1,"Finish Options"
RP-1RP89LED,1,"Finish Options"
WM-WMC2-UDL-MCT,1,"Finish Options"
RP-1RP84,1,"Finish Options"
RP-1RP83,1,"Finish Options"
WM-WMC3-DL-MCT,1,"Finish Options"
RP-1RP69LED,1,"Finish Options"
RP-1RP32,1,"Finish Options"
WM-WMC3-UDL-MCT,1,"Finish Options"
RP-1RP31,1,"Finish Options"
WM-WMCL-DL-MCT,1,"Finish Options"
RP-8773WH,1,"Color Temperature (CCT)"
RP-8821-1,1,"Finish Options"
RP-8775WH-90K,1,"Color Temperature (CCT)"
RP-8822-1,1,"Finish Options"
RP-8771,1,"Finish Options"
RP-8768,1,"Finish Options"
WM-LCFC-MCT5,1,"Finish Options"
WM-LCFD-MCT5,1,"Finish Options"
WM-T8-HL-4FT-DIM-18W,2,"Color Temperature (CCT),Lens Options"
WM-T8-4FT-TYPB-2E-18W,2,"Color Temperature (CCT),Lens Options"
ESL-Ti-4-S-13W-2L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-15W-2L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-18W-2L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-22W-2L,1,"Color Temperature (CCT)"
ESL-TiHO-4-S-30W-2L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-13W-3L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-15W-3L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-18W-3L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-22W-3L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-13W-4L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-15W-4L,1,"Color Temperature (CCT)"
ESL-Ti-4-S-18W-4L,1,"Color Temperature (CCT)"
MX-AR100HT3-CSBACR,1,"Color Temperature (CCT)"
MX-AR100HT3-CSBFCR,1,"Color Temperature (CCT)"
MX-AR100HT3-CSBKCR,1,"Color Temperature (CCT)"
MX-AR100HT3-CSBWCR,1,"Color Temperature (CCT)"
MX-AR100HT4-CSBACR,1,"Color Temperature (CCT)"
MX-AR100HT4-CSBFCR,1,"Color Temperature (CCT)"
MX-AR100HT4-CSBKCR,1,"Color Temperature (CCT)"
MX-AR100HT4-CSBTCR,1,"Color Temperature (CCT)"
MX-AR100HT4-CSBWCR,1,"Color Temperature (CCT)"
MX-AR100HT5-CSBACR,1,"Color Temperature (CCT)"
MX-AR100HT5-CSBFCR,1,"Color Temperature (CCT)"
MX-AR100HT5-CSBKCR,1,"Color Temperature (CCT)"
MX-AR100HT5-CSBTCR,1,"Color Temperature (CCT)"
MX-AR100HT5-CSBWCR,1,"Color Temperature (CCT)"
MX-SDLR820CSWJ,1,"Color Temperature (CCT)"
MX-SDLR616CSWJ,1,"Color Temperature (CCT)"
MX-AR100UT3-CSBACR,1,"Color Temperature (CCT)"
MX-AR100UT3-CSBFCR,1,"Color Temperature (CCT)"
MX-AR100UT3-CSBKCR,1,"Color Temperature (CCT)"
MX-AR100UT3-CSBTCR,1,"Color Temperature (CCT)"
MX-AR100UT3-CSBWCR,1,"Color Temperature (CCT)"
MX-AR100UT4-CSBACR,1,"Color Temperature (CCT)"
MX-AR100UT4-CSBFCR,1,"Color Temperature (CCT)"
MX-AR100UT4-CSBKCR,1,"Color Temperature (CCT)"
MX-AR100UT4-CSBTCR,1,"Color Temperature (CCT)"
MX-AR100UT4-CSBWCR,1,"Color Temperature (CCT)"
WM-WMC8-DL-MCT,1,"Finish Options"
WM-WMC8-UDL-MCT,1,"Finish Options"
WM-ELN4X-12-15W,1,"Finish Options"
WM-ELN4X-12-36W,1,"Finish Options"
WM-ELN4X-12-54W,1,"Finish Options"
WM-ELN4X-6-15W,1,"Finish Options"
WM-ELN4X-6-36W,1,"Finish Options"
WM-ELN4X-6-54W,1,"Finish Options"
WM-LLHB4-100W-MP,1,"Color Temperature (CCT)"
WM-LDSXL-MCT-DD,1,"Finish Options"
WM-LLHB4-150W-MP,1,"Color Temperature (CCT)"
WM-LLHB4-300W-MP,1,"Color Temperature (CCT)"
TF-CLFRF-96L60W5600LDMV,1,"Color Temperature (CCT)"
EE-SLTRK22-23W,1,"Color Temperature (CCT)"
TF-LLLRB99L96W4976L,1,"Color Temperature (CCT)"
ATG-FPEL-22,1,"Wattage & Lumen Options"
ATG-FPEL-24,1,"Wattage & Lumen Options"
EE-TLP-2x4-34W,1,"Color Temperature (CCT)"
TL-LHB-2-111W,1,"Color Temperature (CCT)"
NL-NBXL-150W,1,"Color Temperature (CCT)"
NL-NBXL-200W,1,"Color Temperature (CCT)"
NL-NBXL-300W,1,"Color Temperature (CCT)"
SE-FROZEN-L108,1,"Color Temperature (CCT)"
SE-FROZEN-L144,1,"Color Temperature (CCT)"
SE-FORGE-L126,1,"Color Temperature (CCT)"
SE-CROWN-NARROW-L72-277V,1,"Color Temperature (CCT)"
SE-CROWN-NARROW-L45-277V,1,"Color Temperature (CCT)"
SE-PATH-L150-120V,1,"Color Temperature (CCT)"
SE-LINCUS-L24,1,"Color Temperature (CCT)"
SE-LINCUS-L18,1,"Color Temperature (CCT)"
SE-CROWN-L24,1,"Color Temperature (CCT)"
SE-CROWN-L96,1,"Color Temperature (CCT)"
SE-STRIDE-L144,1,"Color Temperature (CCT)"
SE-STRIDE-L96,1,"Color Temperature (CCT)"
SE-TINA-L120,1,"Color Temperature (CCT)"
SE-FRIO4-L144,1,"Color Temperature (CCT)"
SE-PHOENIX-L120,1,"Color Temperature (CCT)"
