parent_sku,Child_sku,ProductId,Product Name,,,
AEL-LSMF2,AEL-LSMF2-40-SLAM,21927,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,33 Watts / 4650 Lumens
AEL-LSMF2,AEL-LSMF2-40-MLAM,21928,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,57 Watts / 7974 Lumens
AEL-LSMF2,AEL-LSMF2-40-HLAM,21930,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,80 Watts / 11150 Lumens
AEL-LSMF2,AEL-LSMF2-50-SLAM,21932,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,33 Watts / 4650 Lumens
AEL-LSMF2,AEL-LSMF2-50-MLAM,21934,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,57 Watts / 7974 Lumens
AEL-LSMF2,AEL-LSMF2-50-HLAM,21935,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,80 Watts / 11150 Lumens
AEL-LSMF1,AEL-LSMF1-30-SLAM,21943,[S]Color Temperature (CCT),3000K,[S]Wattage & Lumen Options,33 Watts / 4650 Lumens
AEL-LSMF1,AEL-LSMF1-30-MLAM,21944,[S]Color Temperature (CCT),3000K,[S]Wattage & Lumen Options,57 Watts / 7974 Lumens
AEL-LSMF1,AEL-LSMF1-30-HLAM,21946,[S]Color Temperature (CCT),3000K,[S]Wattage & Lumen Options,80 Watts / 11150 Lumens
AEL-LSMF1,AEL-LSMF1-35-SLAM,21948,[S]Color Temperature (CCT),3500K,[S]Wattage & Lumen Options,33 Watts / 4650 Lumens
AEL-LSMF1,AEL-LSMF1-35-MLAM,21950,[S]Color Temperature (CCT),3500K,[S]Wattage & Lumen Options,57 Watts / 7974 Lumens
AEL-LSMF1,AEL-LSMF1-35-HLAM,21952,[S]Color Temperature (CCT),3500K,[S]Wattage & Lumen Options,80 Watts / 11150 Lumens
AEL-LSMF1,AEL-LSMF1-40-SLAM,21953,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,33 Watts / 4650 Lumens
AEL-LSMF1,AEL-LSMF1-40-MLAM,21955,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,57 Watts / 7974 Lumens
AEL-LSMF1,AEL-LSMF1-40-HLAM,21958,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,80 Watts / 11150 Lumens
AEL-LSMF1,AEL-LSMF1-50-SLAM,21959,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,33 Watts / 4650 Lumens
AEL-LSMF1,AEL-LSMF1-50-MLAM,21961,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,57 Watts / 7974 Lumens
AEL-LSMF1,AEL-LSMF1-50-HLAM,21963,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,80 Watts / 11150 Lumens
AEL-LLPS4,AEL-LLPS4-30-SLM,21970,[S]Color Temperature (CCT),3000K,[S]Wattage Options,33 Watts
AEL-LLPS4,AEL-LLPS4-30-MLM,21972,[S]Color Temperature (CCT),3000K,[S]Wattage Options,57 Watts
AEL-LLPS4,AEL-LLPS4-30-HLM,21973,[S]Color Temperature (CCT),3000K,[S]Wattage Options,80 Watts
AEL-LLPS4,AEL-LLPS4-30-SMM,21975,[S]Color Temperature (CCT),3000K,[S]Wattage Options,86 Watts
AEL-LLPS4,AEL-LLPS4-35-SLM,21977,[S]Color Temperature (CCT),3500K,[S]Wattage Options,33 Watts
AEL-LLPS4,AEL-LLPS4-35-MLM,21979,[S]Color Temperature (CCT),3500K,[S]Wattage Options,57 Watts
AEL-LLPS4,AEL-LLPS4-35-HLM,21981,[S]Color Temperature (CCT),3500K,[S]Wattage Options,80 Watts
AEL-LLPS4,AEL-LLPS4-35-SMM,21982,[S]Color Temperature (CCT),3500K,[S]Wattage Options,86 Watts
AEL-LLPS4,AEL-LLPS4-40-SLM,21984,[S]Color Temperature (CCT),4000K,[S]Wattage Options,33 Watts
AEL-LLPS4,AEL-LLPS4-40-MLM,21986,[S]Color Temperature (CCT),4000K,[S]Wattage Options,57 Watts
AEL-LLPS4,AEL-LLPS4-40-HLM,21988,[S]Color Temperature (CCT),4000K,[S]Wattage Options,80 Watts
AEL-LLPS4,AEL-LLPS4-40-SMM,21990,[S]Color Temperature (CCT),4000K,[S]Wattage Options,86 Watts
AEL-LLPS4,AEL-LLPS4-50-SLM,21991,[S]Color Temperature (CCT),5000K,[S]Wattage Options,33 Watts
AEL-LLPS4,AEL-LLPS4-50-MLM,21993,[S]Color Temperature (CCT),5000K,[S]Wattage Options,57 Watts
AEL-LLPS4,AEL-LLPS4-50-HLM,21995,[S]Color Temperature (CCT),5000K,[S]Wattage Options,80 Watts
AEL-LLPS4,AEL-LLPS4-50-SMM,21997,[S]Color Temperature (CCT),5000K,[S]Wattage Options,86 Watts
AEL-LSB8,AEL-LSB8-30-SLM,22003,[S]Color Temperature (CCT),3000K,[S]Wattage Options,33 Watts
AEL-LSB8,AEL-LSB8-30-MLM,22004,[S]Color Temperature (CCT),3000K,[S]Wattage Options,57 Watts
AEL-LSB8,AEL-LSB8-30-HLM,22005,[S]Color Temperature (CCT),3000K,[S]Wattage Options,80 Watts
AEL-LSB8,AEL-LSB8-30-SMM,22006,[S]Color Temperature (CCT),3000K,[S]Wattage Options,86 Watts
AEL-LSB8,AEL-LSB8-30-MMM,22007,[S]Color Temperature (CCT),3000K,[S]Wattage Options,93 Watts
AEL-LSB8,AEL-LSB8-30-HMM,22008,[S]Color Temperature (CCT),3000K,[S]Wattage Options,112 Watts
AEL-LSB8,AEL-LSB8-30-SHM,22009,[S]Color Temperature (CCT),3000K,[S]Wattage Options,118 Watts
AEL-LSB8,AEL-LSB8-30-MHM,22010,[S]Color Temperature (CCT),3000K,[S]Wattage Options,143 Watts
AEL-LSB8,AEL-LSB8-30-HHM,22011,[S]Color Temperature (CCT),3000K,[S]Wattage Options,179 Watts
AEL-LSB8,AEL-LSB8-35-SLM,22012,[S]Color Temperature (CCT),3500K,[S]Wattage Options,33 Watts
AEL-LSB8,AEL-LSB8-35-MLM,22013,[S]Color Temperature (CCT),3500K,[S]Wattage Options,57 Watts
AEL-LSB8,AEL-LSB8-35-HLM,22014,[S]Color Temperature (CCT),3500K,[S]Wattage Options,80 Watts
AEL-LSB8,AEL-LSB8-35-SMM,22015,[S]Color Temperature (CCT),3500K,[S]Wattage Options,86 Watts
AEL-LSB8,AEL-LSB8-35-MMM,22016,[S]Color Temperature (CCT),3500K,[S]Wattage Options,93 Watts
AEL-LSB8,AEL-LSB8-35-HMM,22017,[S]Color Temperature (CCT),3500K,[S]Wattage Options,112 Watts
AEL-LSB8,AEL-LSB8-35-SHM,22018,[S]Color Temperature (CCT),3500K,[S]Wattage Options,118 Watts
AEL-LSB8,AEL-LSB8-35-MHM,22019,[S]Color Temperature (CCT),3500K,[S]Wattage Options,143 Watts
AEL-LSB8,AEL-LSB8-35-HHM,22020,[S]Color Temperature (CCT),3500K,[S]Wattage Options,179 Watts
AEL-LSB8,AEL-LSB8-40-SLM,22021,[S]Color Temperature (CCT),4000K,[S]Wattage Options,33 Watts
AEL-LSB8,AEL-LSB8-40-MLM,22022,[S]Color Temperature (CCT),4000K,[S]Wattage Options,57 Watts
AEL-LSB8,AEL-LSB8-40-HLM,22023,[S]Color Temperature (CCT),4000K,[S]Wattage Options,80 Watts
AEL-LSB8,AEL-LSB8-40-SMM,22024,[S]Color Temperature (CCT),4000K,[S]Wattage Options,86 Watts
AEL-LSB8,AEL-LSB8-40-MMM,22025,[S]Color Temperature (CCT),4000K,[S]Wattage Options,93 Watts
AEL-LSB8,AEL-LSB8-40-HMM,22026,[S]Color Temperature (CCT),4000K,[S]Wattage Options,112 Watts
AEL-LSB8,AEL-LSB8-40-SHM,22027,[S]Color Temperature (CCT),4000K,[S]Wattage Options,118 Watts
AEL-LSB8,AEL-LSB8-40-MHM,22028,[S]Color Temperature (CCT),4000K,[S]Wattage Options,143 Watts
AEL-LSB8,AEL-LSB8-40-HHM,22029,[S]Color Temperature (CCT),4000K,[S]Wattage Options,179 Watts
AEL-LSB8,AEL-LSB8-50-SLM,22030,[S]Color Temperature (CCT),5000K,[S]Wattage Options,33 Watts
AEL-LSB8,AEL-LSB8-50-MLM,22031,[S]Color Temperature (CCT),5000K,[S]Wattage Options,57 Watts
AEL-LSB8,AEL-LSB8-50-HLM,22032,[S]Color Temperature (CCT),5000K,[S]Wattage Options,80 Watts
AEL-LSB8,AEL-LSB8-50-SMM,22033,[S]Color Temperature (CCT),5000K,[S]Wattage Options,86 Watts
AEL-LSB8,AEL-LSB8-50-MMM,22034,[S]Color Temperature (CCT),5000K,[S]Wattage Options,93 Watts
AEL-LSB8,AEL-LSB8-50-HMM,22035,[S]Color Temperature (CCT),5000K,[S]Wattage Options,112 Watts
AEL-LSB8,AEL-LSB8-50-SHM,22036,[S]Color Temperature (CCT),5000K,[S]Wattage Options,118 Watts
AEL-LSB8,AEL-LSB8-50-MHM,22037,[S]Color Temperature (CCT),5000K,[S]Wattage Options,143 Watts
AEL-LSB8,AEL-LSB8-50-HHM,22038,[S]Color Temperature (CCT),5000K,[S]Wattage Options,179 Watts
AEL-LSB4,AEL-LSB4-30-SLM,22039,[S]Color Temperature (CCT),3000K,[S]Wattage Options,33 Watts
AEL-LSB4,AEL-LSB4-30-MLM,22040,[S]Color Temperature (CCT),3000K,[S]Wattage Options,57 Watts
AEL-LSB4,AEL-LSB4-30-HLM,22041,[S]Color Temperature (CCT),3000K,[S]Wattage Options,80 Watts
AEL-LSB4,AEL-LSB4-30-SMM,22042,[S]Color Temperature (CCT),3000K,[S]Wattage Options,86 Watts
AEL-LSB4,AEL-LSB4-35-SLM,22043,[S]Color Temperature (CCT),3500K,[S]Wattage Options,33 Watts
AEL-LSB4,AEL-LSB4-35-MLM,22044,[S]Color Temperature (CCT),3500K,[S]Wattage Options,57 Watts
AEL-LSB4,AEL-LSB4-35-HLM,22045,[S]Color Temperature (CCT),3500K,[S]Wattage Options,80 Watts
AEL-LSB4,AEL-LSB4-35-SMM,22046,[S]Color Temperature (CCT),3500K,[S]Wattage Options,86 Watts
AEL-LSB4,AEL-LSB4-40-SLM,22047,[S]Color Temperature (CCT),4000K,[S]Wattage Options,33 Watts
AEL-LSB4,AEL-LSB4-40-MLM,22048,[S]Color Temperature (CCT),4000K,[S]Wattage Options,57 Watts
AEL-LSB4,AEL-LSB4-40-HLM,22049,[S]Color Temperature (CCT),4000K,[S]Wattage Options,80 Watts
AEL-LSB4,AEL-LSB4-40-SMM,22050,[S]Color Temperature (CCT),4000K,[S]Wattage Options,86 Watts
AEL-LSB4,AEL-LSB4-50-SLM,22051,[S]Color Temperature (CCT),5000K,[S]Wattage Options,33 Watts
AEL-LSB4,AEL-LSB4-50-MLM,22052,[S]Color Temperature (CCT),5000K,[S]Wattage Options,57 Watts
AEL-LSB4,AEL-LSB4-50-HLM,22053,[S]Color Temperature (CCT),5000K,[S]Wattage Options,80 Watts
AEL-LSB4,AEL-LSB4-50-SMM,22054,[S]Color Temperature (CCT),5000K,[S]Wattage Options,86 Watts
AEL-LCS8,AEL-LCS8-30-SLM,22055,[S]Color Temperature (CCT),3000K,[S]Wattage Options,33 Watts
AEL-LCS8,AEL-LCS8-30-MLM,22056,[S]Color Temperature (CCT),3000K,[S]Wattage Options,57 Watts
AEL-LCS8,AEL-LCS8-30-HLM,22057,[S]Color Temperature (CCT),3000K,[S]Wattage Options,80 Watts
AEL-LCS8,AEL-LCS8-30-SMM,22058,[S]Color Temperature (CCT),3000K,[S]Wattage Options,86 Watts
AEL-LCS8,AEL-LCS8-30-MMM,22059,[S]Color Temperature (CCT),3000K,[S]Wattage Options,93 Watts
AEL-LCS8,AEL-LCS8-30-HMM,22060,[S]Color Temperature (CCT),3000K,[S]Wattage Options,112 Watts
AEL-LCS8,AEL-LCS8-30-SHM,22061,[S]Color Temperature (CCT),3000K,[S]Wattage Options,118 Watts
AEL-LCS8,AEL-LCS8-30-MHM,22062,[S]Color Temperature (CCT),3000K,[S]Wattage Options,143 Watts
AEL-LCS8,AEL-LCS8-30-HHM,22063,[S]Color Temperature (CCT),3000K,[S]Wattage Options,179 Watts
AEL-LCS8,AEL-LCS8-35-SLM,22064,[S]Color Temperature (CCT),3500K,[S]Wattage Options,33 Watts
AEL-LCS8,AEL-LCS8-35-MLM,22065,[S]Color Temperature (CCT),3500K,[S]Wattage Options,57 Watts
AEL-LCS8,AEL-LCS8-35-HLM,22066,[S]Color Temperature (CCT),3500K,[S]Wattage Options,80 Watts
AEL-LCS8,AEL-LCS8-35-SMM,22067,[S]Color Temperature (CCT),3500K,[S]Wattage Options,86 Watts
AEL-LCS8,AEL-LCS8-35-MMM,22068,[S]Color Temperature (CCT),3500K,[S]Wattage Options,93 Watts
AEL-LCS8,AEL-LCS8-35-HMM,22069,[S]Color Temperature (CCT),3500K,[S]Wattage Options,112 Watts
AEL-LCS8,AEL-LCS8-35-SHM,22070,[S]Color Temperature (CCT),3500K,[S]Wattage Options,118 Watts
AEL-LCS8,AEL-LCS8-35-MHM,22071,[S]Color Temperature (CCT),3500K,[S]Wattage Options,143 Watts
AEL-LCS8,AEL-LCS8-35-HHM,22072,[S]Color Temperature (CCT),3500K,[S]Wattage Options,179 Watts
AEL-LCS8,AEL-LCS8-40-SLM,22073,[S]Color Temperature (CCT),4000K,[S]Wattage Options,33 Watts
AEL-LCS8,AEL-LCS8-40-MLM,22074,[S]Color Temperature (CCT),4000K,[S]Wattage Options,57 Watts
AEL-LCS8,AEL-LCS8-40-HLM,22076,[S]Color Temperature (CCT),4000K,[S]Wattage Options,80 Watts
AEL-LCS8,AEL-LCS8-40-SMM,22078,[S]Color Temperature (CCT),4000K,[S]Wattage Options,86 Watts
AEL-LCS8,AEL-LCS8-40-MMM,22080,[S]Color Temperature (CCT),4000K,[S]Wattage Options,93 Watts
AEL-LCS8,AEL-LCS8-40-HMM,22082,[S]Color Temperature (CCT),4000K,[S]Wattage Options,112 Watts
AEL-LCS8,AEL-LCS8-40-SHM,22085,[S]Color Temperature (CCT),4000K,[S]Wattage Options,118 Watts
AEL-LCS8,AEL-LCS8-40-MHM,22087,[S]Color Temperature (CCT),4000K,[S]Wattage Options,143 Watts
AEL-LCS8,AEL-LCS8-40-HHM,22089,[S]Color Temperature (CCT),4000K,[S]Wattage Options,179 Watts
AEL-LCS8,AEL-LCS8-50-SLM,22091,[S]Color Temperature (CCT),5000K,[S]Wattage Options,33 Watts
AEL-LCS8,AEL-LCS8-50-MLM,22093,[S]Color Temperature (CCT),5000K,[S]Wattage Options,57 Watts
AEL-LCS8,AEL-LCS8-50-HLM,22095,[S]Color Temperature (CCT),5000K,[S]Wattage Options,80 Watts
AEL-LCS8,AEL-LCS8-50-SMM,22097,[S]Color Temperature (CCT),5000K,[S]Wattage Options,86 Watts
AEL-LCS8,AEL-LCS8-50-MMM,22099,[S]Color Temperature (CCT),5000K,[S]Wattage Options,93 Watts
AEL-LCS8,AEL-LCS8-50-HMM,22102,[S]Color Temperature (CCT),5000K,[S]Wattage Options,112 Watts
AEL-LCS8,AEL-LCS8-50-SHM,22104,[S]Color Temperature (CCT),5000K,[S]Wattage Options,118 Watts
AEL-LCS8,AEL-LCS8-50-MHM,22105,[S]Color Temperature (CCT),5000K,[S]Wattage Options,143 Watts
AEL-LCS8,AEL-LCS8-50-HHM,22106,[S]Color Temperature (CCT),5000K,[S]Wattage Options,179 Watts
AEL-LCS4,AEL-LCS4-30-SLM,22109,[S]Color Temperature (CCT),3000K,[S]Wattage Options,33 Watts
AEL-LCS4,AEL-LCS4-30-MLM,22111,[S]Color Temperature (CCT),3000K,[S]Wattage Options,57 Watts
AEL-LCS4,AEL-LCS4-30-HLM,22113,[S]Color Temperature (CCT),3000K,[S]Wattage Options,80 Watts
AEL-LCS4,AEL-LCS4-30-SMM,22115,[S]Color Temperature (CCT),3000K,[S]Wattage Options,86 Watts
AEL-LCS4,AEL-LCS4-35-SLM,22117,[S]Color Temperature (CCT),3500K,[S]Wattage Options,33 Watts
AEL-LCS4,AEL-LCS4-35-MLM,22119,[S]Color Temperature (CCT),3500K,[S]Wattage Options,57 Watts
AEL-LCS4,AEL-LCS4-35-HLM,22120,[S]Color Temperature (CCT),3500K,[S]Wattage Options,80 Watts
AEL-LCS4,AEL-LCS4-35-SMM,22122,[S]Color Temperature (CCT),3500K,[S]Wattage Options,86 Watts
AEL-LCS4,AEL-LCS4-40-SLM,22124,[S]Color Temperature (CCT),4000K,[S]Wattage Options,33 Watts
AEL-LCS4,AEL-LCS4-40-MLM,22126,[S]Color Temperature (CCT),4000K,[S]Wattage Options,57 Watts
AEL-LCS4,AEL-LCS4-40-HLM,22128,[S]Color Temperature (CCT),4000K,[S]Wattage Options,80 Watts
AEL-LCS4,AEL-LCS4-40-SMM,22130,[S]Color Temperature (CCT),4000K,[S]Wattage Options,86 Watts
AEL-LCS4,AEL-LCS4-50-SLM,22132,[S]Color Temperature (CCT),5000K,[S]Wattage Options,33 Watts
AEL-LCS4,AEL-LCS4-50-MLM,22134,[S]Color Temperature (CCT),5000K,[S]Wattage Options,57 Watts
AEL-LCS4,AEL-LCS4-50-HLM,22136,[S]Color Temperature (CCT),5000K,[S]Wattage Options,80 Watts
AEL-LCS4,AEL-LCS4-50-SMM,22138,[S]Color Temperature (CCT),5000K,[S]Wattage Options,86 Watts
AEL-LSCDR,AEL-LSCDR-30M-2,22139,[S]Color Temperature (CCT),3000K,[S]Wattage & Lumen Options,2 Foot / 19W / 2432L
AEL-LSCDR,AEL-LSCDR-30M-3,22140,[S]Color Temperature (CCT),3000K,[S]Wattage & Lumen Options,3 Foot / 25W / 3334L
AEL-LSCDR,AEL-LSCDR-30M-4,22141,[S]Color Temperature (CCT),3000K,[S]Wattage & Lumen Options,4 Foot / 30W / 4256L
AEL-LSCDR,AEL-LSCDR-30M-8,22142,[S]Color Temperature (CCT),3000K,[S]Wattage & Lumen Options,8 Foot / 65W / 8645L
AEL-LSCDR,AEL-LSCDR-35M-2,22143,[S]Color Temperature (CCT),3500K,[S]Wattage & Lumen Options,2 Foot / 19W / 2432L
AEL-LSCDR,AEL-LSCDR-35M-3,22144,[S]Color Temperature (CCT),3500K,[S]Wattage & Lumen Options,3 Foot / 25W / 3334L
AEL-LSCDR,AEL-LSCDR-35M-4,22145,[S]Color Temperature (CCT),3500K,[S]Wattage & Lumen Options,4 Foot / 30W / 4256L
AEL-LSCDR,AEL-LSCDR-35M-8,22146,[S]Color Temperature (CCT),3500K,[S]Wattage & Lumen Options,8 Foot / 65W / 8645L
AEL-LSCDR,AEL-LSCDR-40M-2,22147,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,2 Foot / 19W / 2432L
AEL-LSCDR,AEL-LSCDR-40M-3,22148,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,3 Foot / 25W / 3334L
AEL-LSCDR,AEL-LSCDR-40M-4,22149,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,4 Foot / 30W / 4256L
AEL-LSCDR,AEL-LSCDR-40M-8,22150,[S]Color Temperature (CCT),4000K,[S]Wattage & Lumen Options,8 Foot / 65W / 8645L
AEL-LSCDR,AEL-LSCDR-50M-2,22151,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,2 Foot / 19W / 2432L
AEL-LSCDR,AEL-LSCDR-50M-3,22152,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,3 Foot / 25W / 3334L
AEL-LSCDR,AEL-LSCDR-50M-4,22153,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,4 Foot / 30W / 4256L
AEL-LSCDR,AEL-LSCDR-50M-8,22154,[S]Color Temperature (CCT),5000K,[S]Wattage & Lumen Options,8 Foot / 65W / 8645L
AEL-LMWHB,AEL-LMWHB-30-SCM,22155,[S]Color Temperature (CCT),3000K,[S]Wattage Options,67 Watts
AEL-LMWHB,AEL-LMWHB-30-MCM,22156,[S]Color Temperature (CCT),3000K,[S]Wattage Options,83 Watts
AEL-LMWHB,AEL-LMWHB-30-HCM,22157,[S]Color Temperature (CCT),3000K,[S]Wattage Options,117 Watts
AEL-LMWHB,AEL-LMWHB-35-SCM,22158,[S]Color Temperature (CCT),3500K,[S]Wattage Options,67 Watts
AEL-LMWHB,AEL-LMWHB-35-MCM,22159,[S]Color Temperature (CCT),3500K,[S]Wattage Options,83 Watts
AEL-LMWHB,AEL-LMWHB-35-HCM,22160,[S]Color Temperature (CCT),3500K,[S]Wattage Options,117 Watts
AEL-LMWHB,AEL-LMWHB-40-SCM,22161,[S]Color Temperature (CCT),4000K,[S]Wattage Options,67 Watts
AEL-LMWHB,AEL-LMWHB-40-MCM,22162,[S]Color Temperature (CCT),4000K,[S]Wattage Options,83 Watts
AEL-LMWHB,AEL-LMWHB-40-HCM,22163,[S]Color Temperature (CCT),4000K,[S]Wattage Options,117 Watts
AEL-LMWHB,AEL-LMWHB-50-SCM,22164,[S]Color Temperature (CCT),5000K,[S]Wattage Options,67 Watts
AEL-LMWHB,AEL-LMWHB-50-MCM,22165,[S]Color Temperature (CCT),5000K,[S]Wattage Options,83 Watts
AEL-LMWHB,AEL-LMWHB-50-HCM,22166,[S]Color Temperature (CCT),5000K,[S]Wattage Options,117 Watts
AEL-LUFOHBRS,AEL-LUFOHBRS-14-4K,22167,[S]Wattage Options,102 Watts,[S]Color Temperature (CCT),4000K
AEL-LUFOHBRS,AEL-LUFOHBRS-14-5K,22168,[S]Wattage Options,102 Watts,[S]Color Temperature (CCT),5000K
AEL-LUFOHBRS,AEL-LUFOHBRS-21-4K,22169,[S]Wattage Options,151 Watts,[S]Color Temperature (CCT),4000K
AEL-LUFOHBRS,AEL-LUFOHBRS-21-5K,22170,[S]Wattage Options,151 Watts,[S]Color Temperature (CCT),5000K
AEL-LUFOHB,AEL-LUFOHB-14-4K,22171,[S]Wattage & Lumen Options,100 Watts / 13\961 Lumens,[S]Color Temperature (CCT),4000K
AEL-LUFOHB,AEL-LUFOHB-14-5K,22172,[S]Wattage & Lumen Options,100 Watts / 13\961 Lumens,[S]Color Temperature (CCT),5000K
AEL-LUFOHB,AEL-LUFOHB-21-4K,22173,[S]Wattage & Lumen Options,150 Watts / 20\779 Lumens,[S]Color Temperature (CCT),4000K
AEL-LUFOHB,AEL-LUFOHB-21-5K,22174,[S]Wattage & Lumen Options,150 Watts / 20\779 Lumens,[S]Color Temperature (CCT),5000K
AEL-LUFOHB,AEL-LUFOHB-27-4K,22175,[S]Wattage & Lumen Options,200 Watts / 27\415 Lumens,[S]Color Temperature (CCT),4000K
AEL-LUFOHB,AEL-LUFOHB-27-5K,22176,[S]Wattage & Lumen Options,200 Watts / 27\415 Lumens,[S]Color Temperature (CCT),5000K
AEL-LUFOHB,AEL-LUFOHB-32-4K,22177,[S]Wattage & Lumen Options,239 Watts / 32\727 Lumens,[S]Color Temperature (CCT),4000K
AEL-LUFOHB,AEL-LUFOHB-32-5K,22178,[S]Wattage & Lumen Options,239 Watts / 32\727 Lumens,[S]Color Temperature (CCT),5000K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-14W-3000K,65592,[S]Wattage & Lumen Options,14 System Watts\ 1090 Delivered Lumens,[S]Color Temperature (CCT),3000K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-14W-3500K,65593,[S]Wattage & Lumen Options,14 System Watts\ 1090 Delivered Lumens,[S]Color Temperature (CCT),3500K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-14W-4000K,65594,[S]Wattage & Lumen Options,14 System Watts\ 1090 Delivered Lumens,[S]Color Temperature (CCT),4000K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-23W-3000K,65595,[S]Wattage & Lumen Options,23 System Watts\ 1850 Delivered Lumens,[S]Color Temperature (CCT),3000K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-23W-3500K,65596,[S]Wattage & Lumen Options,23 System Watts\ 1850 Delivered Lumens,[S]Color Temperature (CCT),3500K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-23W-4000K,65597,[S]Wattage & Lumen Options,23 System Watts\ 1850 Delivered Lumens,[S]Color Temperature (CCT),4000K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-30W-3000K,65598,[S]Wattage & Lumen Options,30 System Watts\ 2305 Delivered Lumens,[S]Color Temperature (CCT),3000K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-30W-3500K,65599,[S]Wattage & Lumen Options,30 System Watts\ 2305 Delivered Lumens,[S]Color Temperature (CCT),3500K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-30W-4000K,65600,[S]Wattage & Lumen Options,30 System Watts\ 2305 Delivered Lumens,[S]Color Temperature (CCT),4000K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-45W-3000K,65601,[S]Wattage & Lumen Options,45 System Watts\ 3220 Delivered Lumens,[S]Color Temperature (CCT),3000K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-45W-3500K,65602,[S]Wattage & Lumen Options,45 System Watts\ 3220 Delivered Lumens,[S]Color Temperature (CCT),3500K
LT-LED-ARFK12-UZTD,LT-LED-ARFK12-UZTD-45W-4000K,65603,[S]Wattage & Lumen Options,45 System Watts\ 3220 Delivered Lumens,[S]Color Temperature (CCT),4000K
JI-ZY-HB,JI-ZY-HB-H2-80W-4000K,22500,[S]Wattage & Lumen Options,80W / 11\121 Lumens\ 2 Foot,[S]Color Temperature (CCT),4000K
JI-ZY-HB,JI-ZY-HB-H2-80W-,22501,[S]Wattage & Lumen Options,80W / 11\121 Lumens\ 2 Foot,[S]Color Temperature (CCT),5000K
JI-ZY-HB,JI-ZY-HB-H2-110W-4000K,22502,[S]Wattage & Lumen Options,110W / 15\792 Lumens\ 2 Foot,[S]Color Temperature (CCT),4000K
JI-ZY-HB,JI-ZY-HB-H2-110W-,22503,[S]Wattage & Lumen Options,110W / 15\792 Lumens\ 2 Foot,[S]Color Temperature (CCT),5000K
JI-ZY-HB,JI-ZY-HB-H3-165W-4000K,22504,[S]Wattage & Lumen Options,165W / 24\124 Lumens\ 2 Foot,[S]Color Temperature (CCT),4000K
JI-ZY-HB,JI-ZY-HB-H3-165W-,22505,[S]Wattage & Lumen Options,165W / 24\124 Lumens\ 2 Foot,[S]Color Temperature (CCT),5000K
JI-ZY-HB,JI-ZY-HB-H5-165W-4000K,22506,[S]Wattage & Lumen Options,165W / 24\124 Lumens\ 4 Foot,[S]Color Temperature (CCT),4000K
JI-ZY-HB,JI-ZY-HB-H5-165W-,22508,[S]Wattage & Lumen Options,165W / 24\124 Lumens\ 4 Foot,[S]Color Temperature (CCT),5000K
JI-ZY-HB,JI-ZY-HB-H3-225W-4000K,22510,[S]Wattage & Lumen Options,225W / 30\069 Lumens\ 4 Foot,[S]Color Temperature (CCT),4000K
JI-ZY-HB,JI-ZY-HB-H3-225W-,22512,[S]Wattage & Lumen Options,225W / 30\069 Lumens\ 4 Foot,[S]Color Temperature (CCT),5000K
JI-ZY-HB,JI-ZY-HB-H6-325W-4000K,22514,[S]Wattage & Lumen Options,325W / 46\361 Lumens\ 4 Foot,[S]Color Temperature (CCT),4000K
JI-ZY-HB,JI-ZY-HB-H6-325W-,22516,[S]Wattage & Lumen Options,325W / 46\361 Lumens\ 4 Foot,[S]Color Temperature (CCT),5000K
AEL-LVTP8,AEL-LVTP8-30-SLM,22507,[S]Color Temperature (CCT),3000K,[S]Wattage Options,33 Watts
AEL-LVTP8,AEL-LVTP8-30-MLM,22509,[S]Color Temperature (CCT),3000K,[S]Wattage Options,57 Watts
