parent_sku,Child_sku,ProductId,Product Name,Value
ELI-E3P817D,ELI-E3P817D-850,51143,[S]Color Temperature (CCT),5000K
EL-EP20,EL-EP20-5020ew,51144,[S]Color Temperature (CCT),2700K
EL-EP20,EL-EP20-5000ew,51145,[S]Color Temperature (CCT),3000K
EL-EP20,EL-EP20-5040ew,51146,[S]Color Temperature (CCT),4000K
EL-EP30-11W,EL-EP30-11W-6000e,51148,[S]Color Temperature (CCT),3000K
EL-EP30-11W,EL-EP30-11W-6040e,51149,[S]Color Temperature (CCT),4000K
EL-EP30-11W,EL-EP30-11W-6050e,51150,[S]Color Temperature (CCT),5000K
EL-EP30-,EL-EP30--5020ews,51151,[S]Color Temperature (CCT),2700K
EL-EP30-,EL-EP30--5000ews,51152,[S]Color Temperature (CCT),3000K
EL-EP30-,EL-EP30--5040ews,51153,[S]Color Temperature (CCT),4000K
ELI-E3T8G-17F8,ELI-E3T8G-17F8-40,51154,[S]Color Temperature (CCT),4000K
ELI-E3T8G-17F8,ELI-E3T8G-17F8-50,51155,[S]Color Temperature (CCT),5000K
EL-EP38,EL-EP38-5020ew,51156,[S]Color Temperature (CCT),2700K
EL-EP38,EL-EP38-5000ew,51157,[S]Color Temperature (CCT),3000K
EL-EP38,EL-EP38-5040ew,51158,[S]Color Temperature (CCT),4000K
ELI-E3T8G-14F,ELI-E3T8G-14F-840,51161,[S]Color Temperature (CCT),4000K
ELI-E3T8G-14F,ELI-E3T8G-14F-850,51162,[S]Color Temperature (CCT),5000K
ELI-E3T8CG-18,ELI-E3T8CG-18-F840,51168,[S]Color Temperature (CCT),4000K
ELI-E3T8CG-18,ELI-E3T8CG-18-F850,51169,[S]Color Temperature (CCT),5000K
ELI-E3T8CG,ELI-E3T8CG-12F835,51175,[S]Color Temperature (CCT),3500K
ELI-E3T8CG,ELI-E3T8CG-12F840,51176,[S]Color Temperature (CCT),4000K
ELI-E3T8CG,ELI-E3T8CG-12F850,51178,[S]Color Temperature (CCT),5000K
ELI-E1SB,ELI-E1SB-120L-750,51192,[S]Wattage & Lumen Options,124 Watts / 14\378 Lumens
ELI-E1SB,ELI-E1SB-150L-750,74598,[S]Wattage & Lumen Options,157 Watts / 18\440 Lumens
ELI-E2WPA,ELI-E2WPA-36L-750,51201,[S]Wattage & Lumen Options,36 Watts / 3\960 Lumens
ELI-E2WPA,ELI-E2WPA-60L-750,51203,[S]Wattage & Lumen Options,57 Watts / 6\657 Lumens
ELI-E2WPA,ELI-E2WPA-90L-750,51205,[S]Wattage & Lumen Options,86 Watts / 10\500 Lumens
ELI-E2CC,ELI-E2CC-2A16-850,51214,[S]Wattage & Lumen Options,16 Watts / 2\400 Lumens
ELI-E2CC,ELI-E2CC-2A22-850,51215,[S]Wattage & Lumen Options,22 Watts / 3\300 Lumens
ELI-E2CC,ELI-E2CC-3A36-850,51217,[S]Wattage & Lumen Options,36 Watts / 4\111 Lumens
ELI-E2CC,ELI-E2CC-3A45-850,51218,[S]Wattage & Lumen Options,45 Watts / 5\406 Lumens
ELI-E2CC,ELI-E2CC-3A54-850,51219,[S]Wattage & Lumen Options,56 Watts / 6\445 Lumens
ELI-E1CC3A,ELI-E1CC3A-100-850,51225,[S]Wattage & Lumen Options,99 Watts / 12\290 Lumens
ELI-E1CC3A,ELI-E1CC3A-120-850,51226,[S]Wattage & Lumen Options,120 Watts / 14\987 Lumens
ELI-E1CC,ELI-E1CC-2B16-850,51232,[S]Wattage & Lumen Options,16 Watts / 1\920 Lumens
ELI-E1CC,ELI-E1CC-2B24-850,51233,[S]Wattage & Lumen Options,24 Watts / 2\880 Lumens
ELI-E1CC,ELI-E1CC-2B36-850,51235,[S]Wattage & Lumen Options,35 Watts / 4\025 Lumens
ELI-E1CC,ELI-E1CC-3B45-850,51236,[S]Wattage & Lumen Options,44 Watts / 5\044 Lumens
ELI-E1CC,ELI-E1CC-3B54-850,51238,[S]Wattage & Lumen Options,54 Watts / 6\107 Lumens
ELI-E1CC,ELI-E1CC-3B75-850,51239,[S]Wattage & Lumen Options,72 Watts / 8\167 Lumens
ELI-E1HBC,ELI-E1HBC-120-750,51245,[S]Wattage & Lumen Options,126 Watts / 15\625 Lumens
ELI-E1HBC,ELI-E1HBC-150-750,51247,[S]Wattage & Lumen Options,160 Watts / 17\663 Lumens
ELI-E1HBC,ELI-E1HBC-240-750,51248,[S]Wattage & Lumen Options,237 Watts / 30\294 Lumens
ELI-E1HBA,ELI-E1HBA-100-750,51252,[S]Wattage & Lumen Options,99 Watts / 10\353 Lumens
ELI-E1HBA,ELI-E1HBA-150-750,51254,[S]Wattage & Lumen Options,144 Watts / 14\685 Lumens
ELI-E1HBA,ELI-E1HBA-200-750,51255,[S]Wattage & Lumen Options,206 Watts / 21\173 Lumens
ELI-E1HBD,ELI-E1HBD-100-850,51264,[S]Wattage & Lumen Options,99 Watts / 12744 Lumens
ELI-E1HBD,ELI-E1HBD-120-850,51266,[S]Wattage & Lumen Options,113 Watts / 15080 Lumens
ELI-E1HBD,ELI-E1HBD-,51267,[S]Wattage & Lumen Options,198 Watts / 25700 Lumens
ELI-E1DL22D8,ELI-E1DL22D8-830,51273,[S]Color Temperature (CCT),3000K
ELI-E1DL22D8,ELI-E1DL22D8-850,51277,[S]Color Temperature (CCT),5000K
ELI-E2DL18D6,ELI-E2DL18D6-830,51282,[S]Color Temperature (CCT),3000K
ELI-E2DL18D6,ELI-E2DL18D6-840,51284,[S]Color Temperature (CCT),4000K
ELI-ELYWL,ELI-ELYWL-30K,51308,[S]Color Temperature (CCT),3000K
ELI-ELYWL,ELI-ELYWL-40K,51310,[S]Color Temperature (CCT),4000K
TF-66RWSF48LR48W4800LDMV,TF-66RWSF48LR48W4800LDMV-30KWH,51399,[S]Color Temperature (CCT),3000K
TF-66RWSF48LR48W4800LDMV,TF-66RWSF48LR48W4800LDMV-35KWH,51401,[S]Color Temperature (CCT),3500K
TF-66RWSF48LR48W4800LDMV,TF-66RWSF48LR48W4800LDMV-40KWH,51402,[S]Color Temperature (CCT),4000K
TF-66RWSF48LR48W4800LDMV,TF-66RWSF48LR48W4800LDMV-50KWH,51404,[S]Color Temperature (CCT),5000K
TF-DXR,TF-DXR-125,51556,[S]Wattage Options,50 watt / 12 Volt Heavy
TF-DXR,TF-DXR-610,51557,[S]Wattage Options,100 watt / 6 Volt Heavy
TF-LEDR2,TF-LEDR2-W,51572,[S]Housing Color Options,White
TF-LEDR2,TF-LEDR2-B,51573,[S]Housing Color Options,Black
TF-LEDR1,TF-LEDR1-,51580,[S]Housing Color Options,White
TF-LEDR1,TF-LEDR1-BK,51581,[S]Housing Color Options,Black
TF-CLPU2,TF-CLPU2-RWRC,51585,[S]Letter Color Options,Red
TF-CLPU2,TF-CLPU2-GWRC,51586,[S]Letter Color Options,Green
TF-CXTEU2,TF-CXTEU2-RW,51592,[S]Letter Color Options,Red
TF-CXTEU2,TF-CXTEU2-GW,51594,[S]Letter Color Options,Green
TF-WLEZXTEU2,TF-WLEZXTEU2-RGEMCW,51600,[S]Letter Color Options,Red
TF-WLEZXTEU2,TF-WLEZXTEU2-GGEMCW,51601,[S]Letter Color Options,Green
TF-WLEZXTEU1,TF-WLEZXTEU1-RGEMCW,51605,[S]Letter Color Options,Red
TF-WLEZXTEU1,TF-WLEZXTEU1-GGEMCW,51606,[S]Letter Color Options,Green
TF-RELZXTE2,TF-RELZXTE2-RMAEM,51611,[S]Letter Color Options,Red
TF-RELZXTE2,TF-RELZXTE2-GMAEM,51612,[S]Letter Color Options,Green
TF-RELZXTE1,TF-RELZXTE1-RCAEM,51616,[S]Letter Color Options,Red
TF-RELZXTE1,TF-RELZXTE1-GCAEM,51618,[S]Letter Color Options,Green
TF-ELXTEU1,TF-ELXTEU1-RCAEM,51622,[S]Letter Color Options,Red
TF-ELXTEU1,TF-ELXTEU1-GCAEM,51624,[S]Letter Color Options,Green
TF-PLELRXTEU1R,TF-PLELRXTEU1R-CAEM,51628,[S]Housing Options,Silver Housing
TF-PLELRXTEU1R,TF-PLELRXTEU1R-CWEM,51630,[S]Housing Options,White Housing
TF-KZXTEU1,TF-KZXTEU1-RAEM,51632,[S]Letter Color Options,Red
TF-KZXTEU1,TF-KZXTEU1-GAEM,51633,[S]Letter Color Options,Green
TF-EZRXTEU2,TF-EZRXTEU2-RWEM,51640,[S]Letter Color Options,Red
TF-EZRXTEU2,TF-EZRXTEU2-GWEM,51641,[S]Letter Color Options,Green
MAG-SBC-150W,MAG-SBC-150W-40K,51642,[S]Color Temperature (CCT),4000
MAG-SBC-150W,MAG-SBC-150W-50K,51643,[S]Color Temperature (CCT),5000
MAG-SBC-150W,MAG-SBC-150W-57K,51644,[S]Color Temperature (CCT),5700
MAG-SBC-185W,MAG-SBC-185W-30K,51648,[S]Color Temperature (CCT),3000
MAG-SBC-185W,MAG-SBC-185W-35K,51649,[S]Color Temperature (CCT),3500
MAG-SBC-185W,MAG-SBC-185W-40K,51650,[S]Color Temperature (CCT),4000
MAG-SBC-185W,MAG-SBC-185W-50K,51651,[S]Color Temperature (CCT),5000
MAG-SBC-185W,MAG-SBC-185W-57K,51652,[S]Color Temperature (CCT),5700
TF-VAN232X1LN18W,TF-VAN232X1LN18W-35,51656,[S]Color Temperature (CCT),3500K
TF-VAN232X1LN18W,TF-VAN232X1LN18W-40,51657,[S]Color Temperature (CCT),4000K
TF-VAN232X1LN18W,TF-VAN232X1LN18W-50,51658,[S]Color Temperature (CCT),5000K
TF-VAN217X1LN15W,TF-VAN217X1LN15W-35,51659,[S]Color Temperature (CCT),3500K
TF-VAN217X1LN15W,TF-VAN217X1LN15W-40,51660,[S]Color Temperature (CCT),4000K
TF-VAN217X1LN15W,TF-VAN217X1LN15W-50,51661,[S]Color Temperature (CCT),5000K
MAG-SBC-300W,MAG-SBC-300W-30K,51668,[S]Color Temperature (CCT),3000
MAG-SBC-300W,MAG-SBC-300W-35K,51669,[S]Color Temperature (CCT),3500
MAG-SBC-300W,MAG-SBC-300W-40K,51670,[S]Color Temperature (CCT),4000
MAG-SBC-300W,MAG-SBC-300W-50K,51671,[S]Color Temperature (CCT),5000
MAG-SBC-300W,MAG-SBC-300W-57K,51672,[S]Color Temperature (CCT),5700
MAG-SBC-480W,MAG-SBC-480W-40K,51677,[S]Color Temperature (CCT),4000
MAG-SBC-480W,MAG-SBC-480W-50K,51679,[S]Color Temperature (CCT),5000
MAG-SBC-480W,MAG-SBC-480W-57K,51680,[S]Color Temperature (CCT),5700
TF-FHBL4328X1LN18W,TF-FHBL4328X1LN18W-35,51715,[S]Color Temperature (CCT),3500K
TF-FHBL4328X1LN18W,TF-FHBL4328X1LN18W-40,51717,[S]Color Temperature (CCT),4000K
TF-FHBL4328X1LN18W,TF-FHBL4328X1LN18W-50,51718,[S]Color Temperature (CCT),5000K
OD-L34ST4DIM,OD-L34ST4DIM-40K,51770,[S]Color Temperature (CCT),4000K
OD-L34ST4DIM,OD-L34ST4DIM-50K,51771,[S]Color Temperature (CCT),5000K
TF-66PMW217X1WHLN15W,TF-66PMW217X1WHLN15W-35-HC301WH,51772,[S]Color Temperature (CCT),3500K
TF-66PMW217X1WHLN15W,TF-66PMW217X1WHLN15W-40-HC301WH,51773,[S]Color Temperature (CCT),4000K
TF-66PMW217X1WHLN15W,TF-66PMW217X1WHLN15W-50-HC301WH,51774,[S]Color Temperature (CCT),5000K
TF-44PSF2328X1WHLN18W,TF-44PSF2328X1WHLN18W-35-HC301WH,51777,[S]Color Temperature (CCT),3500K
TF-44PSF2328X1WHLN18W,TF-44PSF2328X1WHLN18W-40-HC301WH,51779,[S]Color Temperature (CCT),4000K
TF-44PSF2328X1WHLN18W,TF-44PSF2328X1WHLN18W-50-HC301WH,51780,[S]Color Temperature (CCT),5000K
TF-PLIN232X1WHLN18W,TF-PLIN232X1WHLN18W35-HC401WH,79040,[S]Color Temperature (CCT),3500K
TF-PLIN232X1WHLN18W,TF-PLIN232X1WHLN18W40-HC401WH,79041,[S]Color Temperature (CCT),4000K
TF-PLIN232X1WHLN18W,TF-PLIN232X1WHLN18W50-HC401WH,79042,[S]Color Temperature (CCT),5000K
TF-44RSF2328X1WHLN18W,TF-44RSF2328X1WHLN18W-35K,51872,[S]Color Temperature (CCT),3500K
TF-44RSF2328X1WHLN18W,TF-44RSF2328X1WHLN18W-40K,51873,[S]Color Temperature (CCT),4000K
TF-44RSF2328X1WHLN18W,TF-44RSF2328X1WHLN18W-50K,51875,[S]Color Temperature (CCT),5000K
TF-44RSF1328X1WHLN18W,TF-44RSF1328X1WHLN18W-35K,51880,[S]Color Temperature (CCT),3500K
TF-44RSF1328X1WHLN18W,TF-44RSF1328X1WHLN18W-40K,51882,[S]Color Temperature (CCT),4000K
TF-44RSF1328X1WHLN18W,TF-44RSF1328X1WHLN18W-50K,51883,[S]Color Temperature (CCT),5000K
TF-44RSF232X1WHLN18W,TF-44RSF232X1WHLN18W-35K,51888,[S]Color Temperature (CCT),3500K
TF-44RSF232X1WHLN18W,TF-44RSF232X1WHLN18W-40K,51890,[S]Color Temperature (CCT),4000K
TF-44RSF232X1WHLN18W,TF-44RSF232X1WHLN18W-50K,51891,[S]Color Temperature (CCT),5000K
TF-44RSF132X1WHLN18W,TF-44RSF132X1WHLN18W-35K,51896,[S]Color Temperature (CCT),3500K
TF-44RSF132X1WHLN18W,TF-44RSF132X1WHLN18W-40K,51898,[S]Color Temperature (CCT),4000K
TF-44RSF132X1WHLN18W,TF-44RSF132X1WHLN18W-50K,51899,[S]Color Temperature (CCT),5000K
TF-44RSF217X1WHLN15W,TF-44RSF217X1WHLN15W-35K,51905,[S]Color Temperature (CCT),3500K
TF-44RSF217X1WHLN15W,TF-44RSF217X1WHLN15W-40K,51906,[S]Color Temperature (CCT),4000K
TF-44RSF217X1WHLN15W,TF-44RSF217X1WHLN15W-50K,51908,[S]Color Temperature (CCT),5000K
TF-44RSF117X1WHLN15W,TF-44RSF117X1WHLN15W-35K,51913,[S]Color Temperature (CCT),3500K
TF-44RSF117X1WHLN15W,TF-44RSF117X1WHLN15W-40K,51915,[S]Color Temperature (CCT),4000K
TF-44RSF117X1WHLN15W,TF-44RSF117X1WHLN15W-50K,51916,[S]Color Temperature (CCT),5000K
TF-UDPF232X1LN18W,TF-UDPF232X1LN18W-35,51921,[S]Color Temperature (CCT),3500K
TF-UDPF232X1LN18W,TF-UDPF232X1LN18W-40,51922,[S]Color Temperature (CCT),4000K
TF-UDPF232X1LN18W,TF-UDPF232X1LN18W-50,51924,[S]Color Temperature (CCT),5000K
TF-UDPF217X1LN15W,TF-UDPF217X1LN15W-35,51928,[S]Color Temperature (CCT),3500K
TF-UDPF217X1LN15W,TF-UDPF217X1LN15W-40,51930,[S]Color Temperature (CCT),4000K
TF-UDPF217X1LN15W,TF-UDPF217X1LN15W-50,51931,[S]Color Temperature (CCT),5000K
OD-L34STK4DIM,OD-L34STK4DIM-40K,51949,[S]Color Temperature (CCT),4000K
OD-L34STK4DIM,OD-L34STK4DIM-50K,51950,[S]Color Temperature (CCT),5000K
OD-LTF24DIM/40K,OD-LTF24DIM/40K-42,51955,[S]Wattage & Lumen Options,42 Watts / 4650 Lumens
OD-LTF24DIM/40K,OD-LTF24DIM/40K-68,51957,[S]Wattage & Lumen Options,68 Watts / 7550 Lumens
OD-L23FM16ALDIM,OD-L23FM16ALDIM-30K,51962,[S]Color Temperature (CCT),3000K
OD-L23FM16ALDIM,OD-L23FM16ALDIM-40K,51963,[S]Color Temperature (CCT),4000K
OD-CL-L22FM12PLDIM,OD-CL-L22FM14PLDIM-30K,77870,[S]Color Temperature (CCT),3000K
OD-CL-L22FM12PLDIM,OD-CL-L22FM14PLDIM-40K,77871,[S]Color Temperature (CCT),4000K
OD-L15WSALDIM,OD-L15WSALDIM-30K,51974,[S]Color Temperature (CCT),3000K
OD-L15WSALDIM,OD-L15WSALDIM-40K,51975,[S]Color Temperature (CCT),4000K
OD-L23VL2ALDIM,OD-L23VL2ALDIM-30K,51978,[S]Color Temperature (CCT),3000K
OD-L23VL2ALDIM,OD-L23VL2ALDIM-40K,51979,[S]Color Temperature (CCT),4000K
TF-SFL10L,TF-SFL10L-50W5562LMV50KBZ,51995,[S]Wattage Options,50 Watts
TF-SFL10L,TF-SFL10L-75W8645LMV50KBZ,51996,[S]Wattage Options,75 Watts
TF-PLF12L,TF-PLF12L-70W9000LDMV50K,51997,[S]Wattage Options,70 Watts
TF-PLF12L,TF-PLF12L-105W13400LDMV50K,51998,[S]Wattage Options,105 Watts
TF-SM302LU5WD,TF-SM302LU5WD-35WMV50KBZ,51999,[S]Wattage Up / Down Options,5W / 35W
TF-SM302LU5WD,TF-SM302LU5WD-70WMV50KBZ,52000,[S]Wattage Up / Down Options,5W / 70W
TF-DCC150S,TF-DCC150SR45W4900LMV50K-45,78874,[S]Wattage Options,45 Watts
TF-DCC150S,TF-DCC150SR70W7500LMV50K,78875,[S]Wattage Options,70 Watts
EL-EBRT,EL-EBRT-1000e,52003,[S]Color Temperature (CCT),3000K
EL-EBRT,EL-EBRT-1050e,52004,[S]Color Temperature (CCT),5000K
TF-DC056L,TF-DC056L-17W2000LMV50K,52005,[S]Wattage Options,17 Watts
TF-DC056L,TF-DC056L-25W2700LMV50K,52006,[S]Wattage Options,25 Watts
TF-DC150SR,TF-DC150SR-45W4900LMV50K,52018,[S]Wattage Options,45 Watts
TF-DC150SR,TF-DC150SR-70W7900LMV50K,52019,[S]Wattage Options,70 Watts
TF-HTLINCLPLED,TF-HTLINCLPLED-WH,52053,[S]Finish Options,White
TF-HTLINCLPLED,TF-HTLINCLPLED-BK,52055,[S]Finish Options,Black
TF-HTWINCLPLED,TF-HTWINCLPLED-WH,52085,[S]Finish Options,White
TF-HTWINCLPLED,TF-HTWINCLPLED-BK,52086,[S]Finish Options,Black
TF-HTPINCLPLED,TF-HTPINCLPLED-BK,52099,[S]Finish Options,Black
TF-HTPINCLPLED,TF-HTPINCLPLED-WH,52100,[S]Finish Options,White
TF-HOLINCLPLED,TF-HOLINCLPLED-BK,52113,[S]Finish Options,Black
TF-HOLINCLPLED,TF-HOLINCLPLED-WH,52114,[S]Finish Options,White
TF-HOWINCLPLED,TF-HOWINCLPLED-WH,52127,[S]Finish Options,White
TF-HOWINCLPLED,TF-HOWINCLPLED-BK,52128,[S]Finish Options,Black
TF-HOPINCLPLED,TF-HOPINCLPLED-WH,52141,[S]Finish Options,White
TF-HOPINCLPLED,TF-HOPINCLPLED-BK,52142,[S]Finish Options,Black
TF-AOWINCLPLED,TF-AOWINCLPLED-BK,52155,[S]Finish Options,Black
TF-AOWINCLPLED,TF-AOWINCLPLED-WH,52157,[S]Finish Options,White
EE-TCB2X2-26W,EE-TCB2X2-26W-835,52166,[S]Color Temperature (CCT),3500K
EE-TCB2X2-26W,EE-TCB2X2-26W-840,52167,[S]Color Temperature (CCT),4000K (Standard)
EE-TCB2X2-26W,EE-TCB2X2-26W-850,52168,[S]Color Temperature (CCT),5000K
TF-AOPINCLPLED,TF-AOPINCLPLED-WH,52169,[S]Finish Options,White
TF-AOPINCLPLED,TF-AOPINCLPLED-BK,52170,[S]Finish Options,Black
EE-TRFK2X4,EE-TRFK2X4-840,52177,[S]Color Temperature (CCT),4000K
EE-TRFK2X4,EE-TRFK2X4-850,52179,[S]Color Temperature (CCT),5000K
TF-AOLINCLPLED,TF-AOLINCLPLED-WH,52181,[S]Finish Options,White
TF-AOLINCLPLED,TF-AOLINCLPLED-BK,52182,[S]Finish Options,Black
EE-SL2-20W,EE-SL2-20W-840,52183,[S]Color Temperature (CCT),4000K
EE-SL2-20W,EE-SL2-20W-850,52184,[S]Color Temperature (CCT),5000K
TF-DHL13W1000LD120,TF-DHL13W1000LD120-BK40K,52185,[S]Finish Options,Black
TF-DHL13W1000LD120,TF-DHL13W1000LD120-WH40K,52186,[S]Finish Options,White
TF-DHINCLPLED,TF-DHINCLPLED-BK,52188,[S]Finish Options,Black
TF-DHINCLPLED,TF-DHINCLPLED-WH,52189,[S]Finish Options,White
TF-APWL13W1000LD120,TF-APWL13W1000LD120-BK40K,52193,[S]Finish Options,Black
TF-APWL13W1000LD120,TF-APWL13W1000LD120-WH40K,52194,[S]Finish Options,White
TF-APWL11W912LMV,TF-APWL11W912LMV-WH40K,52200,[S]Finish Options,White
TF-APWL11W912LMV,TF-APWL11W912LMV-BK40K,52202,[S]Finish Options,Black
EE-SRFK4-26W,EE-SRFK4-26W-840,52203,[S]Color Temperature (CCT),4000K
EE-SRFK4-26W,EE-SRFK4-26W-850,52204,[S]Color Temperature (CCT),5000K
TF-SCWINCLPLED,TF-SCWINCLPLED-BK,52211,[S]Finish Options,Black
TF-SCWINCLPLED,TF-SCWINCLPLED-WH,52212,[S]Finish Options,White
EE-LHB4,EE-LHB4-225W-850-F-XE-GE,52213,[S]Wattage & Lumen Options,225 Watts / 29\213 Lumens
EE-LHB4,EE-LHB4-275W-850-F-XE-GE,52214,[S]Wattage & Lumen Options,275 Watts / 34\715 Lumens
EE-LHB4,EE-LHB4-320W-850-F-XE-GE,52215,[S]Wattage & Lumen Options,320 Watts / 42\051 Lumens
TF-PRWINCLPLED,TF-PRWINCLPLED-WH,52222,[S]Finish Options,White
TF-PRWINCLPLED,TF-PRWINCLPLED-BK,52223,[S]Finish Options,Black
TF-PRPINCLPLED,TF-PRPINCLPLED-BK,52233,[S]Finish Options,Black
TF-PRPINCLPLED,TF-PRPINCLPLED-WH,52235,[S]Finish Options,White
TF-PRLINCLPLED,TF-PRLINCLPLED-BK,52246,[S]Finish Options,Black
TF-PRLINCLPLED,TF-PRLINCLPLED-WH,52247,[S]Finish Options,White
TF-COLINCLPLED,TF-COLINCLPLED-BK,52268,[S]Finish Options,Black
TF-COLINCLPLED,TF-COLINCLPLED-WH,52269,[S]Finish Options,White
EE-SMC,EE-SMC-60W-50K,52284,[S]Wattage & Lumen Options,60 Watts / 6\709 Lumens
EE-SMC,EE-SMC-120W-50K,52285,[S]Wattage & Lumen Options,120 Watts / 14\604 Lumens
EE-PGC,EE-PGC-40W-50,52288,[S]Wattage & Lumen Options,40 Watts / 4\303 Lumens
EE-PGC,EE-PGC-60W-50,52290,[S]Wattage & Lumen Options,60 Watts / 6\056 Lumens
EE-CHB,EE-CHB-13L-100W G3 ECO,52292,[S]Wattage & Lumen Options,100 Watts / 13\000 Lumens
EE-CHB,EE-CHB-19L-150W G3 ECO,52294,[S]Wattage & Lumen Options,150 Watts / 19\000 Lumens
EE-CHB,EE-CHB-25L-200W G3 ECO,52295,[S]Wattage & Lumen Options,200 Watts / 25\000 Lumens
EE-CHB,EE-CHB-30L-240W G3 ECO,52297,[S]Wattage & Lumen Options,240 Watts / 31\000 Lumens
EL-ET8,EL-ET8-1141-13-CASE10,52301,[S]Color Temperature (CCT),4000K
EL-ET8,EL-ET8-1151-13-CASE10,52302,[S]Color Temperature (CCT),5000K
TF-NOWINCLPLED,TF-NOWINCLPLED-BK,52300,[S]Finish Options,Black
TF-NOWINCLPLED,TF-NOWINCLPLED-WH,52303,[S]Finish Options,White
EL-EUB,EL-EUB-2140H,52305,[S]Color Temperature (CCT),4000K
EL-EUB,EL-EUB-2150H,52307,[S]Color Temperature (CCT),5000K
TF-NOP2L26W2000LD120,TF-NOP2L26W2000LD120-BK40K,52304,[S]Finish Options,Black
TF-NOP2L26W2000LD120,TF-NOP2L26W2000LD120-WH40K,52306,[S]Finish Options,White
TF-NOP2INCLPLED,TF-NOP2INCLPLED-BK,52308,[S]Finish Options,Black
TF-NOP2INCLPLED,TF-NOP2INCLPLED-WH,52309,[S]Finish Options,White
TF-NOBL13W1000LD120WH,TF-NOBL13W1000LD120WH-30K,52310,[S]Color Temperature (CCT),3000K
TF-NOBL13W1000LD120WH,TF-NOBL13W1000LD120WH-40K,52311,[S]Color Temperature (CCT),4000K
TF-CEOL11W912LMV,TF-CEOL11W912LMV-BK40K,52312,[S]Finish Options,Black
TF-CEOL11W912LMV,TF-CEOL11W912LMV-WH40K,52313,[S]Finish Options,White
TF-CEOL13W1000LD120,TF-CEOL13W1000LD120-BK40K,52314,[S]Finish Options,Black
TF-CEOL13W1000LD120,TF-CEOL13W1000LD120-WH40K,52315,[S]Finish Options,White
TF-LWPFR15W1500LMV,TF-LWPFR15W1500LMV-30K,52320,[S]Color Temperature (CCT),3000K
TF-LWPFR15W1500LMV,TF-LWPFR15W1500LMV-40K,52321,[S]Color Temperature (CCT),4000K
TF-MWPFRACL13W1000LD120,TF-MWPFRACL13W1000LD120-30K,52323,[S]Color Temperature (CCT),3000K
TF-MWPFRACL13W1000LD120,TF-MWPFRACL13W1000LD120-40K,52324,[S]Color Temperature (CCT),4000K
TF-SWPFRACL13W1000LD120,TF-SWPFRACL13W1000LD120-30K,52333,[S]Color Temperature (CCT),3000K
TF-SWPFRACL13W1000LD120,TF-SWPFRACL13W1000LD120-40K,52335,[S]Color Temperature (CCT),4000K
TF-F1010CLAC10L,TF-F1010CLAC10L-14W1400LD12040K,52343,[S]Wattage Options,14 Watts
TF-F1010CLAC10L,TF-F1010CLAC10L-23W1900LD12040K,52345,[S]Wattage Options,23 Watts
TF-WPCINCLPLED,TF-WPCINCLPLED-WHCSJ,52358,[S]Finish Options,White
TF-WPCINCLPLED,TF-WPCINCLPLED-BKCSJ,52359,[S]Finish Options,Black
TF-BPCINCLPLEDWH,TF-BCCINCLPLEDWHCAG,78886,[S]Finish Options,Clear Acrylic
TF-BPCINCLPLEDWH,TF-BPCINCLPLEDWHWAG-WH,78887,[S]Finish Options,White Acrylic
TF-BCCINCLPLED,TF-BCCINCLPLED-BKCAG,52374,[S]Finish Options,Black
TF-BCCINCLPLED,TF-BCCINCLPLED-WHCAG,52376,[S]Finish Options,White
TF-CBPL11W912LMV,TF-CBPL11W912LMV-WH40K,52395,[S]Finish Options,White
TF-CBPL11W912LMV,TF-CBPL11W912LMV-BK40K,52397,[S]Finish Options,Black
TF-CBPL13W1000LD120,TF-CBPL13W1000LD120-WH,52402,[S]Finish Options,White
TF-CBPL13W1000LD120,TF-CBPL13W1000LD120-BK,52404,[S]Finish Options,Black
TF-SMC11L28W1700LD12030K,TF-SMC11L28W1700LD12030K-WH,52566,[S]Finish Options,White
TF-SMC11L28W1700LD12030K,TF-SMC11L28W1700LD12030K-BN,52567,[S]Finish Options,Brushed Nickel
TF-RFSFFR24LJ12W1200LDMV,TF-RFSFFR24LJ12W1200LDMV-30K,52798,[S]Color Temperature (CCT),3000K
TF-RFSFFR24LJ12W1200LDMV,TF-RFSFFR24LJ12W1200LDMV-35K,52799,[S]Color Temperature (CCT),3500K
TF-RFSFFR24LJ12W1200LDMV,TF-RFSFFR24LJ12W1200LDMV-40K,52800,[S]Color Temperature (CCT),4000K
TF-RFSFFR24LJ12W1200LDMV,TF-RFSFFR24LJ12W1200LDMV-50K,52801,[S]Color Temperature (CCT),5000K
TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-30K,52806,[S]Color Temperature (CCT),3000K
TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-35K,52807,[S]Color Temperature (CCT),3500K
TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-40K,52808,[S]Color Temperature (CCT),4000K
TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-50K,52809,[S]Color Temperature (CCT),5000K
TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-30K,52814,[S]Color Temperature (CCT),3000K
TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-35K,52815,[S]Color Temperature (CCT),3500K
TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-40K,52816,[S]Color Temperature (CCT),4000K
