sku,upc_ean,cost-USD,msrp-USD,imap-USD
WM-LA-115-BZ-12IN,845060075175,61.94,98.78,89.74
WM-LA-117-BZ-12IN,845060075182,61.94,98.78,89.74
WM-LA-116-BZ-12IN,845060075199,61.94,98.78,89.74
WM-LA-118-BZ-12IN,845060075205,61.94,98.78,89.74
WM-LA-111-BZ-12IN,845060075212,61.94,98.78,89.74
WM-LA-111-CR-12IN,845060075229,61.94,98.78,89.74
WM-LA-116-CR-12IN,845060075236,61.94,98.78,89.74
WM-LA-117-CR-12IN,845060075243,61.94,98.78,89.74
WM-EXAD143,845060008920,3.69,5.86,5.20
WM-EX123-50,845060001655,49.98,79.78,70.74
WM-EX123-100,845060001662,79.94,181.78,160.74
WM-EX143-25,845060001549,21.20,33.78,29.74
WM-EX143-50,845060001556,35.98,57.78,50.74
WM-EX163-25,845060001440,11.58,18.78,16.74
WM-EX163-50,845060001457,17.25,39.78,35.74
WM-EXL143-50,845060008746,28.98,46.78,40.74
WM-EXL123-50,845060008807,53.98,85.78,76.74
WM-DRY4,845060000146,7.72,17.78,15.74
WM-DRY5,845060000153,8.96,20.78,18.74
WM-LFX-XS-15W-30K-TR,845060074567,23.90,42.78,37.74
WM-LFX-XS-15W-40K-TR,845060074574,23.90,42.78,37.74
WM-LFX-XS-15W-50K-TR,845060074581,23.90,42.78,37.74
WM-LA-120-BZ,845060050288,55.94,88.78,80.74
WM-CRLC4-15W-30K-A-D,845060075250,49.99,85.78,76.74
WM-CRLC4-15W-40K-A-D,845060075267,49.99,93.78,82.74
WM-CRLC4-15W-50K-A-D,845060075274,49.99,93.78,82.74
WM-CRLC4-15W-MCT-A-D,845060075281,49.99,93.78,82.74
WM-CRLC4-15W-30K-A-D-WH,845060075298,51.53,88.78,78.74
WM-CRLC4-15W-40K-A-D-WH,845060075304,51.53,93.78,82.74
WM-CRLC4-15W-50K-A-D-WH,845060075311,51.53,93.78,82.74
WM-CRLC4-15W-MCT-A-D-WH,845060075328,51.53,93.78,82.74
WM-CRLC4-15W-30K-S-D,845060075335,53.10,90.78,80.74
WM-CRLC4-15W-40K-S-D,845060075342,53.10,93.78,82.74
WM-CRLC4-15W-50K-S-D,845060075359,53.10,93.78,82.74
WM-CRLC4-15W-MCT-S-D,845060075366,53.10,93.78,82.74
WM-CRLC4-15W-30K-SA-D,845060075373,56.20,95.78,84.74
WM-CRLC4-15W-40K-SA-D,845060075380,56.20,93.78,82.74
WM-CRLC4-15W-50K-SA-D,845060075397,56.20,93.78,82.74
WM-CRLC4-15W-MCT-SA-D,845060075403,56.20,93.78,82.74
WM-CRLC4-15W-30K-S-D-WH,845060075410,54.65,93.78,82.74
WM-CRLC4-15W-40K-S-D-WH,845060075427,54.65,93.78,82.74
WM-CRLC4-15W-50K-S-D-WH,845060075434,54.65,93.78,82.74
WM-CRLC4-15W-MCT-S-D-WH,845060075441,54.65,93.78,82.74
WM-CRLC4-15W-30K-SA-D-WH,845060075458,60.87,103.78,91.74
WM-CRLC4-15W-40K-SA-D-WH,845060075465,60.87,93.78,82.74
WM-CRLC4-15W-50K-SA-D-WH,845060075472,60.87,93.78,82.74
WM-CRLC4-15W-MCT-SA-D-WH,845060075489,60.87,93.78,82.74
WM-CRLC4-20W-30K-A-D,845060075496,57.99,98.78,87.74
WM-CRLC4-20W-40K-A-D,845060075502,57.99,105.78,93.74
WM-CRLC4-20W-50K-A-D,845060075519,57.99,105.78,93.74
WM-CRLC4-20W-MCT-A-D,845060075526,57.99,105.78,93.74
WM-CRLC4-20W-30K-A-D-WH,845060075533,59.53,100.78,89.74
WM-CRLC4-20W-40K-A-D-WH,845060075540,59.53,105.78,93.74
WM-CRLC4-20W-50K-A-D-WH,845060075557,59.53,105.78,93.74
WM-CRLC4-20W-MCT-A-D-WH,845060075564,59.53,105.78,93.74
WM-CRLC4-20W-30K-S-D,845060075571,61.10,103.78,91.74
WM-CRLC4-20W-40K-S-D,845060075588,61.10,105.78,93.74
WM-CRLC4-20W-50K-S-D,845060075595,61.10,105.78,93.74
WM-CRLC4-20W-MCT-S-D,845060075601,61.10,105.78,93.74
WM-CRLC4-20W-30K-SA-D,845060075618,64.20,108.78,96.74
WM-CRLC4-20W-40K-SA-D,845060075625,64.20,105.78,93.74
WM-CRLC4-20W-50K-SA-D,845060075632,64.20,105.78,93.74
WM-CRLC4-20W-MCT-SA-D,845060075649,64.20,105.78,93.74
WM-CRLC4-20W-30K-S-D-WH,845060075656,62.65,105.78,93.74
WM-CRLC4-20W-40K-S-D-WH,845060075663,62.65,105.78,93.74
WM-CRLC4-20W-50K-S-D-WH,845060075670,62.65,105.78,93.74
WM-CRLC4-20W-MCT-S-D-WH,845060075687,62.65,105.78,93.74
WM-CRLC4-20W-30K-SA-D-WH,845060075694,68.87,115.78,102.74
WM-CRLC4-20W-40K-SA-D-WH,845060075700,68.87,105.78,93.74
WM-CRLC4-20W-50K-SA-D-WH,845060075717,68.87,105.78,93.74
WM-CRLC4-20W-MCT-SA-D-WH,845060075724,68.87,105.78,93.74
WM-CRLC6-15W-30K-A-D,845060075816,53.10,90.78,80.74
WM-CRLC6-15W-40K-A-D,845060075823,53.10,90.78,80.74
WM-CRLC6-15W-50K-A-D,845060075830,53.10,90.78,80.74
WM-CRLC6-15W-MCT-A-D,845060075847,53.10,90.78,80.74
WM-CRLC6-15W-30K-A-D-WH,845060075854,54.65,93.78,82.74
WM-CRLC6-15W-40K-A-D-WH,845060075861,54.65,93.78,82.74
WM-CRLC6-15W-50K-A-D-WH,845060075878,54.65,93.78,82.74
WM-CRLC6-15W-MCT-A-D-WH,845060075885,54.65,93.78,82.74
WM-CRLC6-15W-30K-S-D,845060075892,54.65,93.78,82.74
WM-CRLC6-15W-40K-S-D,845060075908,54.65,93.78,82.74
WM-CRLC6-15W-50K-S-D,845060075915,54.65,93.78,82.74
WM-CRLC6-15W-MCT-S-D,845060075922,54.65,93.78,82.74
WM-CRLC6-15W-30K-SA-D,845060075939,59.30,99.78,88.74
WM-CRLC6-15W-40K-SA-D,845060075946,59.30,99.78,88.74
WM-CRLC6-15W-50K-SA-D,845060075953,59.30,99.78,88.74
WM-CRLC6-15W-MCT-SA-D,845060075960,59.30,99.78,88.74
WM-CRLC6-15W-30K-S-D-WH,845060075977,56.20,95.78,84.74
WM-CRLC6-15W-40K-S-D-WH,845060075984,56.20,95.78,84.74
WM-CRLC6-15W-50K-S-D-WH,845060075991,56.20,95.78,84.74
WM-CRLC6-15W-MCT-S-D-WH,845060076004,56.20,95.78,84.74
WM-CRLC6-15W-30K-SA-D-WH,845060076011,60.87,103.78,91.74
WM-CRLC6-15W-40K-SA-D-WH,845060076028,60.87,103.78,91.74
WM-CRLC6-15W-50K-SA-D-WH,845060076035,60.87,103.78,91.74
WM-CRLC6-15W-MCT-SA-D-WH,845060076042,60.87,103.78,91.74
WM-CRLC6-20W-30K-A-D,845060076059,60.10,104.78,92.74
WM-CRLC6-20W-40K-A-D,845060076066,60.10,104.78,92.74
WM-CRLC6-20W-50K-A-D,845060076073,60.10,104.78,92.74
WM-CRLC6-20W-MCT-A-D,845060076080,60.10,104.78,92.74
WM-CRLC6-20W-30K-A-D-WH,845060076097,62.65,106.78,94.74
WM-CRLC6-20W-40K-A-D-WH,845060076103,62.65,106.78,94.74
WM-CRLC6-20W-50K-A-D-WH,845060076110,62.65,106.78,94.74
WM-CRLC6-20W-MCT-A-D-WH,845060076127,62.65,106.78,94.74
WM-CRLC6-20W-30K-S-D,845060076134,62.65,106.78,94.74
WM-CRLC6-20W-40K-S-D,845060076141,62.65,106.78,94.74
WM-CRLC6-20W-50K-S-D,845060076158,62.65,106.78,94.74
WM-CRLC6-20W-MCT-S-D,845060076165,62.65,106.78,94.74
WM-CRLC6-20W-30K-SA-D,845060076172,67.30,114.78,101.74
WM-CRLC6-20W-40K-SA-D,845060076189,67.30,114.78,101.74
WM-CRLC6-20W-50K-SA-D,845060076196,67.30,114.78,101.74
WM-CRLC6-20W-MCT-SA-D,845060076202,67.30,114.78,101.74
WM-CRLC6-20W-30K-S-D-WH,845060076219,64.20,109.78,97.74
WM-CRLC6-20W-40K-S-D-WH,845060076226,64.20,109.78,97.74
WM-CRLC6-20W-50K-S-D-WH,845060076233,64.20,109.78,97.74
WM-CRLC6-20W-MCT-S-D-WH,845060076240,64.20,109.78,97.74
WM-CRLC6-20W-30K-SA-D-WH,845060076257,68.87,115.78,102.74
WM-CRLC6-20W-40K-SA-D-WH,845060076264,68.87,115.78,102.74
WM-CRLC6-20W-50K-SA-D-WH,845060076271,68.87,115.78,102.74
WM-CRLC6-20W-MCT-SA-D-WH,845060076288,68.87,115.78,102.74
WM-LFX-ASA-WH,845060074215,34.13,54.78,48.74
WM-LFX-PASF-WH,845060074208,9.52,15.78,13.74
WM-LRD-7W-27K-4WTR-WH,845060076394,23.33,40.78,35.74
WM-LRD-7W-30K-4WTR-WH,845060076400,23.33,40.78,35.74
WM-LRD-7W-35K-4WTR-WH,845060076417,23.33,40.78,35.74
WM-LRD-7W-40K-4WTR-WH,845060076424,23.33,40.78,35.74
WM-LRD-7W-50K-4WTR-WH,845060076431,23.33,40.78,35.74
WM-LRD-10W-27K-4WTR-WH,845060076448,23.33,40.78,35.74
WM-LRD-10W-30K-4WTR-WH,845060076455,23.33,40.78,35.74
WM-LRD-10W-35K-4WTR-WH,845060076462,23.33,40.78,35.74
WM-LRD-10W-40K-4WTR-WH,845060076479,23.33,40.78,35.74
WM-LRD-10W-50K-4WTR-WH,845060076486,23.33,40.78,35.74
WM-LRD-7W-27K-4WTR-BK,845060076493,23.33,40.78,35.74
WM-LRD-7W-30K-4WTR-BK,845060076509,23.33,40.78,35.74
WM-LRD-7W-35K-4WTR-BK,845060076516,23.33,40.78,35.74
WM-LRD-7W-40K-4WTR-BK,845060076523,23.33,40.78,35.74
WM-LRD-7W-50K-4WTR-BK,845060076530,23.33,40.78,35.74
WM-LRD-10W-27K-4WTR-BK,845060076547,23.33,40.78,35.74
WM-LRD-10W-30K-4WTR-BK,845060076554,23.33,40.78,35.74
WM-LRD-10W-35K-4WTR-BK,845060076561,23.33,40.78,35.74
WM-LRD-10W-40K-4WTR-BK,845060076578,23.33,40.78,35.74
WM-LRD-10W-50K-4WTR-BK,845060076585,23.33,40.78,35.74
WM-LRD-7W-27K-4WTR-C,845060076592,23.33,40.78,35.74
WM-LRD-7W-30K-4WTR-C,845060076608,23.33,40.78,35.74
WM-LRD-7W-35K-4WTR-C,845060076615,23.33,40.78,35.74
WM-LRD-7W-40K-4WTR-C,845060076622,23.33,40.78,35.74
WM-LRD-7W-50K-4WTR-C,845060076639,23.33,40.78,35.74
WM-LRD-10W-27K-4WTR-C,845060076646,23.33,40.78,35.74
WM-LRD-10W-30K-4WTR-C,845060076653,23.33,40.78,35.74
WM-LRD-10W-35K-4WTR-C,845060076660,23.33,40.78,35.74
WM-LRD-10W-40K-4WTR-C,845060076677,23.33,40.78,35.74
WM-LRD-10W-50K-4WTR-C,845060076684,23.33,40.78,35.74
WM-LRD-7W-27K-4WTR-MG,845060076691,23.33,40.78,35.74
WM-LRD-7W-30K-4WTR-MG,845060076707,23.33,40.78,35.74
WM-LRD-7W-35K-4WTR-MG,845060076714,23.33,40.78,35.74
WM-LRD-7W-40K-4WTR-MG,845060076721,23.33,40.78,35.74
WM-LRD-7W-50K-4WTR-MG,845060076738,23.33,40.78,35.74
WM-LRD-10W-27K-4WTR-MG,845060076745,23.33,40.78,35.74
WM-LRD-10W-30K-4WTR-MG,845060076752,23.33,40.78,35.74
WM-LRD-10W-35K-4WTR-MG,845060076769,23.33,40.78,35.74
WM-LRD-10W-40K-4WTR-MG,845060076776,23.33,40.78,35.74
WM-LRD-10W-50K-4WTR-MG,845060076783,23.33,40.78,35.74
WM-LRD-7W-27K-4WTR-HZ,845060076790,23.33,40.78,35.74
WM-LRD-7W-30K-4WTR-HZ,845060076806,23.33,40.78,35.74
WM-LRD-7W-35K-4WTR-HZ,845060076813,23.33,40.78,35.74
WM-LRD-7W-40K-4WTR-HZ,845060076820,23.33,40.78,35.74
WM-LRD-7W-50K-4WTR-HZ,845060076837,23.33,40.78,35.74
WM-LRD-10W-27K-4WTR-HZ,845060076844,23.33,40.78,35.74
WM-LRD-10W-30K-4WTR-HZ,845060076851,23.33,40.78,35.74
WM-LRD-10W-35K-4WTR-HZ,845060076868,23.33,40.78,35.74
WM-LRD-10W-40K-4WTR-HZ,845060076875,23.33,40.78,35.74
WM-LRD-10W-50K-4WTR-HZ,845060076882,23.33,40.78,35.74
WM-LRD-7W-27K-4WTRPH-WH,845060076899,23.33,40.78,35.74
WM-LRD-7W-30K-4WTRPH-WH,845060076905,23.33,40.78,35.74
WM-LRD-7W-35K-4WTRPH-WH,845060076912,23.33,40.78,35.74
WM-LRD-7W-40K-4WTRPH-WH,845060076929,23.33,40.78,35.74
WM-LRD-7W-50K-4WTRPH-WH,845060076936,23.33,40.78,35.74
WM-LRD-10W-27K-4WTRPH-WH,845060076943,23.33,40.78,35.74
WM-LRD-10W-30K-4WTRPH-WH,845060076950,23.33,40.78,35.74
WM-LRD-10W-35K-4WTRPH-WH,845060076967,23.33,40.78,35.74
WM-LRD-10W-40K-4WTRPH-WH,845060076974,23.33,40.78,35.74
WM-LRD-10W-50K-4WTRPH-WH,845060076981,23.33,40.78,35.74
WM-LRD-7W-27K-4WTRPH-BK,845060076998,23.33,40.78,35.74
WM-LRD-7W-30K-4WTRPH-BK,845060077001,23.33,40.78,35.74
WM-LRD-7W-35K-4WTRPH-BK,845060077018,23.33,40.78,35.74
WM-LRD-7W-40K-4WTRPH-BK,845060077025,23.33,40.78,35.74
WM-LRD-7W-50K-4WTRPH-BK,845060077032,23.33,40.78,35.74
WM-LRD-10W-27K-4WTRPH-BK,845060077049,23.33,40.78,35.74
WM-LRD-10W-30K-4WTRPH-BK,845060077056,23.33,40.78,35.74
WM-LRD-10W-35K-4WTRPH-BK,845060077063,23.33,40.78,35.74
WM-LRD-10W-40K-4WTRPH-BK,845060077070,23.33,40.78,35.74
WM-LRD-10W-50K-4WTRPH-BK,845060077087,23.33,40.78,35.74
WM-LRD-7W-27K-4WTRSL-WH,845060077094,23.33,40.78,35.74
WM-LRD-7W-30K-4WTRSL-WH,845060077100,23.33,40.78,35.74
WM-LRD-7W-35K-4WTRSL-WH,845060077117,23.33,40.78,35.74
WM-LRD-7W-40K-4WTRSL-WH,845060077124,23.33,40.78,35.74
WM-LRD-7W-50K-4WTRSL-WH,845060077131,23.33,40.78,35.74
WM-LRD-10W-27K-4WTRSL-WH,845060077148,23.33,40.78,35.74
WM-LRD-10W-30K-4WTRSL-WH,845060077155,23.33,40.78,35.74
WM-LRD-10W-35K-4WTRSL-WH,845060077162,23.33,40.78,35.74
WM-LRD-10W-40K-4WTRSL-WH,845060077179,23.33,40.78,35.74
WM-LRD-10W-50K-4WTRSL-WH,845060077186,23.33,40.78,35.74
WM-LRD-7W-27K-4WTRSL-BK,845060077193,23.33,40.78,35.74
WM-LRD-7W-30K-4WTRSL-BK,845060077209,23.33,40.78,35.74
WM-LRD-7W-35K-4WTRSL-BK,845060077216,23.33,40.78,35.74
WM-LRD-7W-40K-4WTRSL-BK,845060077223,23.33,40.78,35.74
WM-LRD-7W-50K-4WTRSL-BK,845060077230,23.33,40.78,35.74
WM-LRD-10W-27K-4WTRSL-BK,845060077247,23.33,40.78,35.74
WM-LRD-10W-30K-4WTRSL-BK,845060077254,23.33,40.78,35.74
WM-LRD-10W-35K-4WTRSL-BK,845060077261,23.33,40.78,35.74
WM-LRD-10W-40K-4WTRSL-BK,845060077278,23.33,40.78,35.74
WM-LRD-10W-50K-4WTRSL-BK,845060077285,23.33,40.78,35.74
WM-USB2-15TR-WH,845060006964,6.41,10.78,9.74
WM-USB2-20TR-WH,845060006971,6.41,10.78,9.74
WM-SCO-4FT-40W-MCT-BB,845060074284,129.90,226.78,201.74
WM-SCO-4FT-40W-MCT-WB,845060074277,129.90,226.78,201.74
WM-SCO-4FT-40W-MCT-WW,845060077841,129.90,226.78,201.74
WM-SCO-4FT-40W-MCT-BW,845060077858,129.90,226.78,201.74
WM-CL-EHL-12-27W-MCTP-E26,845060074536,27.90,49.78,43.74
WM-CL-EHL-36-54W-MCTP-E39,845060074543,44.90,80.78,71.74
WM-CL-EHL-80-120W-MCTP-E39,845060074550,96.90,168.78,149.74
WM-DLS6-MCT-BN,845060074635,18.17,28.78,25.74
WM-SSLRB4-MCT5,845060074512,13.80,25.78,22.74
WM-SSLRB6-MCT5,845060074529,15.94,28.78,25.74
WM-LF3-WH-30WW-TR,845060047196,21.29,33.78,29.74
WM-LW360-25W-40K,845060029666,72.94,115.78,102.74
WM-LRX-50-120W-MCTP,845060074376,178.90,312.78,277.74
WM-T8-EZ6-U2F-15W-41K-C,845060062205,11.64,20.78,18.74
WM-T8-EZ6-U2F-15W-41K-F,845060062212,11.64,20.78,18.74
WM-T8-EZ6-U2F-15W-50K-C,845060062229,11.64,20.78,18.74
WM-T8-EZ6-U2F-15W-50K-F,845060062236,11.64,20.78,18.74
WM-RDL4-BF-TRMB-BK,845060074000,2.49,3.95,3.51
WM-RDL4-BF-TRMB-BN,845060074017,3.99,6.34,5.62
WM-RDL4-BF-TRMB-ORB,845060074024,2.49,3.95,3.51
WM-RDL6-BF-TRMB-BK,845060074031,3.49,5.54,4.91
WM-RDL6-BF-TRMB-BN,845060074048,4.99,7.92,7.03
WM-RDL6-BF-TRMB-ORB,845060074055,3.49,5.54,4.91
WM-RDL4-BF-TRMS-BK,845060074062,2.49,3.95,3.51
WM-RDL4-BF-TRMS-BN,845060074079,3.99,6.34,5.62
WM-RDL4-BF-TRMS-WH,845060074086,2.49,3.95,3.51
WM-RDL4-BF-TRMS-ORB,845060074093,2.49,3.95,3.51
WM-RDL6-BF-TRMS-BK,845060074109,3.49,5.54,4.91
WM-RDL6-BF-TRMS-BN,845060074116,4.99,7.92,7.03
WM-RDL6-BF-TRMS-WH,845060074123,3.49,5.54,4.91
WM-RDL6-BF-TRMS-ORB,845060074130,3.49,5.54,4.91
WM-LFX-ASA-BK,845060077995,33.06,52.78,46.74
WM-LFX-AWB,845060078077,42.70,67.78,60.74
WM-LFX-AWB-BK,845060078060,44.83,71.78,63.74
WM-LFX-AWB-WH,845060078084,46.97,74.78,66.74
WM-LFX-EXT-BK,845060078008,30.92,49.78,43.74
WM-LFX-PASF-BK,845060078022,9.52,15.78,13.74
WM-LFX-SF-BK,845060078015,29.85,47.78,42.74
WM-LFX-TR-A-BK,845060078039,19.15,30.78,26.74
WM-LFX-TR-B-BK,845060078046,19.15,30.78,26.74
WM-LFX-YK-BK,845060078053,19.15,30.78,26.74
WM-RDL4-ST-MCT5,845060078220,6.20,10.78,9.74
WM-RDL4-ST-MCT5-ORB,845060078244,7.50,12.78,11.74
WM-RDL4-ST-MCT5-BK,845060078268,7.50,12.78,11.74
WM-RDL6-ST-MCT5,845060078237,7.48,12.78,11.74
WM-RDL6-ST-MCT5-ORB,845060078251,9.50,15.78,14.74
WM-RDL6-ST-MCT5-BK,845060078275,9.50,15.78,14.74
WM-RDL4-BF-MCT5,845060073836,6.20,10.78,9.74
WM-RDL4-BF-MCT5-ORB,845060073843,7.50,12.78,11.74
WM-RDL4-BF-MCT5-BK,845060078282,7.50,12.78,11.74
WM-RDL6-BF-MCT5,845060073850,7.48,12.78,11.74
WM-RDL6-BF-MCT5-ORB,845060073867,9.50,15.78,14.74
WM-RDL6-BF-MCT5-BK,845060078299,9.50,15.78,14.74
WM-SSLRB4-TRM-BK,845060078114,2.48,3.94,3.49
WM-SSLRB4-TRM-BN,845060078138,2.48,3.94,3.49
WM-SSLRB4-TRM-ORB,845060078121,2.48,3.94,3.49
WM-SSLRB6-TRM-BK,845060078145,2.94,4.67,4.14
WM-SSLRB6-TRM-BN,845060078169,2.94,4.67,4.14
WM-SSLRB6-TRM-ORB,845060078152,2.94,4.67,4.14
WM-LFE-80W-MCT-D,845060077919,80.90,134.78,119.74
WM-LFE-100W-MCT-D,845060077926,88.90,150.78,133.74
WM-LFE-KN,845060077933,10.59,16.78,14.74
WM-LFE-SF,845060077957,12.73,20.78,17.74
WM-LFE-YK,845060077940,7.38,11.78,10.74
WM-LOV-14-100FT,845060077445,0.30,0.58,0.42
WM-LOV-12-100FT,845060077438,0.46,0.87,0.64
WM-LOV-10-100FT,845060077421,0.69,1.32,0.96
WM-LOV-8-100FT,845060077452,0.80,1.53,1.12
WM-ICF4SJBB,845060063165,11.66,20.78,17.74
WM-ICF4SJBP,845060063202,17.98,31.78,28.74
WM-ICFAL-4,845060063219,38.90,68.78,60.74
WM-ICFAL-6,845060063226,43.90,77.78,68.74
WM-LFX-XXL-300-600W-50K,845060078442,508.90,889.78,788.74
WM-ELB-18150-B,845060058680,110.94,176.78,156.74
WM-CRE-01-BR,845060018554,43.00,68.78,60.74
WM-CRE-01-SIL,845060018561,43.00,68.78,60.74
WM-CRE-02-BR,845060018578,43.00,68.78,60.74
WM-CRE-02-SIL,845060018585,43.00,68.78,60.74
WM-CRE-03-BR,845060018592,43.00,68.78,60.74
WM-CRE-03-SIL,845060018608,43.00,68.78,60.74
WM-CRE-04-BR,845060018615,43.00,68.78,60.74
WM-CRE-04-SIL,845060018622,43.00,68.78,60.74
WM-CRE-05-BR,845060018639,43.00,68.78,60.74
WM-CRE-05-SIL,845060018646,43.00,68.78,60.74
WM-CRE-06-BR,845060018653,43.00,68.78,60.74
WM-CRE-06-SIL,845060018660,43.00,68.78,60.74
WM-CRE-07-BR,845060018691,43.00,68.78,60.74
WM-CRE-07-SIL,845060018707,43.00,68.78,60.74
WM-CRE-08-BR,845060018677,43.00,68.78,60.74
WM-CRE-08-SIL,845060018684,43.00,68.78,60.74
WM-CRE-10-BR,845060021660,43.00,68.78,60.74
WM-CRE-10-SIL,845060021677,43.00,68.78,60.74
WM-CRE-EGN-30K-BR,845060018493,85.94,136.78,121.74
WM-CRE-EGN-30K-SIL,845060018516,85.94,136.78,121.74
WM-CRE-EGN-40K-BR,845060018530,85.94,136.78,121.74
WM-CRE-EGN-40K-SIL,845060018547,85.94,136.78,121.74
WM-CRE-EGN-50K-BR,845060018509,85.94,136.78,121.74
WM-CRE-EGN-50K-SIL,845060018523,85.94,136.78,121.74
WM-CRE-EGN-HL20-30K-BR,845060022605,111.00,176.78,156.74
WM-CRE-EGN-HL20-30K-SIL,845060022629,111.00,176.78,156.74
WM-CRE-EGN-HL20-40K-BR,845060022643,111.00,176.78,156.74
WM-CRE-EGN-HL20-40K-SIL,845060022650,111.00,176.78,156.74
WM-CRE-EGN-HL20-50K-BR,845060022612,111.00,176.78,156.74
WM-CRE-EGN-HL20-50K-SIL,845060022636,111.00,176.78,156.74
WM-CRES-51-BR,845060049701,18.75,29.78,26.74
WM-CRES-51-SIL,845060049725,18.75,29.78,26.74
WM-CRES-52-BR,845060049718,21.45,34.78,30.74
WM-CRES-52-SIL,845060049732,21.45,34.78,30.74
WM-CRES-EGN-30K-BR,845060049749,50.80,80.78,71.74
WM-CRES-EGN-30K-SIL,845060049770,50.80,80.78,71.74
WM-CRES-EGN-40K-BR,845060049756,50.80,80.78,71.74
WM-CRES-EGN-40K-SIL,845060049787,50.80,80.78,71.74
WM-CRES-EGN-50K-BR,845060049763,50.80,80.78,71.74
WM-CRES-EGN-50K-SIL,845060049794,50.80,80.78,71.74
WM-CRL-EGN-18W-30K,845060021530,55.58,88.78,78.74
WM-CRL-EGN-18W-40K,845060021547,55.58,88.78,78.74
WM-CRL-EGN-18W-50K,845060021554,55.58,88.78,78.74
WM-CRL-EGN-27W-30K,845060021585,67.35,106.78,94.74
WM-CRL-EGN-27W-40K,845060021592,67.35,106.78,94.74
WM-CRL-EGN-27W-50K,845060021608,67.35,106.78,94.74
WM-CRL-EGN-40W-30K,845060021639,73.77,117.78,103.74
WM-CRL-EGN-40W-40K,845060021646,73.77,117.78,103.74
WM-CRL-EGN-40W-50K,845060021653,73.77,117.78,103.74
WM-CRL-EGN-54W-30K,845060004243,97.55,154.78,137.74
WM-CRL-EGN-54W-40K,845060003987,97.55,154.78,137.74
WM-CRL-EGN-54W-50K,845060003994,97.55,154.78,137.74
WM-CRL-TRM-10,845060021707,17.36,27.78,24.74
WM-CRL-TRM-6,845060021684,11.60,18.78,16.74
WM-CRL-TRM-8,845060021691,15.36,24.78,21.74
WM-LRD-10W-27K-3WTR-ABK,845060046373,23.33,40.78,35.74
WM-LRD-10W-27K-WTR-BK,845060066463,23.33,40.78,35.74
WM-LRD-10W-27K-WTR-C,845060066470,23.33,40.78,35.74
WM-LRD-10W-27K-WTR-HZ,845060066487,23.33,40.78,35.74
WM-LRD-10W-27K-WTR-MG,845060066494,23.33,40.78,35.74
WM-LRD-10W-27K-WTRPH-BK,845060066500,23.33,40.78,35.74
WM-LRD-10W-27K-WTRPH-WH,845060066517,23.33,40.78,35.74
WM-LRD-10W-27K-WTRSL-BK,845060066524,23.33,40.78,35.74
WM-LRD-10W-27K-WTRSL-WH,845060066531,23.33,40.78,35.74
WM-LRD-10W-27K-WTR-WH,845060066548,23.33,40.78,35.74
WM-LRD-10W-30K-3WTR-ABK,845060046427,23.33,40.78,35.74
WM-LRD-10W-30K-WTR-BK,845060066647,23.33,40.78,35.74
WM-LRD-10W-30K-WTR-C,845060066654,23.33,40.78,35.74
WM-LRD-10W-30K-WTR-HZ,845060066661,23.33,40.78,35.74
WM-LRD-10W-30K-WTR-MG,845060066678,23.33,40.78,35.74
WM-LRD-10W-30K-WTRPH-BK,845060066685,23.33,40.78,35.74
WM-LRD-10W-30K-WTRPH-WH,845060066692,23.33,40.78,35.74
WM-LRD-10W-30K-WTRSL-BK,845060066708,23.33,40.78,35.74
WM-LRD-10W-30K-WTRSL-WH,845060066715,23.33,40.78,35.74
WM-LRD-10W-30K-WTR-WH,845060066722,23.33,40.78,35.74
WM-LRD-10W-35K-3WTR-ABK,845060046557,23.33,40.78,35.74
WM-LRD-10W-35K-WTR-BK,845060066821,23.33,40.78,35.74
WM-LRD-10W-35K-WTR-C,845060066838,23.33,40.78,35.74
WM-LRD-10W-35K-WTR-HZ,845060066845,23.33,40.78,35.74
WM-LRD-10W-35K-WTR-MG,845060066852,23.33,40.78,35.74
WM-LRD-10W-35K-WTRPH-BK,845060066869,23.33,40.78,35.74
WM-LRD-10W-35K-WTRPH-WH,845060066876,23.33,40.78,35.74
WM-LRD-10W-35K-WTRSL-BK,845060066883,23.33,40.78,35.74
WM-LRD-10W-35K-WTRSL-WH,845060066890,23.33,40.78,35.74
WM-LRD-10W-35K-WTR-WH,845060066906,23.33,40.78,35.74
WM-LRD-10W-40K-3WTR-ABK,845060046649,23.33,40.78,35.74
WM-LRD-10W-40K-WTR-BK,845060067002,23.33,40.78,35.74
WM-LRD-10W-40K-WTR-C,845060067019,23.33,40.78,35.74
WM-LRD-10W-40K-WTR-HZ,845060067026,23.33,40.78,35.74
WM-LRD-10W-40K-WTR-MG,845060067033,23.33,40.78,35.74
WM-LRD-10W-40K-WTRPH-BK,845060067040,23.33,40.78,35.74
WM-LRD-10W-40K-WTRPH-WH,845060067057,23.33,40.78,35.74
WM-LRD-10W-40K-WTRSL-BK,845060067064,23.33,40.78,35.74
WM-LRD-10W-40K-WTRSL-WH,845060067071,23.33,40.78,35.74
WM-LRD-10W-40K-WTR-WH,845060067088,23.33,40.78,35.74
WM-LRD-10W-50K-3WTR-ABK,845060046694,23.33,40.78,35.74
WM-LRD-10W-50K-WTR-BK,845060067187,23.33,40.78,35.74
WM-LRD-10W-50K-WTR-C,845060067194,23.33,40.78,35.74
WM-LRD-10W-50K-WTR-HZ,845060067200,23.33,40.78,35.74
