product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage & Lumen Options","Color Temperature (CCT)","Size Options","Size & Wattage Options","Finish Options","Wattage Options","End Cap Options","Voltage Rating	Options","Beam Angle Options","Fixture Options","Base Type Options","Voltage Options","Input Voltage Options","Connector Type Options","Lens Options","Main Cable Length","Wattage and Lumen Options","Wattage & Voltage Options","Finial & Globe Options","Select Options","Wattage Up/Down Options","Cable Options"
8356,TF-44PSF117X1WHLN15W,TF-44PSF117X1WHLN15W-35-HC301WH,225.72,225.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8356,TF-44PSF117X1WHLN15W,TF-44PSF117X1WHLN15W-40-HC301WH,225.72,225.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8356,TF-44PSF117X1WHLN15W,TF-44PSF117X1WHLN15W-50-HC301WH,225.72,225.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8358,TF-44PSF217X1WHLN15W,TF-44PSF217X1WHLN15W-35-HC301WH,241.43,241.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8358,TF-44PSF217X1WHLN15W,TF-44PSF217X1WHLN15W-40-HC301WH,241.43,241.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8358,TF-44PSF217X1WHLN15W,TF-44PSF217X1WHLN15W-50-HC301WH,241.43,241.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8360,TF-44PSF132X1WHLN18W,TF-44PSF132X1WHLN18W-35-HC301WH,242.86,242.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8360,TF-44PSF132X1WHLN18W,TF-44PSF132X1WHLN18W-40-HC301WH,242.86,242.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8360,TF-44PSF132X1WHLN18W,TF-44PSF132X1WHLN18W-50-HC301WH,242.86,242.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8361,LOD-A19-60WE,LOD-A19-60WE-9WD27K,3.25,3.25,,,,0,,2700K,,,,,,,,,,,,,,,,,,,,
8361,LOD-A19-60WE,LOD-A19-60WE-9WD50K,2.6,2.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8362,TF-44PSF232X1WHLN18W,TF-44PSF232X1WHLN18W-35-HC301WH,257.15,257.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8362,TF-44PSF232X1WHLN18W,TF-44PSF232X1WHLN18W-40-HC301WH,257.15,257.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8362,TF-44PSF232X1WHLN18W,TF-44PSF232X1WHLN18W-50-HC301WH,257.15,257.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8364,TF-44PSF1328X1WHLN18W,TF-44PSF1328X1WHLN18W-35-HC301WH,442.86,442.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8364,TF-44PSF1328X1WHLN18W,TF-44PSF1328X1WHLN18W-40-HC301WH,442.86,442.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8364,TF-44PSF1328X1WHLN18W,TF-44PSF1328X1WHLN18W-50-HC301WH,442.86,442.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8365,LOD-22PL-30W,LOD-22PL-30W-40K-BSHL,57.15,57.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8365,LOD-22PL-30W,LOD-22PL-30W-50K-BSHL,57.15,57.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8366,LOD-14PL-40W,LOD-14PL-40W-40K-BSHL,52.85,52.85,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8366,LOD-14PL-40W,LOD-14PL-40W-50K-BSHL,52.85,52.85,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8368,TF-66PMW117X1WHLN15W,TF-66PMW117X1WHLN15W-35-HC301WH,244.3,244.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8368,TF-66PMW117X1WHLN15W,TF-66PMW117X1WHLN15W-40-HC301WH,244.3,244.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8368,TF-66PMW117X1WHLN15W,TF-66PMW117X1WHLN15W-50-HC301WH,244.3,244.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8369,LOD-24PL,LOD-24PL-50WP40K-BS,75.75,75.75,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8369,LOD-24PL,LOD-24PL-50WP50K-BS,75.75,75.75,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8371,LOD-22PL,LOD-22PL-25W40K,53.5,53.5,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8371,LOD-22PL,LOD-22PL-25W50K,53.75,53.75,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8372,TF-66PMW132X1WHLN15W,TF-66PMW132X1WHLN15W-35-HC301WH,251.43,251.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8372,TF-66PMW132X1WHLN15W,TF-66PMW132X1WHLN15W-40-HC301WH,251.43,251.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8372,TF-66PMW132X1WHLN15W,TF-66PMW132X1WHLN15W-50-HC301WH,251.43,251.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8373,LOD-14PL,LOD-14PL-40W40K-BS,52.85,52.85,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8373,LOD-14PL,LOD-14PL-40W50K-BS2,52.85,52.85,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8374,TF-66PMW232X1WHLN15W,TF-66PMW232X1WHLN15W-35-HC301WH,272.86,272.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8374,TF-66PMW232X1WHLN15W,TF-66PMW232X1WHLN15W-40-HC301WH,272.86,272.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8374,TF-66PMW232X1WHLN15W,TF-66PMW232X1WHLN15W-50-HC301WH,272.86,272.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8376,TF-66PMW1328X1WHLN15W,TF-66PMW1328X1WHLN15W-35-HC301WH,454.3,454.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8376,TF-66PMW1328X1WHLN15W,TF-66PMW1328X1WHLN15W-40-HC301WH,454.3,454.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8376,TF-66PMW1328X1WHLN15W,TF-66PMW1328X1WHLN15W-50-HC301WH,454.3,454.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8379,TF-66PMW2328X1WHLN15W,TF-66PMW2328X1WHLN15W35-HC301WH,,485.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8379,TF-66PMW2328X1WHLN15W,TF-66PMW2328X1WHLN15W40-HC301WH,,485.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8379,TF-66PMW2328X1WHLN15W,TF-66PMW2328X1WHLN15W50-HC301WH,,485.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8381,LOD-T8B-1200NF,LOD-T8B-1200NF-(40K120C120),17.15,17.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8381,LOD-T8B-1200NF,LOD-T8B-1200NF-(50K120C120),18.95,18.95,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8382,TF-ECLMW217X1WHLN15W,TF-ECLMW217X1WHLN15W-35K,108.6,108.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8382,TF-ECLMW217X1WHLN15W,TF-ECLMW217X1WHLN15W-40K,108.6,108.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8382,TF-ECLMW217X1WHLN15W,TF-ECLMW217X1WHLN15W-50K,108.6,108.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8384,TF-ECLMW232X1WHLN18W,TF-ECLMW232X1WHLN18W-35K,108.6,108.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8384,TF-ECLMW232X1WHLN18W,TF-ECLMW232X1WHLN18W-40K,108.6,108.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8384,TF-ECLMW232X1WHLN18W,TF-ECLMW232X1WHLN18W-50K,108.6,108.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8385,LOD-T8FT36W,"LOD-T8FT36W-4000K (FA8)",28.6,28.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8385,LOD-T8FT36W,"LOD-T8FT36W-5000K (FA8)",28.6,28.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8386,TF-ECLMW417X1WHLN15W,TF-ECLMW417X1WHLN15W-35,180,180,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8386,TF-ECLMW417X1WHLN15W,TF-ECLMW417X1WHLN15W-40,180,180,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8386,TF-ECLMW417X1WHLN15W,TF-ECLMW417X1WHLN15W-50,180,180,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8388,TF-ECLMW432X1WHLN18W,TF-ECLMW432X1WHLN18W-35,194.3,194.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8388,TF-ECLMW432X1WHLN18W,TF-ECLMW432X1WHLN18W-40,194.3,194.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8388,TF-ECLMW432X1WHLN18W,TF-ECLMW432X1WHLN18W-50,194.3,194.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8391,LOD-GT82F10W,LOD-GT82F10W-DM40KF,8.6,8.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8391,LOD-GT82F10W,LOD-GT82F10W-DM50KF,8.6,8.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8392,TF-HOTBD232X1SNLN18W,TF-HOTBD232X1SNLN18W-35,102.86,102.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8392,TF-HOTBD232X1SNLN18W,TF-HOTBD232X1SNLN18W-40,102.86,102.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8392,TF-HOTBD232X1SNLN18W,TF-HOTBD232X1SNLN18W-50,102.86,102.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8394,LOD-3FT15W,LOD-3FT15W-40K,17.15,17.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8394,LOD-3FT15W,LOD-3FT15W-50K,17.15,17.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8396,LOD-C08-M0610,LOD-C08-M0610-(4000K),11.45,11.45,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8396,LOD-C08-M0610,LOD-C08-M0610-(5000K),11.45,11.45,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S32W2600LDMV-30K,165.72,165.72,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S32W2600LDMV-30K,165.72,165.72,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S32W2600LDMV-35K,165.72,165.72,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S32W2600LDMV-35K,165.72,165.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S32W2600LDMV-40K,165.72,165.72,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S32W2600LDMV-40K,165.72,165.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S32W2600LDMV-50K,165.72,165.72,,,,0,,,,,,"32 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S32W2600LDMV-50K,165.72,165.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S48W3500LDMV-30K,184.3,184.3,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S48W3500LDMV-30K,184.3,184.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S48W3500LDMV-35K,184.3,184.3,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S48W3500LDMV-35K,184.3,184.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S48W3500LDMV-40K,184.3,184.3,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S48W3500LDMV-40K,184.3,184.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S48W3500LDMV-50K,184.3,184.3,,,,0,,,,,,"48 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S48W3500LDMV-50K,184.3,184.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S57W4200LDMV-30K,188.6,188.6,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S57W4200LDMV-30K,188.6,188.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S57W4200LDMV-35K,188.6,188.6,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S57W4200LDMV-35K,188.6,188.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S57W4200LDMV-40K,188.6,188.6,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S57W4200LDMV-40K,188.6,188.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S57W4200LDMV-50K,188.6,188.6,,,,0,,,,,,"57 Watts",,,,,,,,,,,,,,,,
8397,TF-PUF248L,TF-PUF248L-S57W4200LDMV-50K,188.6,188.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8398,LOD-GDMT82F,LOD-GDMT82F-8.5W40KF-CASE25,258.93,258.93,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8398,LOD-GDMT82F,LOD-GDMT82F-8.5W50KF-CASE25,258.93,258.93,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8399,LOD-U-2FT18W,LOD-U-2FT18W-40K,15.75,15.75,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8399,LOD-U-2FT18W,LOD-U-2FT18W-50K,15.75,15.75,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S65W5200LDMV-30K,265.72,265.72,,,,0,,,,,,"65 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S65W5200LDMV-30K,265.72,265.72,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S65W5200LDMV-35K,265.72,265.72,,,,0,,,,,,"65 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S65W5200LDMV-35K,265.72,265.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S65W5200LDMV-40K,265.72,265.72,,,,0,,,,,,"65 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S65W5200LDMV-40K,265.72,265.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S65W5200LDMV-50K,265.72,265.72,,,,0,,,,,,"65 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S65W5200LDMV-50K,265.72,265.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S97W7000LDMV-30K,287.15,287.15,,,,0,,,,,,"97 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S97W7000LDMV-30K,287.15,287.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S97W7000LDMV-35K,287.15,287.15,,,,0,,,,,,"97 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S97W7000LDMV-35K,287.15,287.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S97W7000LDMV-40K,287.15,287.15,,,,0,,,,,,"97 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S97W7000LDMV-40K,287.15,287.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S97W7000LDMV-50K,287.15,287.15,,,,0,,,,,,"97 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S97W7000LDMV-50K,287.15,287.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S114W8400LDMV-30K,297.15,297.15,,,,0,,,,,,"114 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S114W8400LDMV-30K,297.15,297.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S114W8400LDMV-35K,297.15,297.15,,,,0,,,,,,"114 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S114W8400LDMV-35K,297.15,297.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S114W8400LDMV-40K,297.15,297.15,,,,0,,,,,,"114 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S114W8400LDMV-40K,297.15,297.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S114W8400LDMV-50K,297.15,297.15,,,,0,,,,,,"114 Watts",,,,,,,,,,,,,,,,
8400,TF-PUF448L,TF-PUF448L-S114W8400LDMV-50K,297.15,297.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8401,LOD-T54FT,LOD-T54FT-14W50K,12.5,12.5,,,,0,"14 Watts / 2000 Lumens",,,,,,,,,,,,,,,,,,,,,
8401,LOD-T54FT,LOD-T54FT-24W50K,13.25,13.25,,,,0,"24 Watts / 3000 Lumens",,,,,,,,,,,,,,,,,,,,,
8403,LOD-C08-M1215,LOD-C08-M1215-(4000K),11.45,11.45,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8403,LOD-C08-M1215,LOD-C08-M1215-(5000K),11.45,11.45,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8406,LOD-GDMT84F-17W,"LOD-GDMT84F-17W-35KF YM2-CASE25",169.65,169.65,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8406,LOD-GDMT84F-17W,"LOD-GDMT84F-17W-40KF YM2-CASE25",169.65,169.65,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8406,LOD-GDMT84F-17W,"LOD-GDMT84F-17W-50KF YM2-CASE25",169.65,169.65,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8408,LOD-GDMT84F,"LOD-GDMT84F-12W35KF YM2",178.6,178.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8408,LOD-GDMT84F,"LOD-GDMT84F-12W40KF YM2",178.6,178.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8408,LOD-GDMT84F,"LOD-GDMT84F-12W50KF YM2",178.6,178.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8412,LOD-HLFL,LOD-HLFL-HLFL-120W50K,185.75,185.75,,,,0,"120 Watts / 18,685 Lumens",,,,,,,,,,,,,,,,,,,,,
8412,LOD-HLFL,LOD-HLFL-HLFL-150W50K,221.45,221.45,,,,0,"150 Watts / 23,596 Lumens",,,,,,,,,,,,,,,,,,,,,
8412,LOD-HLFL,LOD-HLFL-HLFL-200W50K,264.3,264.3,,,,0,"200 Watts / 30,752 Lumens",,,,,,,,,,,,,,,,,,,,,
8417,TF-45WSF48LU,TF-45WSF48LU-R12WD24WDMV-30KWH,432.86,432.86,,,,0,,,,,,,,,,,,,,,,,,,,,"12W / 24W",
8417,TF-45WSF48LU,TF-45WSF48LU-R12WD24WDMV-30KWH,432.86,432.86,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8417,TF-45WSF48LU,TF-45WSF48LU-R12WD24WDMV-35KWH,432.86,432.86,,,,0,,,,,,,,,,,,,,,,,,,,,"12W / 24W",
8417,TF-45WSF48LU,TF-45WSF48LU-R12WD24WDMV-35KWH,432.86,432.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8417,TF-45WSF48LU,TF-45WSF48LU-R12WD24WDMV-40KWH,432.86,432.86,,,,0,,,,,,,,,,,,,,,,,,,,,"12W / 24W",
8417,TF-45WSF48LU,TF-45WSF48LU-R12WD24WDMV-40KWH,432.86,432.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8417,TF-45WSF48LU,TF-45WSF48LU-R12WD24WDMV-50KWH,432.86,432.86,,,,0,,,,,,,,,,,,,,,,,,,,,"12W / 24W",
8417,TF-45WSF48LU,TF-45WSF48LU-R12WD24WDMV-50KWH,432.86,432.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8417,TF-45WSF48LU,TF-45WSF48LU-R18WD36WDMV-30KWH,444.3,444.3,,,,0,,,,,,,,,,,,,,,,,,,,,"18W / 36W",
8417,TF-45WSF48LU,TF-45WSF48LU-R18WD36WDMV-30KWH,444.3,444.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8417,TF-45WSF48LU,TF-45WSF48LU-R18WD36WDMV-35KWH,444.3,444.3,,,,0,,,,,,,,,,,,,,,,,,,,,"18W / 36W",
8417,TF-45WSF48LU,TF-45WSF48LU-R18WD36WDMV-35KWH,444.3,444.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8417,TF-45WSF48LU,TF-45WSF48LU-R18WD36WDMV-40KWH,444.3,444.3,,,,0,,,,,,,,,,,,,,,,,,,,,"18W / 36W",
8417,TF-45WSF48LU,TF-45WSF48LU-R18WD36WDMV-40KWH,444.3,444.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8417,TF-45WSF48LU,TF-45WSF48LU-R18WD36WDMV-50KWH,444.3,444.3,,,,0,,,,,,,,,,,,,,,,,,,,,"18W / 36W",
8417,TF-45WSF48LU,TF-45WSF48LU-R18WD36WDMV-50KWH,444.3,444.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8420,TF-45WSF96LU,TF-45WSF96LU-R24WD48WDMV-30KWH,734.3,734.3,,,,0,,,,,,,,,,,,,,,,,,,,,"24W / 48W",
8420,TF-45WSF96LU,TF-45WSF96LU-R24WD48WDMV-30KWH,734.3,734.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8420,TF-45WSF96LU,TF-45WSF96LU-R24WD48WDMV-35KWH,734.3,734.3,,,,0,,,,,,,,,,,,,,,,,,,,,"24W / 48W",
8420,TF-45WSF96LU,TF-45WSF96LU-R24WD48WDMV-35KWH,734.3,734.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8420,TF-45WSF96LU,TF-45WSF96LU-R24WD48WDMV-40KWH,734.3,734.3,,,,0,,,,,,,,,,,,,,,,,,,,,"24W / 48W",
8420,TF-45WSF96LU,TF-45WSF96LU-R24WD48WDMV-40KWH,734.3,734.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8420,TF-45WSF96LU,TF-45WSF96LU-R24WD48WDMV-50KWH,734.3,734.3,,,,0,,,,,,,,,,,,,,,,,,,,,"24W / 48W",
8420,TF-45WSF96LU,TF-45WSF96LU-R24WD48WDMV-50KWH,734.3,734.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8420,TF-45WSF96LU,TF-45WSF96LU-R36WD72WDMV-30KWH,772.86,772.86,,,,0,,,,,,,,,,,,,,,,,,,,,"36W / 72W",
8420,TF-45WSF96LU,TF-45WSF96LU-R36WD72WDMV-30KWH,772.86,772.86,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8420,TF-45WSF96LU,TF-45WSF96LU-R36WD72WDMV-35KWH,772.86,772.86,,,,0,,,,,,,,,,,,,,,,,,,,,"36W / 72W",
8420,TF-45WSF96LU,TF-45WSF96LU-R36WD72WDMV-35KWH,772.86,772.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,
8420,TF-45WSF96LU,TF-45WSF96LU-R36WD72WDMV-40KWH,772.86,772.86,,,,0,,,,,,,,,,,,,,,,,,,,,"36W / 72W",
8420,TF-45WSF96LU,TF-45WSF96LU-R36WD72WDMV-40KWH,772.86,772.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,
8420,TF-45WSF96LU,TF-45WSF96LU-R36WD72WDMV-50KWH,772.86,772.86,,,,0,,,,,,,,,,,,,,,,,,,,,"36W / 72W",
8420,TF-45WSF96LU,TF-45WSF96LU-R36WD72WDMV-50KWH,772.86,772.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,
8424,TF-LLLSF48L,TF-LLLSF48L30W3000LDMV-30KSA,,322.46,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,
8424,TF-LLLSF48L,TF-LLLSF48L30W3000LDMV-40KSA,,322.46,,,,0,,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,
8426,LOD-LNHB,LOD-LNHB-105WP-50K,125.75,125.75,,,,0,"105 Watts / 14,131 Lumens",,,,,,,,,,,,,,,,,,,,,
8426,LOD-LNHB,LOD-LNHB-165WP-50K,157.15,157.15,,,,0,"165 Watts / 22,027 Lumens",,,,,,,,,,,,,,,,,,,,,
8426,LOD-LNHB,LOD-LNHB-220WP-50K,221.45,221.45,,,,0,"220 Watts / 29,378 Lumens",,,,,,,,,,,,,,,,,,,,,
8431,LOD-HLHB,LOD-HLHB-100W50K-SVA,125,125,,,,0,"100 Watts / 13,999 Lumens",,,,,,,,,,,,,,,,,,,,,
8431,LOD-HLHB,LOD-HLHB-120W50K-SVA,136.8,136.8,,,,0,"120 Watts / 17,419 Lumens",,,,,,,,,,,,,,,,,,,,,
8431,LOD-HLHB,LOD-HLHB-150W50K-SVA,141.45,141.45,,,,0,"150 Watts / 21,869 Lumens",,,,,,,,,,,,,,,,,,,,,
8431,LOD-HLHB,LOD-HLHB-200W50K-SVA,183.95,183.95,,,,0,"200 Watts / 29,233 Lumens",,,,,,,,,,,,,,,,,,,,,
8431,LOD-HLHB,LOD-HLHB-250W50K-SVA,225,225,,,,0,"250 Watts / 36,066 Lumens",,,,,,,,,,,,,,,,,,,,,
8438,LOD-MASQ,LOD-MASQ-40WSAD50K-HL-ARM,100,100,,,,0,"40 Watts / 5,191 Lumens",,,,,,,,,,,,,,,,,,,,,
8438,LOD-MASQ,LOD-MASQ-60WSAD50K-HL-ARM,128.6,128.6,,,,0,"60 Watts / 7,023 Lumens",,,,,,,,,,,,,,,,,,,,,
8440,LOD-WP,LOD-WP-40W50KD-LV,81.45,81.45,,,,0,"40 Watts / 4,960 Lumens",,,,,,,,,,,,,,,,,,,,,
8440,LOD-WP,LOD-WP-60W50KD-LV,104.65,104.65,,,,0,"60 Watts / 7,760 Lumens",,,,,,,,,,,,,,,,,,,,,
8440,LOD-WP,LOD-WP-80W50KD-LV,135.75,135.75,,,,0,"80 Watts / 10,680 Lumens",,,,,,,,,,,,,,,,,,,,,
