id,parent_sku,product_id,description,image_file,url_zoom,url_standard,url_thumbnail,url_tiny
19335,WM-PL12ADJ,10884,"3-Inch Square LED 4.5 Watt Adjustable Slim Puck Light",e/090/d_white__34419.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19335/d_white__34419.1667740094.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19335/d_white__34419.1667740094.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19335/d_white__34419.1667740094.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19335/d_white__34419.1667740094.44.58.jpg?c=1
19336,WM-PL12ADJ,10884,"3-Inch Square LED 4.5 Watt Adjustable Slim Puck Light",n/920/black__89149.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19336/black__89149.1667740094.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19336/black__89149.1667740094.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19336/black__89149.1667740094.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19336/black__89149.1667740094.44.58.jpg?c=1
19337,WM-PL12ADJ,10884,"3-Inch Square LED 4.5 Watt Adjustable Slim Puck Light",h/930/brush_nickel__15122.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19337/brush_nickel__15122.1667740095.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19337/brush_nickel__15122.1667740095.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19337/brush_nickel__15122.1667740095.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19337/brush_nickel__15122.1667740095.44.58.jpg?c=1
19338,WM-PL12ADJ,10884,"3-Inch Square LED 4.5 Watt Adjustable Slim Puck Light",a/637/white__60072.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19338/white__60072.1667740095.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19338/white__60072.1667740095.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19338/white__60072.1667740095.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10884/images/19338/white__60072.1667740095.44.58.jpg?c=1
19339,WM-PL12S,10885,"4-Inch Round 3.5 Watt LED Slim Puck Light",v/653/11_2_3__14374.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10885/images/19339/11_2_3__14374.1667740369.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10885/images/19339/11_2_3__14374.1667740369.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10885/images/19339/11_2_3__14374.1667740369.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10885/images/19339/11_2_3__14374.1667740369.44.58.jpg?c=1
19340,WM-PL12S,10885,"4-Inch Round 3.5 Watt LED Slim Puck Light Size",b/677/12_2_7__78206.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10885/images/19340/12_2_7__78206.1667740369.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10885/images/19340/12_2_7__78206.1667740369.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10885/images/19340/12_2_7__78206.1667740369.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10885/images/19340/12_2_7__78206.1667740369.44.58.jpg?c=1
19341,WM-TR1-S-10W,10886,"Westgate 10 Watt Square LED Track Light - White & Black Finish",c/237/9_24__14478.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10886/images/19341/9_24__14478.1630414551.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10886/images/19341/9_24__14478.1630414551.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10886/images/19341/9_24__14478.1630414551.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10886/images/19341/9_24__14478.1630414551.44.58.jpg?c=1
19342,WM-TR1-S-10W,10886,"Westgate 10 Watt Square LED Track Light - White & Black Finish Size",p/130/10_2_3__77924.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10886/images/19342/10_2_3__77924.1630414551.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10886/images/19342/10_2_3__77924.1630414551.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10886/images/19342/10_2_3__77924.1630414551.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10886/images/19342/10_2_3__77924.1630414551.44.58.jpg?c=1
19343,WM-CRLC-EGN,10887,"8-Inch Commercial Recessed LED Light 15W or 20W",n/627/westgate_8_led_commercial_recessed_light__95848.png,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10887/images/19343/westgate_8_led_commercial_recessed_light__95848.1667741340.1280.1280.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10887/images/19343/westgate_8_led_commercial_recessed_light__95848.1667741340.386.513.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10887/images/19343/westgate_8_led_commercial_recessed_light__95848.1667741340.220.290.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10887/images/19343/westgate_8_led_commercial_recessed_light__95848.1667741340.44.58.png?c=1
19344,WM-CRLC-EGN,10887,"8-Inch Commercial Recessed LED Light 15W or 20W Size",l/231/8_2_8__92236.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10887/images/19344/8_2_8__92236.1667741340.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10887/images/19344/8_2_8__92236.1667741340.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10887/images/19344/8_2_8__92236.1667741340.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10887/images/19344/8_2_8__92236.1667741340.44.58.jpg?c=1
19345,WM-T8-4FT-18W,10888,"4Ft. LED 18 Watt T8 Plastic Tube Dimmable Lamp",p/666/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp__59093.png,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10888/images/19345/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp__59093.1667741681.1280.1280.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10888/images/19345/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp__59093.1667741681.386.513.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10888/images/19345/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp__59093.1667741681.220.290.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10888/images/19345/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp__59093.1667741681.44.58.png?c=1
19346,WM-T8-4FT-18W,10888,"4Ft. LED 18 Watt T8 Plastic Tube Dimmable Lamp Installation Instructions",s/125/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp_installation_instructions__89240.png,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10888/images/19346/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp_installation_instructions__89240.1667741681.1280.1280.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10888/images/19346/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp_installation_instructions__89240.1667741681.386.513.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10888/images/19346/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp_installation_instructions__89240.1667741681.220.290.png?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10888/images/19346/westgate_4_foot_t8_led_plastic_tube_dimmable_lamp_installation_instructions__89240.1667741681.44.58.png?c=1
19347,WM-LF3-HL-30W,10889,"DLC Premium 30 Watt LED Flood Light",q/920/3_8_7__18198.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10889/images/19347/3_8_7__18198.1667742187.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10889/images/19347/3_8_7__18198.1667742187.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10889/images/19347/3_8_7__18198.1667742187.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10889/images/19347/3_8_7__18198.1667742187.44.58.jpg?c=1
19348,WM-LF3-HL-30W,10889,"DLC Premium 30 Watt LED Flood Light Size",l/644/4_5_1__68030.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10889/images/19348/4_5_1__68030.1667742187.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10889/images/19348/4_5_1__68030.1667742187.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10889/images/19348/4_5_1__68030.1667742187.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10889/images/19348/4_5_1__68030.1667742187.44.58.jpg?c=1
24608,WM-TGL-2X4,10891,"2x4 LED T-Bar Grid Light - CCT Adjustable",s/727/01_TGL-2X4-MCTP_Main_Image-01__26654.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24608/01_TGL-2X4-MCTP_Main_Image-01__26654.1667742603.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24608/01_TGL-2X4-MCTP_Main_Image-01__26654.1667742603.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24608/01_TGL-2X4-MCTP_Main_Image-01__26654.1667742603.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24608/01_TGL-2X4-MCTP_Main_Image-01__26654.1667742603.44.58.jpg?c=1
24609,WM-TGL-2X4,10891,"2x4 LED T-Bar Grid Light - CCT Adjustable",v/475/01_TGL-2X4-MCTP_Back_Image-01__36498.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24609/01_TGL-2X4-MCTP_Back_Image-01__36498.1667742603.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24609/01_TGL-2X4-MCTP_Back_Image-01__36498.1667742603.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24609/01_TGL-2X4-MCTP_Back_Image-01__36498.1667742603.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24609/01_TGL-2X4-MCTP_Back_Image-01__36498.1667742603.44.58.jpg?c=1
24610,WM-TGL-2X4,10891,"2x4 LED T-Bar Grid Light - CCT Adjustable",j/053/TGL-2X4-MCTP_Line_Drawing-01__24338.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24610/TGL-2X4-MCTP_Line_Drawing-01__24338.1667742603.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24610/TGL-2X4-MCTP_Line_Drawing-01__24338.1667742603.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24610/TGL-2X4-MCTP_Line_Drawing-01__24338.1667742603.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24610/TGL-2X4-MCTP_Line_Drawing-01__24338.1667742603.44.58.jpg?c=1
24611,WM-TGL-2X4,10891,"2x4 LED T-Bar Grid Light - CCT Adjustable",d/037/01_TGL-2X4-MCTP_Main_Front_Image-01__34682.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24611/01_TGL-2X4-MCTP_Main_Front_Image-01__34682.1667742603.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24611/01_TGL-2X4-MCTP_Main_Front_Image-01__34682.1667742603.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24611/01_TGL-2X4-MCTP_Main_Front_Image-01__34682.1667742603.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10891/images/24611/01_TGL-2X4-MCTP_Main_Front_Image-01__34682.1667742603.44.58.jpg?c=1
24604,WM-TGL-2X2,10892,"2x2 LED T-Bar Grid Light - CCT Adjustable",c/880/01_TGL-2X2-MCTP_Main_Image-01__28888.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24604/01_TGL-2X2-MCTP_Main_Image-01__28888.1667742973.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24604/01_TGL-2X2-MCTP_Main_Image-01__28888.1667742973.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24604/01_TGL-2X2-MCTP_Main_Image-01__28888.1667742973.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24604/01_TGL-2X2-MCTP_Main_Image-01__28888.1667742973.44.58.jpg?c=1
24605,WM-TGL-2X2,10892,"2x2 LED T-Bar Grid Light - CCT Adjustable",n/197/01_TGL-2X2-MCTP_Main_Front_Image-01__69485.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24605/01_TGL-2X2-MCTP_Main_Front_Image-01__69485.1667742973.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24605/01_TGL-2X2-MCTP_Main_Front_Image-01__69485.1667742973.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24605/01_TGL-2X2-MCTP_Main_Front_Image-01__69485.1667742973.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24605/01_TGL-2X2-MCTP_Main_Front_Image-01__69485.1667742973.44.58.jpg?c=1
24606,WM-TGL-2X2,10892,"2x2 LED T-Bar Grid Light - CCT Adjustable",g/302/01_TGL-2X2-MCTP_Back_Image-01__66648.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24606/01_TGL-2X2-MCTP_Back_Image-01__66648.1667742973.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24606/01_TGL-2X2-MCTP_Back_Image-01__66648.1667742973.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24606/01_TGL-2X2-MCTP_Back_Image-01__66648.1667742973.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24606/01_TGL-2X2-MCTP_Back_Image-01__66648.1667742973.44.58.jpg?c=1
24607,WM-TGL-2X2,10892,"2x2 LED T-Bar Grid Light - CCT Adjustable",t/365/TGL-2X2-MCTP_Line_Drawing-01__09635.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24607/TGL-2X2-MCTP_Line_Drawing-01__09635.1667742973.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24607/TGL-2X2-MCTP_Line_Drawing-01__09635.1667742973.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24607/TGL-2X2-MCTP_Line_Drawing-01__09635.1667742973.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10892/images/24607/TGL-2X2-MCTP_Line_Drawing-01__09635.1667742973.44.58.jpg?c=1
19355,WM-LLHB-240W,10893,"240 Watt 4x20-1/2 Foot LED Linear High Bay",l/928/8_2_7__66862.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10893/images/19355/8_2_7__66862.1667743397.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10893/images/19355/8_2_7__66862.1667743397.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10893/images/19355/8_2_7__66862.1667743397.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10893/images/19355/8_2_7__66862.1667743397.44.58.jpg?c=1
19356,WM-LLHB-240W,10893,"240 Watt 4x20-1/2 Foot LED Linear High Bay Size",v/730/7_3_5__93852.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10893/images/19356/7_3_5__93852.1667743398.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10893/images/19356/7_3_5__93852.1667743398.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10893/images/19356/7_3_5__93852.1667743398.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10893/images/19356/7_3_5__93852.1667743398.44.58.jpg?c=1
19357,WM-LLHB-180W,10894,"Westgate 180 Watt 15x11-7/8 Foot LED Linear High Bay 120-277VAC",v/518/5_7_5__73434.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10894/images/19357/5_7_5__73434.1630414870.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10894/images/19357/5_7_5__73434.1630414870.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10894/images/19357/5_7_5__73434.1630414870.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10894/images/19357/5_7_5__73434.1630414870.44.58.jpg?c=1
19358,WM-LLHB-180W,10894,"Westgate 180 Watt 15x11-7/8 Foot LED Linear High Bay 120-277VAC Size",w/342/6_4_3__11861.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10894/images/19358/6_4_3__11861.1630414871.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10894/images/19358/6_4_3__11861.1630414871.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10894/images/19358/6_4_3__11861.1630414871.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10894/images/19358/6_4_3__11861.1630414871.44.58.jpg?c=1
19359,WM-LLHB-120W,10895,"Westgate 120 Watt LED Linear High Bay 120-277 VAC",x/731/3_8_6__86168.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10895/images/19359/3_8_6__86168.1630414902.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10895/images/19359/3_8_6__86168.1630414902.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10895/images/19359/3_8_6__86168.1630414902.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10895/images/19359/3_8_6__86168.1630414902.44.58.jpg?c=1
19360,WM-LLHB-120W,10895,"Westgate 120 Watt LED Linear High Bay 120-277 VAC Size",g/249/4_4_6__81813.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10895/images/19360/4_4_6__81813.1630414903.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10895/images/19360/4_4_6__81813.1630414903.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10895/images/19360/4_4_6__81813.1630414903.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10895/images/19360/4_4_6__81813.1630414903.44.58.jpg?c=1
19361,WM-LLHB-90W,10896,"2x16 Ft. LED 90 Watt Linear High  Bay",o/427/1_13_6__17040.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10896/images/19361/1_13_6__17040.1667744063.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10896/images/19361/1_13_6__17040.1667744063.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10896/images/19361/1_13_6__17040.1667744063.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10896/images/19361/1_13_6__17040.1667744063.44.58.jpg?c=1
19362,WM-LLHB-90W,10896,"2x16 Ft. LED 90 Watt Linear High  Bay Size",e/976/2_13_4__24890.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10896/images/19362/2_13_4__24890.1667744063.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10896/images/19362/2_13_4__24890.1667744063.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10896/images/19362/2_13_4__24890.1667744063.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10896/images/19362/2_13_4__24890.1667744063.44.58.jpg?c=1
19363,WM-LW360-80W,10897,"80 Watt LW360 LED Rotatable Wall Pack",g/887/15_1_18__71288.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10897/images/19363/15_1_18__71288.1667744252.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10897/images/19363/15_1_18__71288.1667744252.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10897/images/19363/15_1_18__71288.1667744252.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10897/images/19363/15_1_18__71288.1667744252.44.58.jpg?c=1
19364,WM-LW360-80W,10897,"80 Watt LW360 LED Rotatable Wall Pack Size",f/354/16_20__84438.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10897/images/19364/16_20__84438.1667744252.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10897/images/19364/16_20__84438.1667744252.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10897/images/19364/16_20__84438.1667744252.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10897/images/19364/16_20__84438.1667744252.44.58.jpg?c=1
19366,WM-LW360-60W,10899,"60 Watt LW360 LED Rotatable Wall Pack",o/463/13_1_22__89453.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10899/images/19366/13_1_22__89453.1667744409.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10899/images/19366/13_1_22__89453.1667744409.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10899/images/19366/13_1_22__89453.1667744409.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10899/images/19366/13_1_22__89453.1667744409.44.58.jpg?c=1
19367,WM-LW360-60W,10899,"60 Watt LW360 LED Rotatable Wall Pack Size",n/422/14_2_4__41989.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10899/images/19367/14_2_4__41989.1667744409.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10899/images/19367/14_2_4__41989.1667744409.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10899/images/19367/14_2_4__41989.1667744409.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10899/images/19367/14_2_4__41989.1667744409.44.58.jpg?c=1
19378,WM-RDL6-ADJ,10906,"6-Inch LED 12 Watt Adjustable Baffle Trim",g/637/6_4_2__05888.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10906/images/19378/6_4_2__05888.1667745992.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10906/images/19378/6_4_2__05888.1667745992.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10906/images/19378/6_4_2__05888.1667745992.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10906/images/19378/6_4_2__05888.1667745992.44.58.jpg?c=1
19379,WM-RDL6-ADJ,10906,"6-Inch LED 12 Watt Adjustable Baffle Trim Size",i/279/7_3_4__07231.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10906/images/19379/7_3_4__07231.1667745992.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10906/images/19379/7_3_4__07231.1667745992.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10906/images/19379/7_3_4__07231.1667745992.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10906/images/19379/7_3_4__07231.1667745992.44.58.jpg?c=1
19380,WM-RDL4-ADJ,10907,"4-Inch LED 10 Watt Adjustable Baffle Trim",j/969/4_4_5__48446.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10907/images/19380/4_4_5__48446.1667746206.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10907/images/19380/4_4_5__48446.1667746206.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10907/images/19380/4_4_5__48446.1667746206.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10907/images/19380/4_4_5__48446.1667746206.44.58.jpg?c=1
19381,WM-RDL4-ADJ,10907,"4-Inch LED 10 Watt Adjustable Baffle Trim Size",k/650/5_7_4__22820.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10907/images/19381/5_7_4__22820.1667746207.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10907/images/19381/5_7_4__22820.1667746207.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10907/images/19381/5_7_4__22820.1667746207.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10907/images/19381/5_7_4__22820.1667746207.44.58.jpg?c=1
19384,WM-T8-EZ5-GS-2FT-8W,10910,"Westgate 2 Foot LED T8-EZ5 Glass Tube G13 Lamp",p/120/1_13_3__24634.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10910/images/19384/1_13_3__24634.1630415288.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10910/images/19384/1_13_3__24634.1630415288.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10910/images/19384/1_13_3__24634.1630415288.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10910/images/19384/1_13_3__24634.1630415288.44.58.jpg?c=1
19385,WM-T8-EZ5-GS-2FT-8W,10910,"Westgate 2 Foot LED T8-EZ5 Glass Tube G13 Lamp Size",n/763/3_8_4__26565.jpg,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10910/images/19385/3_8_4__26565.1630415288.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10910/images/19385/3_8_4__26565.1630415288.386.513.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10910/images/19385/3_8_4__26565.1630415288.220.290.jpg?c=1,https://cdn11.bigcommerce.com/s-av4rzyboqm/products/10910/images/19385/3_8_4__26565.1630415288.44.58.jpg?c=1
