product_id,parent_sku,child_sku,"Color Temperature (CCT)","Finish Options","Light Source Options","Select Light Source","End Cap Finish Options","Letter Color Options","Wattage Options","Main Cable Length","Select Size","Metal Trim Ring Finish","Wattage & Lumen Options","Finial & Globe Options","Lamp / Ballast Options","Lamp & Ballast Options","Fixture Options","Control Options","Round Trim Ring Options","Square Trim Ring Options",Voltage,"Wattage / Lumen Options","[RB]Color Temperature (CCT)",Reflector,Color,"Color Temperature","Select Size (W x L)","Voltage Options","Length/Wattage Options","Mounting Options","Color Te\mperature (CCT)","Housing Color Options","Size & Wattage Options","Rod Set Options","Spool Length","Lamp Options","Lens Options","Size & Lamps Options","Watts & Bollard Options","Wattage & VA Rating","Wattage & Battery Type","Wattage & Lens Options","Soft Connector Options","Cable Options","Battery Options","Sensor Options","Distribution Options","Voltage Rating Options","Beam Angle Options",Lumens,Testing,"Dimming Options","CCT Options","Finish Option","Output Wattage Options","Number of Channels & Wattage Options","Length / Wattage Options","Length & Wattage Options"
42100,MX-LB36,MX-LB36-27,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42101,MX-LB36,MX-LB36-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42102,MX-LB36,MX-LB36-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42103,MX-LB24,MX-LB24-27,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42104,MX-LB24,MX-LB24-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42105,MX-LB24,MX-LB24-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42106,MX-LB12,MX-LB12-27,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42107,MX-LB12,MX-LB12-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42108,MX-LB12,MX-LB12-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42109,MX-LB06,MX-LB06-27,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42110,MX-LB06,MX-LB06-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42111,MX-LB06,MX-LB06-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42120,MX-DLR9,MX-DLR9-2030,,,,,,,,,,,"20 Watts / 2\303 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42121,MX-DLR9,MX-DLR9-5030,,,,,,,,,,,"50 Watts / 5\329 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42133,MX-BLHT,MX-BLHT-6XT8USE4815,,,,,,,,,,,,,,,6XT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42134,MX-BLHT,MX-BLHT-8XT8USE4820,,,,,,,,,,,,,,,8XT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42135,MX-BLHE-223DU50,MX-BLHE-223DU50-223DU50,,,,,,,,,,,"223 Watts / 27\700 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42136,MX-BLHE-223DU50,MX-BLHE-223DU50-321DU50,,,,,,,,,,,"321 Watts / 41\000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42137,MX-BLHE,MX-BLHE-090DU50,,,,,,,,,,,"90 Watts / 11\400 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42138,MX-BLHE,MX-BLHE-135DU50,,,,,,,,,,,"135 Watts / 17\420 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42139,MX-BLHE,MX-BLHE-162DU50,,,,,,,,,,,"162 Watts / 20\850 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42140,MX-6LB,MX-6LB-27,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42141,MX-6LB,MX-6LB-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42142,MX-6LB,MX-6LB-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42143,MX-48LB,MX-48LB-27,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42144,MX-48LB,MX-48LB-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42145,MX-48LB,MX-48LB-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42146,MX-24LB,MX-24LB-27,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42147,MX-24LB,MX-24LB-35,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42148,MX-24LB,MX-24LB-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42152,MX-WP-OPX120UT3-50B,MX-WP-OPX120UT3-50B-P1,,,,,,,,,,,,,,,"120V Button Photocontrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42153,MX-WP-OPX120UT3-50B,MX-WP-OPX120UT3-50B-P2,,,,,,,,,,,,,,,"277V Button Photocontrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42154,MX-WP-,MX-WP--OP28U-50B-PC,,,,,,,,,,,"28 Watts / 3\640 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42155,MX-WP-,MX-WP--OP40U-50B-PC,,,,,,,,,,,"40 Watts / 5\540 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42156,MX-WP-,MX-WP--OP50U-50B-PC,,,,,,,,,,,"50 Watts / 7\065 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42157,MX-WP-,MX-WP--OP80U-50B-PC,,,,,,,,,,,"80 Watts / 11\375 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42158,MX-WP-,MX-WP--OP120U-50B-PC,,,,,,,,,,,"120 Watts / 16\945 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42159,MX-WP,MX-WP-OP28U-50B-MS,,,,,,,,,,,"28 Watts / 3\640 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42160,MX-WP,MX-WP-OP40U-50B-MS,,,,,,,,,,,"40 Watts / 5\540 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42161,MX-WP,MX-WP-OP50U-50B-MS,,,,,,,,,,,"50 Watts / 7\065 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42162,MX-WP,MX-WP-OP80U-50B-MS,,,,,,,,,,,"80 Watts / 11\375 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42163,MX-WP,MX-WP-OP120U-50B-MS,,,,,,,,,,,"120 Watts / 16\945 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42203,MX-WP-ADL70U-,MX-WP-ADL70U--40B-PC,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42204,MX-WP-ADL70U-,MX-WP-ADL70U--50B-PC,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42205,MX-WP-ADL70U,MX-WP-ADL70U-27B,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42206,MX-WP-ADL70U,MX-WP-ADL70U-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42207,MX-WP-ADL70U,MX-WP-ADL70U-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42208,MX-WP-ADL50U,MX-WP-ADL50U-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42209,MX-WP-ADL50U,MX-WP-ADL50U-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42210,MX-SEC12U50B,MX-SEC12U50B-PC12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42211,MX-SEC12U50B,MX-SEC12U50B-PC27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42212,MX-SAW26U50,MX-SAW26U50-PC12BSS,,,,,,,,,,,,,,,,"120-277V Photocontrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42213,MX-SAW26U50,MX-SAW26U50-PC27BSS,,,,,,,,,,,,,,,,"208-277V Photocontrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42248,JI-EX-CXYZA,JI-EX-CXYZA-100W,,,,,,,,,,,"100 Watts / 13\500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42249,JI-EX-CXYZA,JI-EX-CXYZA-150W,,,,,,,,,,,"150 Watts / 20\250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42250,JI-EX-BN50D120,JI-EX-BN50D120-60W,,,,,,,,,,,"60 Watts / 8\100 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42251,JI-EX-BN50D120,JI-EX-BN50D120-80W,,,,,,,,,,,"100 Watts / 13\500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42252,JI-EX-AN50D120,JI-EX-AN50D120-60W,,,,,,,,,,,"60 Watts / 8\100 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42253,JI-EX-AN50D120,JI-EX-AN50D120-100W,,,,,,,,,,,"100 Watts / 13\500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42326,MX-MP-SM55UT4,MX-MP-SM55UT4-40S,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42327,MX-MP-SM55UT4,MX-MP-SM55UT4-50S,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42340,MX-MP-SM28UT4,MX-MP-SM28UT4-40S,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42341,MX-MP-SM28UT4,MX-MP-SM28UT4-50S,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42402,MX-MP-AR300UT3,MX-MP-AR300UT3-30B,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42403,MX-MP-AR300UT3,MX-MP-AR300UT3-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42404,MX-MP-AR300UT3,MX-MP-AR300UT3-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42405,MX-MP-AR250UT4,MX-MP-AR250UT4-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42406,MX-MP-AR250UT4,MX-MP-AR250UT4-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42407,MX-MP-AR250UT3,MX-MP-AR250UT3-30B,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42408,MX-MP-AR250UT3,MX-MP-AR250UT3-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42409,MX-MP-AR250UT3,MX-MP-AR250UT3-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42414,MX-MP-AR200UT3,MX-MP-AR200UT3-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42415,MX-MP-AR200UT3,MX-MP-AR200UT3-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42416,MX-MP-AR150UT4,MX-MP-AR150UT4-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42417,MX-MP-AR150UT4,MX-MP-AR150UT4-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42418,MX-MP-AR150UT3,MX-MP-AR150UT3-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42419,MX-MP-AR150UT3,MX-MP-AR150UT3-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42420,MX-MP-AR150UT2,MX-MP-AR150UT2-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42421,MX-MP-AR150UT2,MX-MP-AR150UT2-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42422,MX-MP-AR150UT5,MX-MP-AR150UT5-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42423,MX-MP-AR150UT5,MX-MP-AR150UT5-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42424,MX-MP-AR,MX-MP-AR-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42425,MX-MP-AR,MX-MP-AR-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42430,MX-MP-AR100UT4,MX-MP-AR100UT4-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42431,MX-MP-AR100UT4,MX-MP-AR100UT4-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42432,MX-MP-AR100UT3,MX-MP-AR100UT3-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42433,MX-MP-AR100UT3,MX-MP-AR100UT3-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42434,MX-MP-AR100HT5,MX-MP-AR100HT5-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42435,MX-MP-AR100HT5,MX-MP-AR100HT5-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42436,MX-MP-AR100,MX-MP-AR100-UT3-50BMS,,,,,,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42437,MX-MP-AR100,MX-MP-AR100-HT3-50BMS,,,,,,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42438,MX-MM630U,MX-MM630U-NN50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Narrow-Narrow / Arch Yoke Mount",,,,,,,,,,,,
42439,MX-MM630U,MX-MM630U-NN50PDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Narrow-Narrow / Pole Mount",,,,,,,,,,,,
42440,MX-MM630U,MX-MM630U-WW50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wide-Wide / Arch Yoke Mount",,,,,,,,,,,,
42441,MX-MM630U,MX-MM630U-WW50PDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wide-Wide / Pole Mount",,,,,,,,,,,,
42442,MX-MM630H,MX-MM630H-NN50PDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Narrow-Narrow,,,,,,,,,,,,
42443,MX-MM630H,MX-MM630H-WW50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wide-Wide,,,,,,,,,,,,
42444,MX-MM420U-,MX-MM420U--NN50HDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Narrow-Narrow,,,,,,,,,,,,
42445,MX-MM420U-,MX-MM420U--WW50HDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wide-Wide,,,,,,,,,,,,
42446,MX-MM420U,MX-MM420U-MM50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium-Medium,,,,,,,,,,,,
42447,MX-MM420U,MX-MM420U-NM50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Narrow-Medium,,,,,,,,,,,,
42448,MX-MM420U,MX-MM420U-NN50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Narrow-Narrow,,,,,,,,,,,,
42449,MX-MM420U,MX-MM420U-WW50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wide-Wide,,,,,,,,,,,,
42450,MX-MM210,MX-MM210-HW50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,120-277V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42451,MX-MM210,MX-MM210-UW50FDG,,,,,,,,,,,,,,,,,,,,,,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42452,MX-MLLWP,MX-MLLWP-40LED50MS4,,,,,,,,,,,"40 Watts / 2875 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42453,MX-MLLWP,MX-MLLWP-60LED50MS4,,,,,,,,,,,"60 Watts / 4525 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42454,MX-ML4LS12MOL,MX-ML4LS12MOL-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42455,MX-ML4LS12MOL,MX-ML4LS12MOL-B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42456,MX-LSV43,MX-LSV43-2050CL,,,,,,,,,,,"20 Watts / 3369 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42457,MX-LSV43,MX-LSV43-3050CL,,,,,,,,,,,"30 Watts / 4952 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42458,MX-LSV43,MX-LSV43-5050CL,,,,,,,,,,,"50 Watts / 7185 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42459,MX-LSV2U20,MX-LSV2U20-40,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42460,MX-LSV2U20,MX-LSV2U20-50,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42508,MX-BP,MX-BP-35AUT550BPM0,,,,,,,,,,,"35 Watts / 3\325 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42509,MX-BP,MX-BP-45AUT550BPM0,,,,,,,,,,,"45 Watts / 5\280 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42510,MX-BL-CLRD17U,MX-BL-CLRD17U-40B,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42511,MX-BL-CLRD17U,MX-BL-CLRD17U-50B,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42600,SU-LFX/BL/22W-44W,SU-LFX/BL/22W-44W-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42601,SU-LFX/BL/22W-44W,SU-LFX/BL/22W-44W-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42778,SU-FHBP,SU-FHBP-4-F32T8-MV,,,,,,,4x32W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42779,SU-FHBP,SU-FHBP-6-F32T8-MV,,,,,,,6x32W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42783,TF-LMD6L15W1100LD12030K,TF-LMD6L15W1100LD12030K-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42784,TF-LMD6L15W1100LD12030K,TF-LMD6L15W1100LD12030K-BA,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42795,SU-LFX/AQ/WS/18/20W,SU-LFX/AQ/WS/18/20W-30K/BK/ACRY,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42796,SU-LFX/AQ/WS/18/20W,SU-LFX/AQ/WS/18/20W-50K/BK/ACRY,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42801,SU-LFX/OPF/MS/20W,SU-LFX/OPF/MS/20W-30K/BR,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42802,SU-LFX/OPF/MS/20W,SU-LFX/OPF/MS/20W-50K/BR,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42803,SU-LFX/LED/FL,SU-LFX/LED/FL-10W/50K/MV,,,,,,,,,,,"10 Watts / 900 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42804,SU-LFX/LED/FL,SU-LFX/LED/FL-20W/50K/MV,,,,,,,,,,,"20 Watts / 1\800 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42805,SU-LFX/LED/FL,SU-LFX/LED/FL-30W/50K/MV,,,,,,,,,,,"30 Watts / 3\000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42806,SU-LFX/TP/15W,SU-LFX/TP/15W-30K/PC,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42807,SU-LFX/TP/15W,SU-LFX/TP/15W-50K/ES/PC,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42845,SU-LFX/FL/30W,SU-LFX/FL/30W-BRZ/50K,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42847,SU-LFX/FL/30W,SU-LFX/FL/30W-WH/50K,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42853,SU-LFX/PTL/,SU-LFX/PTL/-60W/50K,,,,,,,,,,,"60 Watts / 5\700 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42854,SU-LFX/PTL/,SU-LFX/PTL/-80W/50K,,,,,,,,,,,"80 Watts / 7\600 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42860,SU-LFX/PTL,SU-LFX/PTL-60W/50K,,,,,,,,,,,"60 Watts / 6\765 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42861,SU-LFX/PTL,SU-LFX/PTL-80W/50K,,,,,,,,,,,"80 Watts / 8\816 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42866,SU-LFX/DOD/PTS,SU-LFX/DOD/PTS-BL/WH/E/14W/40K,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42868,SU-LFX/DOD/PTS,SU-LFX/DOD/PTS-WH/WH/E/14W/40K,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42874,SU-LFX/DOD/PTR,SU-LFX/DOD/PTR-BK/WH/E/14W/40K,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42876,SU-LFX/DOD/PTR,SU-LFX/DOD/PTR-WH/WH/E/14W/40K,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42880,SU-LFX/DOD/CS,SU-LFX/DOD/CS-BK/WH/40K,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
