product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage & Optic Options","Voltage Options","Color Temperature (CCT)","Lens Options","Driver Option","Finish Options","Height Options","Wattage  Options","End Cap Options","Wattage Options","Pendant Mounting Kit","Fixture Options","Wattage & Lumen Options","Pendant Mount Kit","Mounting Options","Beam Angle Options","Connector Type Options","Trim Type Options","Wattage & Optics/Beams Options","Factory Installed Lamps","Mounting Kit","Occupancy Sensor","Wiring Options","Control Options"
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Capri-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Juno-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Halo-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Capri-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-BK,93.25,93.25,,,,60.5,,,2700K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-2700K-40-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Juno-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Halo-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Capri-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,15°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-15-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Juno-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Halo-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Capri-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,24°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-24-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Juno,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Juno-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Halo,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Halo-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-BK,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-BK,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Capri,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Capri-BK,93.25,93.25,,,,60.5,,,,,,Black,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,3000K,,,,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,40°,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,,,,,,,,,,,,,Lightolier,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Lightolier-WH,93.25,93.25,,,,60.5,,,,,,White,,,,,,,,,,,,,,,,,,,
7859,LT-STS-2310,LT-STS-2310-20W-3000K-40-Lightolier-BK,93.25,93.25,,,,60.5,,,,,,,,,,,"20 Watts",,,,,,,,,,,,,,
